Estado,Ubicacion,Precio_MXN,Recamaras,Banos,Superficie_m2,URL_Propiedad,Latitud,Longitud,Direccion_Buscada
Aguascalientes,"Venta de casa en AVE. PASEOS DE SAN GERARDO #101, Col. San Gerardo, Aguascalientes, Aguascalientes, México, C.P. 20342, ID: 29358838",1688000.0,3.0,3.0,109.0,https://propiedades.com/inmuebles/casa-en-venta-ave-paseos-de-san-gerardo-101-san-gerardo-aguascalientes-29358838,,,
Aguascalientes,"Venta de casa Carr. 45 Federal, Col. La Guayana (rancho Seco), Jesús María, Aguascalientes, México, C.P. 20908, ID: 28942602",2249000.0,4.0,3.0,123.0,https://propiedades.com/inmuebles/casa-en-venta-carr-45-federal-la-guayana-rancho-seco-aguascalientes-28942602,,,
Aguascalientes,"Venta de casa , Col. La Trinidad, Aguascalientes, Aguascalientes, México, C.P. 20326, ID: 29607338",2660000.0,,,145.0,https://propiedades.com/inmuebles/casa-en-venta-la-trinidad-aguascalientes-29607338,,,
Aguascalientes,"Casa en venta disponible en , Col. Residencial del Valle I, Aguascalientes, Aguascalientes, México, C.P. 20080, ID: 30457398",5500000.0,4.0,4.0,450.0,https://propiedades.com/inmuebles/casa-en-venta-residencial-del-valle-i-aguascalientes-30457398,,,
Aguascalientes,"Casa disponible en venta en , Col. España, Aguascalientes, Aguascalientes, México, C.P. 20210, ID: 30457394",2390000.0,2.0,2.0,179.0,https://propiedades.com/inmuebles/casa-en-venta-espana-aguascalientes-30457394,,,
Aguascalientes,"Se vende casa en , Col. Villas de La Cantera, Aguascalientes, Aguascalientes, México, C.P. 20200, ID: 30415554",3600000.0,3.0,3.0,191.0,https://propiedades.com/inmuebles/casa-en-venta-villas-de-la-cantera-aguascalientes-30415554,,,
Aguascalientes,"Casa en venta disponible en , Col. Puesta del Sol, Aguascalientes, Aguascalientes, México, C.P. 20326, ID: 29607422",3800000.0,3.0,2.0,280.0,,,,
Aguascalientes,"Venta de casa en Av. Eugenio Garza Sada 500, 20997 Aguascalientes, Ags. #500, Col. Q Campestre Residencial, Jesús María, Aguascalientes, México, C.P. 20997, ID: 30814896",6400000.0,2.0,2.0,230.0,https://propiedades.com/inmuebles/casa-en-venta-av-eugenio-garza-sada-500-20997-aguascalientes-ags-500-q-campestre-residencial-aguascalientes-30814896,,,
Aguascalientes,"Venta de casa Av punta del cielo #201, Col. Residencial Punta del Cielo, Aguascalientes, Aguascalientes, México, C.P. 20326, ID: 29358652",8960000.0,3.0,3.0,359.0,https://propiedades.com/inmuebles/casa-en-venta-av-punta-del-cielo-201-residencial-punta-del-cielo-aguascalientes-29358652,,,
Aguascalientes,"Casa en venta, RANCHO SANTA MONICA, Col. Rancho Santa Mónica, Aguascalientes, Aguascalientes, México, C.P. 20286, ID: 30566477",2769000.0,3.0,4.0,124.0,https://propiedades.com/inmuebles/casa-en-venta-rancho-santa-monica-rancho-santa-monica-aguascalientes-30566477,,,
Aguascalientes,"Casa en venta disponible en , Col. Los Naranjos, Aguascalientes, Aguascalientes, México, C.P. 20126, ID: 30389250",2480000.0,3.0,3.0,136.0,https://propiedades.com/inmuebles/casa-en-venta-los-naranjos-aguascalientes-30389250,,,
Aguascalientes,"Se vende casa Alana, Col. La Rioja, Aguascalientes, Aguascalientes, México, C.P. 20326, ID: 28610712",2400000.0,3.0,3.0,100.0,,,,
Aguascalientes,"Se vende casa en Medellín 320, 20908 Jesús María, Ags. #320, Col. Tierraverde (Habitat Gran Clase), Jesús María, Aguascalientes, México, C.P. 20908, ID: 30635154",3980000.0,3.0,3.0,156.0,https://propiedades.com/inmuebles/casa-en-venta-medellin-320-20908-jesus-maria-ags-320-tierraverde-habitat-gran-clase-aguascalientes-30635154,,,
Aguascalientes,", Col. Tahona Residencial, Aguascalientes, Aguascalientes, México, C.P. 20218, ID: 30785201",2050000.0,2.0,3.0,90.0,https://propiedades.com/inmuebles/casa-en-venta-tahona-residencial-aguascalientes-30785201,,,
Aguascalientes,"Casa disponible en venta en Circuito golondrina, Col. Ruiseñores, Jesús María, Aguascalientes, México, C.P. 20923, ID: 30725608",1950000.0,4.0,2.0,182.0,https://propiedades.com/inmuebles/casa-en-venta-circuito-golondrina-ruisenores-aguascalientes-30725608,,,
Aguascalientes,"Casa disponible en venta en Circuito Praga, Col. El Llano, Jesús María, Aguascalientes, México, C.P. 20983, ID: 30772075",4450000.0,3.0,2.0,211.0,https://propiedades.com/inmuebles/casa-en-venta-circuito-praga-el-llano-aguascalientes-30772075,,,
Aguascalientes,"Loretta, Col. Loretta, Aguascalientes, Aguascalientes, México, C.P. 20326, ID: 30073980",6690000.0,3.0,2.0,274.0,https://propiedades.com/inmuebles/casa-en-venta-loretta-loretta-aguascalientes-30073980,,,
Aguascalientes,"Venta de casa en Pulgas pandas Sur, Col. Residencial Pulgas Pandas Sur, Aguascalientes, Aguascalientes, México, C.P. 20138, ID: 29014862",12000000.0,4.0,4.0,,https://propiedades.com/inmuebles/casa-en-venta-pulgas-pandas-sur-residencial-pulgas-pandas-sur-aguascalientes-29014862,,,
Aguascalientes,"San Agustín, Col. Canteras de San Agustin, Aguascalientes, Aguascalientes, México, C.P. 20218, ID: 28105378",7500000.0,4.0,4.0,345.0,https://propiedades.com/inmuebles/casa-en-venta-san-agustin-canteras-de-san-agustin-aguascalientes-28105378,,,
Aguascalientes,"Se vende casa en Cerrada Rinconada Proa, Col. Parque Industrial Chichimeco (PICH), Jesús María, Aguascalientes, México, C.P. 20916, ID: 30380537",5300000.0,2.0,2.0,200.0,https://propiedades.com/inmuebles/casa-en-venta-cerrada-rinconada-proa-parque-industrial-chichimeco-pich-aguascalientes-30380537,,,
Aguascalientes,"Casa en venta, Carena, Col. La Rioja, Aguascalientes, Aguascalientes, México, C.P. 20326, ID: 30539833",2286870.0,2.0,1.0,77.0,https://propiedades.com/inmuebles/casa-en-venta-carena-la-rioja-aguascalientes-30539833,,,
Aguascalientes,"Se vende casa en Col. Andrea, Aguascalientes, Aguascalientes, México, C.P. 20140, ID: 30686667",4025000.0,3.0,2.0,235.0,https://propiedades.com/inmuebles/casa-en-venta-andrea-aguascalientes-30686667,,,
Aguascalientes,", Col. 5 de Mayo, Pabellón de Arteaga, Aguascalientes, México, C.P. 20676, ID: 30520551",6300000.0,9.0,2.0,472.0,https://propiedades.com/inmuebles/casa-en-venta-5-de-mayo-aguascalientes-30520551,,,
Aguascalientes,"Casa disponible en venta en Herradura, Col. Campestre La Herradura, Aguascalientes, Aguascalientes, México, C.P. 20100, ID: 28379733",26000000.0,3.0,3.0,700.0,,,,
Aguascalientes,"Se vende casa en Fortuna, Col. Rancho Santa Mónica, Aguascalientes, Aguascalientes, México, C.P. 20286, ID: 28847906",2455000.0,3.0,3.0,101.0,https://propiedades.com/inmuebles/casa-en-venta-fortuna-rancho-santa-monica-aguascalientes-28847906,,,
Aguascalientes,"Casa disponible en venta en Col. Loretta, Aguascalientes, Aguascalientes, México, C.P. 20326, ID: 30693164",6690000.0,,2.0,274.0,,,,
Aguascalientes,"Venta casa en Desarrollo Especial el Alba, Col. Residencial del Valle I, Aguascalientes, Aguascalientes, México, C.P. 20080, ID: 30613906",3130000.0,2.0,2.0,132.0,https://propiedades.com/inmuebles/casa-en-venta-desarrollo-especial-el-alba-residencial-del-valle-i-aguascalientes-30613906,,,
Aguascalientes,"Venta de casa en Sierra azul, Col. Bosques del Prado Sur, Aguascalientes, Aguascalientes, México, C.P. 20130, ID: 28807004",7990000.0,3.0,3.0,400.0,https://propiedades.com/inmuebles/casa-en-venta-sierra-azul-bosques-del-prado-sur-aguascalientes-28807004,,,
Aguascalientes,"Casa disponible en venta en 1917, Col. Loma Bonita, Aguascalientes, Aguascalientes, México, C.P. 20200, ID: 28152508",2100000.0,,3.0,170.0,https://propiedades.com/inmuebles/casa-en-venta-1917-loma-bonita-aguascalientes-28152508,,,
Aguascalientes,"Casa disponible en venta en san mateo Alcazar, Col. Alcázar Residencial, Jesús María, Aguascalientes, México, C.P. 20908, ID: 30736226",2950000.0,4.0,3.0,160.0,https://propiedades.com/inmuebles/casa-en-venta-san-mateo-alcazar-alcazar-residencial-aguascalientes-30736226,,,
Aguascalientes,"Venta casa en Bonanza, Col. Rancho Santa Mónica, Aguascalientes, Aguascalientes, México, C.P. 20286, ID: 28847905",2640000.0,4.0,3.0,112.0,,,,
Aguascalientes,"Casa en venta, Carmel residencial, Col. Aguascalientes 2000, Aguascalientes, Aguascalientes, México, C.P. 20117, ID: 28240821",3500000.0,2.0,2.0,140.0,https://propiedades.com/inmuebles/casa-en-venta-carmel-residencial-aguascalientes-2000-aguascalientes-28240821,,,
Aguascalientes,"Se vende casa en , Col. Rancho Santa Mónica, Aguascalientes, Aguascalientes, México, C.P. 20286, ID: 30686664",2067000.0,4.0,3.0,126.0,https://propiedades.com/inmuebles/casa-en-venta-rancho-santa-monica-aguascalientes-30686664,,,
Aguascalientes,"Casa en venta disponible en Guadalupe gonzales, Col. Tamarindos, Aguascalientes, Aguascalientes, México, C.P. 20326, ID: 29958285",10200000.0,4.0,4.0,309.0,https://propiedades.com/inmuebles/casa-en-venta-guadalupe-gonzales-tamarindos-aguascalientes-29958285,,,
Aguascalientes,"Casa en venta disponible en San Quintín, Col. Rancho Santa Mónica, Aguascalientes, Aguascalientes, México, C.P. 20286, ID: 28952107",3600000.0,4.0,2.0,126.0,https://propiedades.com/inmuebles/casa-en-venta-san-quintin-rancho-santa-monica-aguascalientes-28952107,,,
Aguascalientes,"Se vende casa en FLOR DE NOCHEBUENA 104 #1Int. 1, Col. Reserva San Matías, Aguascalientes, Aguascalientes, México, C.P. 20296, ID: 29357724",2450000.0,3.0,3.0,152.0,,,,
Aguascalientes,"Casa en venta, , Col. Villa Juárez Centro, Asientos, Aguascalientes, México, C.P. 20700, ID: 28886784",4550000.0,5.0,4.0,404.0,https://propiedades.com/inmuebles/casa-en-venta-villa-juarez-centro-aguascalientes-28886784,,,
Aguascalientes,"Paseos de Aguascalientes, Col. Paseos de Aguascalientes, Jesús María, Aguascalientes, México, C.P. 20924, ID: 30539834",2737000.0,3.0,4.0,125.0,https://propiedades.com/inmuebles/casa-en-venta-paseos-de-aguascalientes-paseos-de-aguascalientes-aguascalientes-30539834,,,
Aguascalientes,"Casa disponible en venta en av atlantico, Col. Rancho Santa Mónica, Aguascalientes, Aguascalientes, México, C.P. 20286, ID: 28379705",2999000.0,4.0,4.0,180.0,https://propiedades.com/inmuebles/casa-en-venta-av-atlantico-rancho-santa-monica-aguascalientes-28379705,,,
Aguascalientes,"Se vende casa Av. Eugenio Garza Sada 500, 20997 Aguascalientes, Ags. #500, Col. Q Campestre Residencial, Jesús María, Aguascalientes, México, C.P. 20997, ID: 30584666",6850000.0,3.0,3.0,270.0,https://propiedades.com/inmuebles/casa-en-venta-av-eugenio-garza-sada-500-20997-aguascalientes-ags-500-q-campestre-residencial-aguascalientes-30584666,,,
Aguascalientes,"Venta de casa Amandra, Col. El Llano, Jesús María, Aguascalientes, México, C.P. 20983, ID: 30745014",3243280.0,3.0,3.0,161.0,https://propiedades.com/inmuebles/casa-en-venta-amandra-el-llano-aguascalientes-30745014,,,
Aguascalientes,"Venta de casa en Residencial Verona, Col. Maravillas, Jesús María, Aguascalientes, México, C.P. 20900, ID: 30414549",2100000.0,2.0,1.0,98.0,https://propiedades.com/inmuebles/casa-en-venta-residencial-verona-maravillas-aguascalientes-30414549,,,
Aguascalientes,"Venta casa en , Col. Rancho Santa Mónica, Aguascalientes, Aguascalientes, México, C.P. 20286, ID: 30733147",4700000.0,3.0,2.0,178.0,https://propiedades.com/inmuebles/casa-en-venta-rancho-santa-monica-aguascalientes-30733147,,,
Aguascalientes,"Se vende casa en Av salvador Rangel lopez, Col. Villa de Nuestra Señora de La Asunción Sector Encino, Aguascalientes, Aguascalientes, México, C.P. 20126, ID: 28037961",760000.0,2.0,1.0,55.0,https://propiedades.com/inmuebles/casa-en-venta-av-salvador-rangel-lopez-villa-de-nuestra-senora-de-la-asuncion-sector-encino-aguascalientes-28037961,,,
Aguascalientes,"Colibrí 204, La Estancia, 20284 Aguascalientes, Ags. #204, Col. La Estancia, Aguascalientes, Aguascalientes, México, C.P. 20284, ID: 30660906",367332.0,2.0,1.0,75.0,https://propiedades.com/inmuebles/casa-en-venta-colibri-204-la-estancia-20284-aguascalientes-ags-204-la-estancia-aguascalientes-30660906,,,
Aguascalientes,"Venta casa en Rinconada del Carmen, Col. Solidaridad, Jesús María, Aguascalientes, México, C.P. 20926, ID: 28531194",2230000.0,3.0,2.0,100.0,https://propiedades.com/inmuebles/casa-en-venta-rinconada-del-carmen-solidaridad-aguascalientes-28531194,,,
Aguascalientes,"Se vende casa Col. Aguascalientes Centro, Aguascalientes, Aguascalientes, México, C.P. 20000, ID: 30686660",3995000.0,3.0,3.0,202.0,https://propiedades.com/inmuebles/casa-en-venta-aguascalientes-centro-aguascalientes-30686660,,,
Aguascalientes,"Venta de casa Lomas de Vistabella, 20298 Aguascalientes, Ags. #s/n, Col. Lomas del Mirador, Aguascalientes, Aguascalientes, México, C.P. 20298, ID: 30584553",1350000.0,3.0,1.0,140.0,https://propiedades.com/inmuebles/casa-en-venta-lomas-de-vistabella-20298-aguascalientes-ags-sn-lomas-del-mirador-aguascalientes-30584553,,,
Aguascalientes,"el Campestre, Col. Campestre 2a. Sección, Aguascalientes, Aguascalientes, México, C.P. 20100, ID: 30400164",13000000.0,3.0,2.0,250.0,https://propiedades.com/inmuebles/casa-en-venta-el-campestre-campestre-2a-seccion-aguascalientes-30400164,,,
Aguascalientes,"Se vende casa Av. P.º del Cielo No. 201, Residencial Punta del Cielo, 20326 Aguascalientes, Ags. #s/n, Col. Privada Los Olivos, Aguascalientes, Aguascalientes, México, C.P. 20326, ID: 30584566",11480000.0,4.0,4.0,460.0,https://propiedades.com/inmuebles/casa-en-venta-av-p-del-cielo-no-201-residencial-punta-del-cielo-20326-aguascalientes-ags-sn-privada-los-olivos-aguascalientes-30584566,,,
Aguascalientes,"Casa en venta disponible en Col. Xaramá Entorno Residencial, Aguascalientes, Aguascalientes, México, C.P. 20326, ID: 30770053",3425000.0,2.0,2.0,152.0,https://propiedades.com/inmuebles/casa-en-venta-xarama-entorno-residencial-aguascalientes-30770053,,,
Aguascalientes,"Se vende casa Sierra de Tepehuanes, Col. Lomas de Oriente 1a Sección, Aguascalientes, Aguascalientes, México, C.P. 20175, ID: 30737148",1950000.0,3.0,1.0,105.0,https://propiedades.com/inmuebles/casa-en-venta-sierra-de-tepehuanes-lomas-de-oriente-1a-seccion-aguascalientes-30737148,,,
Aguascalientes,"Casa en venta disponible en av. paseos de Aguascalientes, Col. Paseos de Aguascalientes, Jesús María, Aguascalientes, México, C.P. 20924, ID: 28379719",1727000.0,3.0,2.0,84.0,https://propiedades.com/inmuebles/casa-en-venta-av-paseos-de-aguascalientes-paseos-de-aguascalientes-aguascalientes-28379719,,,
Aguascalientes,"Se vende casa Santo domingo de Guzmán, Col. Canteras de San Agustin, Aguascalientes, Aguascalientes, México, C.P. 20218, ID: 30745020",6850000.0,2.0,3.0,380.0,https://propiedades.com/inmuebles/casa-en-venta-santo-domingo-de-guzman-canteras-de-san-agustin-aguascalientes-30745020,,,
Aguascalientes,"Se vende casa Interior 2, Col. Loretta, Aguascalientes, Aguascalientes, México, C.P. 20326, ID: 23406125",4200000.0,2.0,3.0,180.0,https://propiedades.com/inmuebles/casa-en-venta-interior-2-loretta-aguascalientes-23406125,,,
Aguascalientes,"Se vende casa Avenida Juan Pablo II, Col. Las Flores, Aguascalientes, Aguascalientes, México, C.P. 20220, ID: 26015394",2590000.0,4.0,3.0,170.0,https://propiedades.com/inmuebles/casa-en-venta-avenida-juan-pablo-ii-las-flores-aguascalientes-26015394,,,
Aguascalientes,"Casa en venta, San Alejandro, Col. Santa Regina, Aguascalientes, Aguascalientes, México, C.P. 20179, ID: 30677111",4250000.0,4.0,2.0,172.0,https://propiedades.com/inmuebles/casa-en-venta-san-alejandro-santa-regina-aguascalientes-30677111,,,
Aguascalientes,"Casa disponible en venta en Las garzas villas de la cantera, Col. Villas de La Cantera 1a Sección, Aguascalientes, Aguascalientes, México, C.P. 20200, ID: 27782702",2690000.0,3.0,2.0,165.0,https://propiedades.com/inmuebles/casa-en-venta-las-garzas-villas-de-la-cantera-villas-de-la-cantera-1a-seccion-aguascalientes-27782702,,,
Aguascalientes,", Col. Aguascalientes 2000, Aguascalientes, Aguascalientes, México, C.P. 20117, ID: 29346380",1700000.0,,,128.0,https://propiedades.com/inmuebles/casa-en-venta-aguascalientes-2000-aguascalientes-29346380,,,
Aguascalientes,"Se vende casa en AV.PASEOS DE AGUASCALIENTES, Col. Viñedos Casa Leal, Jesús María, Aguascalientes, México, C.P. 20907, ID: 21540408",2095750.0,4.0,,145.0,https://propiedades.com/inmuebles/casa-en-venta-avpaseos-de-aguascalientes-vinedos-casa-leal-aguascalientes-21540408,,,
Aguascalientes,"Se vende casa Blvd Juan Pablo II, Col. Residencial San Nicolás, Aguascalientes, Aguascalientes, México, C.P. 20200, ID: 29724184",5950000.0,3.0,3.0,282.0,https://propiedades.com/inmuebles/casa-en-venta-blvd-juan-pablo-ii-residencial-san-nicolas-aguascalientes-29724184,,,
Aguascalientes,"CALZADA VILLA LA PLATA, Col. Alcázar Residencial, Jesús María, Aguascalientes, México, C.P. 20908, ID: 30226884",2490000.0,3.0,2.0,126.0,https://propiedades.com/inmuebles/casa-en-venta-calzada-villa-la-plata-alcazar-residencial-aguascalientes-30226884,,,
Aguascalientes,"Venta de casa en San Erasmo #18, Col. Santa Imelda, Aguascalientes, Aguascalientes, México, C.P. 20218, ID: 29360500",3090000.0,3.0,2.0,155.0,,,,
Aguascalientes,"trojes, Col. Trojes de San Cristóbal, Jesús María, Aguascalientes, México, C.P. 20908, ID: 27790717",3350000.0,3.0,2.0,172.0,https://propiedades.com/inmuebles/casa-en-venta-trojes-trojes-de-san-cristobal-aguascalientes-27790717,,,
Aguascalientes,"Casa en venta disponible en , Col. Xaramá Entorno Residencial, Aguascalientes, Aguascalientes, México, C.P. 20326, ID: 29285083",4550000.0,4.0,3.0,191.0,,,,
Aguascalientes,"Se vende casa en Col. Aguascalientes Centro, Aguascalientes, Aguascalientes, México, C.P. 20000, ID: 30686659",3939000.0,3.0,2.0,191.0,https://propiedades.com/inmuebles/casa-en-venta-aguascalientes-centro-aguascalientes-30686659,,,
Aguascalientes,"Venta de casa en Col. Zona Militar, Aguascalientes, Aguascalientes, México, C.P. 20170, ID: 30633599",2800000.0,3.0,3.0,120.0,https://propiedades.com/inmuebles/casa-en-venta-zona-militar-aguascalientes-30633599,,,
Aguascalientes,"Se vende casa Arroyo brunet #405, Col. Lomas de Jesús María, Jesús María, Aguascalientes, México, C.P. 20925, ID: 30665961",2445000.0,3.0,2.0,140.0,https://propiedades.com/inmuebles/casa-en-venta-arroyo-brunet-405-lomas-de-jesus-maria-aguascalientes-30665961,,,
Aguascalientes,"Se vende casa en Col. Bosque Sereno, Aguascalientes, Aguascalientes, México, C.P. 20326, ID: 30710029",3780000.0,4.0,3.0,195.0,https://propiedades.com/inmuebles/casa-en-venta-bosque-sereno-aguascalientes-30710029,,,
Aguascalientes,"Casa en venta disponible en Arroyo de La Canadá, Los Arroyitos, 20923 Jesús María, Ags.Int. 111, Col. Las Culebras, Jesús María, Aguascalientes, México, C.P. 20923, ID: 30660908",771007.0,4.0,2.0,190.0,https://propiedades.com/inmuebles/casa-en-venta-arroyo-de-la-canada-los-arroyitos-20923-jesus-maria-ags-las-culebras-aguascalientes-30660908,,,
Aguascalientes,"Col. Tamarindos, Aguascalientes, Aguascalientes, México, C.P. 20326, ID: 30735994",16450000.0,2.0,3.0,525.0,https://propiedades.com/inmuebles/casa-en-venta-tamarindos-aguascalientes-30735994,,,
Aguascalientes,"Bosque Sereno, Aguascalientes, Aguascalientes, Col. Bosque Sereno, Aguascalientes, Aguascalientes, México, C.P. 20326, ID: 27666926",2400000.0,3.0,3.0,147.0,https://propiedades.com/inmuebles/casa-en-venta-bosque-sereno-aguascalientes-aguascalientes-bosque-sereno-aguascalientes-27666926,,,
Aguascalientes,", Col. Zona Militar, Aguascalientes, Aguascalientes, México, C.P. 20170, ID: 30770054",11980000.0,4.0,4.0,314.0,https://propiedades.com/inmuebles/casa-en-venta-zona-militar-aguascalientes-30770054,,,
