clave_estado,estado,clave_municipio,municipio,Total_Creditos,Total_Monto_MXN,Ticket_Promedio_MXN,Creditos_Mujer,Creditos_Hombre,Pct_Creditos_Mujeres
14,Jalisco,073,San Juan de los Lagos,2806,1099495067.6346447,391837.16,0.0,0.0,0.0
14,Jalisco,074,San Julián,81,36909858.764236,455677.27,0.0,0.0,0.0
14,Jalisco,075,San Marcos,56,10004227.1398568,178646.91,0.0,0.0,0.0
14,Jalisco,076,San Martín de Bolaños,25,1231356.108068,49254.24,0.0,0.0,0.0
14,Jalisco,077,San Martín Hidalgo,134,21492841.0716464,160394.34,0.0,0.0,0.0
14,Jalisco,078,San Miguel el Alto,346,95409656.337356,275750.45,0.0,0.0,0.0
14,Jalisco,079,Gómez Farías,1179,577614919.3727375,489919.35,0.0,0.0,0.0
14,Jalisco,080,San Sebastián del Oeste,28,20271449.0,723980.32,0.0,0.0,0.0
14,Jalisco,081,Santa María de los Ángeles,18,1190017.52,66112.08,0.0,0.0,0.0
14,Jalisco,082,Sayula,1302,297490073.5698712,228487.0,0.0,0.0,0.0
14,Jalisco,083,Tala,9269,2254522071.120041,243232.5,0.0,0.0,0.0
14,Jalisco,084,Talpa de Allende,36,16537846.2563,459384.62,0.0,0.0,0.0
14,Jalisco,085,Tamazula de Gordiano,957,142294568.893588,148688.16,0.0,0.0,0.0
14,Jalisco,086,Tapalpa,216,584828096.1849288,2707537.48,0.0,0.0,0.0
14,Jalisco,087,Tecalitlán,376,36537491.7191096,97174.18,0.0,0.0,0.0
14,Jalisco,088,Tecolotlán,217,34904047.9696304,160848.15,0.0,0.0,0.0
14,Jalisco,089,Techaluta de Montenegro,25,3771602.2583072,150864.09,0.0,0.0,0.0
14,Jalisco,090,Tenamaxtlán,58,11248033.0896,193931.6,0.0,0.0,0.0
14,Jalisco,091,Teocaltiche,96,38697574.7770552,403099.74,0.0,0.0,0.0
14,Jalisco,092,Teocuitatlán de Corona,39,8807397.3477904,225830.7,0.0,0.0,0.0
14,Jalisco,093,Tepatitlán de Morelos,5384,2583241686.775744,479799.72,0.0,0.0,0.0
14,Jalisco,094,Tequila,1153,243706657.2969352,211367.44,0.0,0.0,0.0
14,Jalisco,095,Teuchitlán,270,69166561.67870641,256172.45,0.0,0.0,0.0
14,Jalisco,096,Tizapán el Alto,246,31735651.890522398,129006.72,9.0,17.0,34.62
14,Jalisco,097,Tlajomulco de Zúñiga,168940,79270524459.25171,469222.95,0.0,0.0,0.0
14,Jalisco,098,San Pedro Tlaquepaque,58914,31835229654.211655,540367.82,128.0,107.0,54.47
14,Jalisco,099,Tolimán,516,5347003.3094728,10362.41,0.0,0.0,0.0
14,Jalisco,100,Tomatlán,327,45455142.9221256,139006.55,14.0,5.0,73.68
14,Jalisco,101,Tonalá,54669,21872610536.56719,400091.65,58.0,43.0,57.43
14,Jalisco,102,Tonaya,189,5060241.772256,26773.77,0.0,0.0,0.0
14,Jalisco,103,Tonila,422,34808828.44438,82485.38,0.0,0.0,0.0
14,Jalisco,104,Totatiche,31,12300071.7426,396776.51,0.0,0.0,0.0
14,Jalisco,105,Tototlán,372,41021580.45246,110273.07,0.0,0.0,0.0
14,Jalisco,106,Tuxcacuesco,69,1422905.0255304,20621.81,0.0,0.0,0.0
14,Jalisco,107,Tuxcueca,83,133175081.3158512,1604519.05,0.0,0.0,0.0
14,Jalisco,108,Tuxpan,3872,2650157539.3349934,684441.51,0.0,0.0,0.0
14,Jalisco,109,Unión de San Antonio,413,37265623.9228344,90231.53,0.0,0.0,0.0
14,Jalisco,110,Unión de Tula,82,36884029.640004,449805.24,0.0,0.0,0.0
14,Jalisco,111,Valle de Guadalupe,268,54957456.713424005,205065.14,0.0,0.0,0.0
14,Jalisco,112,Valle de Juárez,67,15647207.98,233540.42,0.0,0.0,0.0
14,Jalisco,113,San Gabriel,305,23984024.5415712,78636.15,0.0,0.0,0.0
14,Jalisco,114,Villa Corona,311,36844279.4448032,118470.35,0.0,0.0,0.0
14,Jalisco,115,Villa Guerrero,113,6829800.9756544,60440.72,0.0,0.0,0.0
14,Jalisco,116,Villa Hidalgo,57,15093749.5652808,264802.62,0.0,0.0,0.0
14,Jalisco,117,Cañadas de Obregón,302,25296883.8627488,83764.52,0.0,0.0,0.0
14,Jalisco,118,Yahualica de González Gallo,84,27258585.6476136,324506.97,0.0,0.0,0.0
14,Jalisco,119,Zacoalco de Torres,489,47365872.5355176,96862.73,0.0,0.0,0.0
14,Jalisco,120,Zapopan,164465,157892856198.35638,960039.26,258.0,211.0,55.01
14,Jalisco,121,Zapotiltic,2636,811918835.8413728,308011.7,0.0,0.0,0.0
14,Jalisco,122,Zapotitlán de Vadillo,109,3739661.0281024,34308.82,0.0,0.0,0.0
14,Jalisco,123,Zapotlán del Rey,592,24987928.270519998,42209.34,0.0,0.0,0.0
14,Jalisco,124,Zapotlanejo,1402,549724633.3816313,392100.31,0.0,0.0,0.0
14,Jalisco,125,San Ignacio Cerro Gordo,30,12027591.0349696,400919.7,0.0,0.0,0.0
15,México,001,Acambay de Ruíz Castañeda,1817,47859760.4498648,26339.99,0.0,0.0,0.0
15,México,002,Acolman,6369,1392307216.9926033,218606.88,31.0,28.0,52.54
15,México,003,Aculco,2569,53105212.3876208,20671.55,0.0,0.0,0.0
15,México,004,Almoloya de Alquisiras,106,14173022.5875,133707.76,0.0,0.0,0.0
15,México,005,Almoloya de Juárez,9705,2680760067.9601593,276224.63,0.0,0.0,0.0
15,México,006,Almoloya del Río,277,6757371.0975456,24394.84,0.0,0.0,0.0
15,México,007,Amanalco,475,10773029.6796344,22680.06,0.0,0.0,0.0
15,México,008,Amatepec,278,9907208.3808,35637.44,0.0,0.0,0.0
15,México,009,Amecameca,1512,130432885.669592,86265.14,0.0,0.0,0.0
15,México,010,Apaxco,532,43051829.3232632,80924.49,0.0,0.0,0.0
15,México,011,Atenco,1119,74866466.7527328,66904.8,0.0,0.0,0.0
15,México,012,Atizapán,665,112839694.4416056,169683.75,0.0,0.0,0.0
15,México,013,Atizapán de Zaragoza,29967,35827923269.57249,1195579.25,271.0,314.0,46.32
15,México,014,Atlacomulco,5628,667005181.9738032,118515.49,0.0,0.0,0.0
15,México,015,Atlautla,2437,116954878.5801816,47991.33,0.0,0.0,0.0
15,México,016,Axapusco,358,25823847.030483197,72133.65,0.0,0.0,0.0
15,México,017,Ayapango,182,15349532.3453848,84338.09,0.0,0.0,0.0
15,México,018,Calimaya,10152,10845069720.368341,1068269.28,0.0,0.0,0.0
15,México,019,Capulhuac,894,93801057.713156,104922.88,0.0,0.0,0.0
15,México,020,Coacalco de Berriozábal,23247,11342011666.30674,487891.41,0.0,0.0,0.0
15,México,021,Coatepec Harinas,724,38091749.2850056,52612.91,0.0,0.0,0.0
15,México,022,Cocotitlán,353,23919382.3865728,67760.29,0.0,0.0,0.0
15,México,023,Coyotepec,2290,120664997.9910128,52692.14,0.0,0.0,0.0
15,México,024,Cuautitlán,17048,9014900228.27662,528795.18,0.0,0.0,0.0
15,México,025,Chalco,38592,11926880895.410711,309050.6,42.0,31.0,57.53
15,México,026,Chapa de Mota,1126,27722391.6072968,24620.24,0.0,0.0,0.0
15,México,027,Chapultepec,1033,234222187.069052,226739.77,0.0,0.0,0.0
15,México,028,Chiautla,1210,193418829.0318296,159850.27,0.0,0.0,0.0
15,México,029,Chicoloapan,14624,2721365990.993282,186089.03,0.0,0.0,0.0
15,México,030,Chiconcuac,450,19174759.2346216,42610.58,0.0,0.0,0.0
15,México,031,Chimalhuacán,30752,1515746511.9524927,49289.36,0.0,0.0,0.0
15,México,032,Donato Guerra,681,144122938.5700008,211634.27,0.0,0.0,0.0
15,México,033,Ecatepec de Morelos,66393,13939851531.082539,209959.66,3.0,5.0,37.5
15,México,034,Ecatzingo,903,122134602.46964559,135254.27,0.0,0.0,0.0
15,México,035,Huehuetoca,34262,10969307018.575167,320159.57,0.0,0.0,0.0
15,México,036,Hueypoxtla,571,77553900.3360104,135821.19,0.0,0.0,0.0
15,México,037,Huixquilucan,13633,33996271735.112865,2493675.03,0.0,0.0,0.0
15,México,038,Isidro Fabela,289,21836001.6541624,75557.1,0.0,0.0,0.0
15,México,039,Ixtapaluca,37492,7904040889.912839,210819.4,66.0,46.0,58.93
15,México,040,Ixtapan de la Sal,1916,424615887.6481504,221615.81,0.0,0.0,0.0
15,México,041,Ixtapan del Oro,328,20011534.9172,61010.78,0.0,0.0,0.0
15,México,042,Ixtlahuaca,9593,167653047.0085192,17476.6,0.0,0.0,0.0
15,México,043,Xalatlaco,841,34113741.1742712,40563.31,0.0,0.0,0.0
15,México,044,Jaltenco,2298,407421745.8787176,177294.06,0.0,0.0,0.0
15,México,045,Jilotepec,4916,377029021.5884384,76694.27,0.0,0.0,0.0
15,México,046,Jilotzingo,708,791017484.7636824,1117256.33,0.0,0.0,0.0
15,México,047,Jiquipilco,2143,44413605.5460464,20724.97,0.0,0.0,0.0
15,México,048,Jocotitlán,3920,110884646.7289016,28286.9,0.0,0.0,0.0
15,México,049,Joquicingo,721,46425009.4039104,64389.75,0.0,0.0,0.0
15,México,050,Juchitepec,372,16295031.6069544,43803.85,0.0,0.0,0.0
15,México,051,Lerma,15057,5460041417.463021,362624.79,0.0,0.0,0.0
15,México,052,Malinalco,805,399853573.849968,496712.51,0.0,0.0,0.0
15,México,053,Melchor Ocampo,4713,2265948347.5245385,480786.83,0.0,0.0,0.0
15,México,054,Metepec,18794,15756233200.91047,838365.07,0.0,0.0,0.0
15,México,055,Mexicaltzingo,584,292402701.4858736,500689.56,0.0,0.0,0.0
15,México,056,Morelos,1241,683484750.6124736,550753.22,0.0,0.0,0.0
15,México,057,Naucalpan de Juárez,30916,27945586541.320057,903919.86,61.0,66.0,48.03
15,México,058,Nezahualcóyotl,32967,6382879650.28585,193614.21,0.0,0.0,0.0
15,México,059,Nextlalpan,12909,3954275429.5569577,306319.27,0.0,0.0,0.0
15,México,060,Nicolás Romero,21873,4251784883.6764674,194385.08,0.0,0.0,0.0
15,México,061,Nopaltepec,119,4018364.2763664,33767.77,0.0,0.0,0.0
15,México,062,Ocoyoacac,4659,2350919861.267011,504597.52,0.0,0.0,0.0
15,México,063,Ocuilan,1110,63223283.3041936,56957.91,0.0,0.0,0.0
15,México,064,El Oro,812,20566145.122008,25327.76,0.0,0.0,0.0
15,México,065,Otumba,517,38045637.0458392,73589.24,0.0,0.0,0.0
15,México,066,Otzoloapan,22,606126.229188,27551.19,0.0,0.0,0.0
15,México,067,Otzolotepec,11540,4287353418.069868,371521.09,0.0,0.0,0.0
15,México,068,Ozumba,573,42887878.4688128,74847.96,0.0,0.0,0.0
15,México,069,Papalotla,313,70822291.3208152,226269.3,0.0,0.0,0.0
15,México,070,La Paz,13431,1291944614.7516816,96191.25,17.0,19.0,47.22
15,México,071,Polotitlán,231,15066989.2983,65225.06,0.0,0.0,0.0
15,México,072,Rayón,1133,137025692.6382,120940.59,0.0,0.0,0.0
15,México,073,San Antonio la Isla,4107,1426302161.1761048,347285.65,0.0,0.0,0.0
15,México,074,San Felipe del Progreso,5037,200334367.1562104,39772.56,0.0,0.0,0.0
15,México,075,San Martín de las Pirámides,555,44376513.3182296,79957.68,0.0,0.0,0.0
15,México,076,San Mateo Atenco,12190,5271653093.650932,432457.19,0.0,0.0,0.0
15,México,077,San Simón de Guerrero,145,3029988.0844264003,20896.47,0.0,0.0,0.0
15,México,078,Santo Tomás,112,15747068.6944464,140598.83,0.0,0.0,0.0
15,México,079,Soyaniquilpan de Juárez,1120,75046443.4831624,67005.75,0.0,0.0,0.0
15,México,080,Sultepec,380,8048118.3347352,21179.26,0.0,0.0,0.0
15,México,081,Tecámac,68517,35980752816.24222,525136.14,36.0,38.0,48.65
15,México,082,Tejupilco,673,66308361.3925232,98526.54,0.0,0.0,0.0
15,México,083,Temamatla,276,16575789.6841136,60057.21,0.0,0.0,0.0
15,México,084,Temascalapa,1443,184257802.1515496,127690.78,35.0,39.0,47.3
15,México,085,Temascalcingo,2415,88546410.6191088,36665.18,0.0,0.0,0.0
15,México,086,Temascaltepec,214,9766587.0437696,45638.26,0.0,0.0,0.0
15,México,087,Temoaya,5423,1137999778.92826,209846.91,0.0,0.0,0.0
15,México,088,Tenancingo,3127,246346500.2975712,78780.46,0.0,0.0,0.0
15,México,089,Tenango del Aire,259,21765399.3839968,84036.29,0.0,0.0,0.0
15,México,090,Tenango del Valle,3369,247182867.7573584,73369.8,0.0,0.0,0.0
15,México,091,Teoloyucan,3427,320103486.4112384,93406.33,0.0,0.0,0.0
15,México,092,Teotihuacán,2728,233870408.0237696,85729.62,0.0,0.0,0.0
15,México,093,Tepetlaoxtoc,474,51092426.1658144,107789.93,0.0,0.0,0.0
15,México,094,Tepetlixpa,730,57281770.7761272,78468.18,0.0,0.0,0.0
15,México,095,Tepotzotlán,3643,697581493.1300944,191485.45,0.0,0.0,0.0
15,México,096,Tequixquiac,935,38097275.4581512,40745.75,0.0,0.0,0.0
15,México,097,Texcaltitlán,380,13107093.2535,34492.35,0.0,0.0,0.0
15,México,098,Texcalyacac,282,14824536.299472,52569.28,0.0,0.0,0.0
15,México,099,Texcoco,12448,2368462756.6072354,190268.54,0.0,0.0,0.0
15,México,100,Tezoyuca,919,68042508.284624,74039.73,0.0,0.0,0.0
15,México,101,Tianguistenco,8128,2666550702.7568913,328069.72,0.0,0.0,0.0
15,México,102,Timilpan,448,11406504.1604816,25460.95,0.0,0.0,0.0
15,México,103,Tlalmanalco,2979,1202775239.2233033,403751.34,0.0,0.0,0.0
15,México,104,Tlalnepantla de Baz,39048,18911240529.241417,484307.53,15.0,10.0,60.0
15,México,105,Tlatlaya,350,11410437.7951,32601.25,0.0,0.0,0.0
15,México,106,Toluca,66427,20694469984.39344,311537.03,21.0,30.0,41.18
15,México,107,Tonatico,1198,50018388.2315456,41751.58,0.0,0.0,0.0
15,México,108,Tultepec,13489,3272568766.938219,242610.18,0.0,0.0,0.0
15,México,109,Tultitlán,28327,5742638479.638397,202726.67,163.0,165.0,49.7
15,México,110,Valle de Bravo,1873,4268513145.721024,2278971.25,0.0,0.0,0.0
15,México,111,Villa de Allende,458,17276356.316496,37721.3,0.0,0.0,0.0
15,México,112,Villa del Carbón,2075,84864483.9606752,40898.55,0.0,0.0,0.0
15,México,113,Villa Guerrero,2191,109940174.5048848,50178.08,0.0,0.0,0.0
15,México,114,Villa Victoria,2419,70811517.12071359,29273.05,0.0,0.0,0.0
15,México,115,Xonacatlán,4697,871923813.1483257,185634.19,0.0,0.0,0.0
15,México,116,Zacazonapan,30,2539662.8596544,84655.43,0.0,0.0,0.0
15,México,117,Zacualpan,122,6562251.8609344,53788.95,0.0,0.0,0.0
15,México,118,Zinacantepec,14990,6026915513.730499,402062.41,19.0,22.0,46.34
15,México,119,Zumpahuacán,518,24142903.6316,46607.92,0.0,0.0,0.0
15,México,120,Zumpango,61963,23068718379.804867,372298.28,0.0,0.0,0.0
15,México,121,Cuautitlán Izcalli,38655,21362005566.646328,552632.4,9.0,10.0,47.37
15,México,122,Valle de Chalco Solidaridad,22041,1347281814.7110047,61126.17,4.0,1.0,80.0
15,México,123,Luvianos,349,8120511.3443,23267.94,0.0,0.0,0.0
15,México,124,San José del Rincón,2391,74664708.4425112,31227.4,0.0,0.0,0.0
15,México,125,Tonanitla,2824,1011692173.0832,358247.94,0.0,0.0,0.0
16,Michoacán de Ocampo,001,Acuitzio,119,11385447.261479199,95676.03,0.0,0.0,0.0
16,Michoacán de Ocampo,002,Aguililla,632,29368699.6375,46469.46,0.0,0.0,0.0
16,Michoacán de Ocampo,003,Álvaro Obregón,382,25765038.4695936,67447.74,59.0,64.0,47.97
16,Michoacán de Ocampo,004,Angamacutiro,57,792750.0,13907.89,0.0,0.0,0.0
16,Michoacán de Ocampo,005,Angangueo,52,6313119.6762,121406.15,0.0,0.0,0.0
16,Michoacán de Ocampo,006,Apatzingán,3111,1055919247.6642648,339414.74,140.0,111.0,55.78
16,Michoacán de Ocampo,007,Aporo,31,11943510.0,385274.52,0.0,0.0,0.0
16,Michoacán de Ocampo,008,Aquila,720,94977975.61,131913.86,0.0,0.0,0.0
16,Michoacán de Ocampo,009,Ario,606,107718690.0898416,177753.61,0.0,0.0,0.0
16,Michoacán de Ocampo,010,Arteaga,98,59078959.6888,602846.53,0.0,0.0,0.0
16,Michoacán de Ocampo,011,Briseñas,286,28977157.495568,101318.73,50.0,92.0,35.21
16,Michoacán de Ocampo,012,Buenavista,652,38822947.278513595,59544.4,0.0,0.0,0.0
16,Michoacán de Ocampo,013,Carácuaro,197,12716341.42,64549.96,0.0,0.0,0.0
16,Michoacán de Ocampo,014,Coahuayana,660,80606663.9113,122131.31,144.0,133.0,51.99
16,Michoacán de Ocampo,015,Coalcomán de Vázquez Pallares,305,28457715.9847336,93303.99,0.0,0.0,0.0
16,Michoacán de Ocampo,016,Coeneo,645,60667737.006673604,94058.51,0.0,0.0,0.0
16,Michoacán de Ocampo,017,Contepec,250,20075627.9556568,80302.51,0.0,0.0,0.0
16,Michoacán de Ocampo,018,Copándaro,106,1966160.0,18548.68,0.0,0.0,0.0
16,Michoacán de Ocampo,019,Cotija,42,29107732.8925,693041.26,0.0,0.0,0.0
16,Michoacán de Ocampo,020,Cuitzeo,118,14325699.1306368,121404.23,0.0,0.0,0.0
16,Michoacán de Ocampo,021,Charapan,381,14516900.95,38102.1,0.0,0.0,0.0
16,Michoacán de Ocampo,022,Charo,98,40989896.2544192,418264.25,0.0,0.0,0.0
16,Michoacán de Ocampo,023,Chavinda,24,12540657.875,522527.41,0.0,0.0,0.0
16,Michoacán de Ocampo,024,Cherán,207,16475457.89,79591.58,0.0,0.0,0.0
16,Michoacán de Ocampo,025,Chilchota,627,37859012.4992,60381.2,0.0,0.0,0.0
16,Michoacán de Ocampo,026,Chinicuila,164,34680008.0,211463.46,0.0,0.0,0.0
16,Michoacán de Ocampo,027,Chucándiro,140,2836000.0,20257.14,0.0,0.0,0.0
16,Michoacán de Ocampo,028,Churintzio,5,4034911.5,806982.3,0.0,0.0,0.0
16,Michoacán de Ocampo,029,Churumuco,139,4367500.0,31420.86,0.0,0.0,0.0
16,Michoacán de Ocampo,030,Ecuandureo,8,7558921.155,944865.14,0.0,0.0,0.0
16,Michoacán de Ocampo,031,Epitacio Huerta,210,17957790.447827198,85513.29,0.0,0.0,0.0
16,Michoacán de Ocampo,032,Erongarícuaro,489,30905248.4915848,63200.92,0.0,0.0,0.0
16,Michoacán de Ocampo,033,Gabriel Zamora,711,69460994.4710848,97694.79,103.0,69.0,59.88
16,Michoacán de Ocampo,034,Hidalgo,1351,521970228.00016,386358.42,0.0,0.0,0.0
16,Michoacán de Ocampo,035,La Huacana,200,37578259.34058,187891.3,0.0,0.0,0.0
16,Michoacán de Ocampo,036,Huandacareo,67,9164079.925,136777.31,0.0,0.0,0.0
16,Michoacán de Ocampo,037,Huaniqueo,83,4971715.0,59900.18,0.0,0.0,0.0
