Estado,Pagina_Extraida,Fecha_Consulta,Precio,Ubicacion,Caracteristicas,URL_Propiedad
Sonora,18,2026-04-06 03:22,"$4,500,000 MXN","Sendero Real 1302, Col. Valle de Héroes Segunda, Cajeme, Sonora, México, C.P. 85210, ID: 30840412",2 Recámaras | 3 Baños | 276 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-sendero-real-1302-valle-de-heroes-segunda-sonora-30840412
Sonora,18,2026-04-06 03:22,"$13,700,000 MXN","COLIBRI, Col. Los Lagos, Hermosillo, Sonora, México, C.P. 83245, ID: 30851079",3 Recámaras | 4 Baños | 349 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-colibri-los-lagos-sonora-30851079
Sonora,18,2026-04-06 03:22,"$6,000,000 MXN","Se vende casa GRECO, Col. Nogales Centro, Nogales, Sonora, México, C.P. 84000, ID: 30953471",3 Recámaras | 2 Baños,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-greco-nogales-centro-sonora-30953471
Sonora,18,2026-04-06 03:22,"$7,850,000 MXN","Se vende casa en 1, Col. Ventura Residential Club, Hermosillo, Sonora, México, C.P. 83166, ID: 30911453",3 Recámaras | 4 Baños | 340 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-1-ventura-residential-club-sonora-30911453
Sonora,18,2026-04-06 03:22,"$4,700,000 MXN","Venta casa en LUIS BASURTO, Col. Nogales Centro, Nogales, Sonora, México, C.P. 84000, ID: 30953468",1 Recámara | 1 Baño | 750 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-luis-basurto-nogales-centro-sonora-30953468
Sonora,18,2026-04-06 03:22,"$5,250,000 MXN","Casa en venta, Puente Buen Día 1239, Col. Puente Real, Cajeme, Sonora, México, C.P. 85037, ID: 30874348",3 Recámaras | 2 Baños | 181 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-puente-buen-dia-1239-puente-real-sonora-30874348
Sonora,18,2026-04-06 03:22,"$4,900,000 MXN","Venta casa en Col. Rivello Residencial, Hermosillo, Sonora, México, C.P. 83243, ID: 30928848",3 Recámaras | 3 Baños | 170 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-rivello-residencial-sonora-30928848
Sonora,18,2026-04-06 03:22,"$4,190,000 MXN","Se vende casa estandartes, Col. Real de Quiroga, Hermosillo, Sonora, México, C.P. 83224, ID: 30951403",3 Recámaras | 2 Baños | 177 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-estandartes-real-de-quiroga-sonora-30951403
Sonora,18,2026-04-06 03:22,"$1,040,000 MXN","Casa disponible en venta en francisco sarabia, Col. Aviación, San Luis Río Colorado, Sonora, México, C.P. 83470, ID: 30851923",2 Recámaras | 1 Baño | 57 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-francisco-sarabia-aviacion-sonora-30851923
Sonora,18,2026-04-06 03:22,"$8,650,000 MXN","Se vende casa en Mirador San Carlos, Col. El Mirador, Guaymas, Sonora, México, C.P. 85486, ID: 30989172",3 Recámaras | 3 Baños | 190 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-mirador-san-carlos-el-mirador-sonora-30989172
Sonora,18,2026-04-06 03:22,"$5,550,000 MXN","1, Col. Cárdeno Residencial, Hermosillo, Sonora, México, C.P. 83106, ID: 30698834",3 Recámaras | 2 Baños | 177 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-1-cardeno-residencial-sonora-30698834
