Estado,Pagina_Extraida,Fecha_Consulta,Precio,Ubicacion,Caracteristicas,URL_Propiedad
Sinaloa,59,2026-04-06 03:17,"$4,200,000 MXN","Casa disponible en venta en Reims, Col. Montecarlo Residencial, Culiacán, Sinaloa, México, C.P. 80054, ID: 26569349",3 Recámaras | 2 Baños | 236 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-reims-montecarlo-residencial-sinaloa-26569349
Sinaloa,59,2026-04-06 03:17,"$3,200,000 MXN","Casa en venta disponible en BAHIA DE ACAPULCO, Col. Nuevo Culiacán, Culiacán, Sinaloa, México, C.P. 80170, ID: 29887376",3 Recámaras | 3 Baños | 204 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-bahia-de-acapulco-nuevo-culiacan-sinaloa-29887376
Sinaloa,59,2026-04-06 03:17,"$4,750,000 MXN","Venta de casa en Prados de la Conquista, Col. La Conquista, Culiacán, Sinaloa, México, C.P. 80058, ID: 27880655",3 Recámaras | 2 Baños | 1 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-prados-de-la-conquista-la-conquista-sinaloa-27880655
Sinaloa,59,2026-04-06 03:17,"$2,190,000 MXN","Casa en venta, Carretera Federal 15 #15, Col. Hacienda del Seminario, Mazatlán, Sinaloa, México, C.P. 82129, ID: 30528102",3 Recámaras | 1 Baño | 70 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-carretera-federal-15-15-hacienda-del-seminario-sinaloa-30528102
Sinaloa,59,2026-04-06 03:17,"$3,500,000 MXN","Casa en venta disponible en Sin nombre de calle, Col. Sábalo Country Club, Mazatlán, Sinaloa, México, C.P. 82100, ID: 27808416",2 Recámaras | 1 Baño | 120 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-sin-nombre-de-calle-sabalo-country-club-sinaloa-27808416
Sinaloa,59,2026-04-06 03:17,"$2,650,000 MXN","calle las palomas col. villas del estero , Col. Villas del Estero, Mazatlán, Sinaloa, México, C.P. 82156, ID: 29435566",3 Recámaras | 2 Baños | 166 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-calle-las-palomas-col-villas-del-estero-villas-del-estero-sinaloa-29435566
Sinaloa,59,2026-04-06 03:17,"$4,580,000 MXN","Venta de casa Turin 1723 #7346, Col. Real del Valle, Mazatlán, Sinaloa, México, C.P. 82124, ID: 28517145",4 Recámaras | 3 Baños | 198 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-turin-1723-7346-real-del-valle-sinaloa-28517145
Sinaloa,59,2026-04-06 03:17,"$14,500,000 MXN","Venta casa en , Col. Sábalo Country Club, Mazatlán, Sinaloa, México, C.P. 82100, ID: 29380898",3 Recámaras | 3 Baños | 285 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-sabalo-country-club-sinaloa-29380898
Sinaloa,59,2026-04-06 03:17,"$3,550,000 MXN","Venta casa en Nuevo Altata Punta Esmeralda Grand, Col. Navolato Centro, Navolato, Sinaloa, México, C.P. 80320, ID: 29736157",3 Recámaras | 4 Baños | 101 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-nuevo-altata-punta-esmeralda-grand-navolato-centro-sinaloa-29736157
Sinaloa,59,2026-04-06 03:17,"$5,500,000 MXN","Se vende casa Centro #WHI294346, Col. Centro, Guasave, Sinaloa, México, C.P. 81000, ID: 26159260",4 Recámaras | 3 Baños | 288 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-centro-whi294346-centro-sinaloa-26159260
