Estado,Pagina_Extraida,Precio,Ubicacion,Caracteristicas,URL_Propiedad
Chiapas,17,"$1,320,000
MXN","Se vende casa 2A PONIENTE SUR #SN, Col. Santo Tomás, Tapilula, Chiapas, México, C.P. 29730, ID: 30805001",2 Recámaras | 1 Baño | 102 m 2,https://propiedades.com/inmuebles/casa-en-venta-2a-poniente-sur-sn-santo-tomas-chiapas-30805001#pagina=17&tipos=casas-venta&area=chiapas&pos=38
Chiapas,17,"$1,435,000
MXN","S-N #S, Col. El Laurel, Comitán de Domínguez, Chiapas, México, C.P. 30036, ID: 30122974",2 Recámaras | 1 Baño | 67 m 2,https://propiedades.com/inmuebles/casa-en-venta-sn-s-el-laurel-chiapas-30122974#pagina=17&tipos=casas-venta&area=chiapas&pos=39
Chiapas,17,"$760,000
MXN","Venta de casa en Av Quinta Margaritas #16, Col. Infonavit San Isidro, Arriaga, Chiapas, México, C.P. 30453, ID: 30581010",1 Recámara | 1 Baño | 54 m 2,https://propiedades.com/inmuebles/casa-en-venta-av-quinta-margaritas-16-infonavit-san-isidro-chiapas-30581010#pagina=17&tipos=casas-venta&area=chiapas&pos=40
Chiapas,17,"$650,000
MXN","Venta casa en SIN NOMBRE #SN, Ocozocoautla de Espinosa, Chiapas, México, C.P. 29144, ID: 29941319",2 Recámaras | 1 Baño | 35 m 2,https://propiedades.com/inmuebles/casa-en-venta-sin-nombre-sn-ciudad-bonampak-chiapas-29941319#pagina=17&tipos=casas-venta&area=chiapas&pos=41
Chiapas,17,"$1,980,000
MXN","Casa en venta disponible en avenida orquidea #384, Col. Paso Limón, Tuxtla Gutiérrez, Chiapas, México, C.P. 29049, ID: 30407517",2 Recámaras | 2 Baños | 122 m 2,https://propiedades.com/inmuebles/casa-en-venta-avenida-orquidea-384-paso-limon-chiapas-30407517#pagina=17&tipos=casas-venta&area=chiapas&pos=42
Chiapas,17,"$1,020,000
MXN","Venta de casa en S-N #S-N, Col. Bicentenario, Villaflores, Chiapas, México, C.P. 30479, ID: 29865732",2 Recámaras | 1 Baño | 82 m 2,https://propiedades.com/inmuebles/casa-en-venta-sn-sn-bicentenario-chiapas-29865732#pagina=17&tipos=casas-venta&area=chiapas&pos=43
Chiapas,17,"$2,200,000
MXN","Se vende casa en AVENIDA MORGANITA #290, Col. San Fernando, Tuxtla Gutiérrez, Chiapas, México, C.P. 29049, ID: 30657101",3 Recámaras | 2 Baños | 113 m 2,https://propiedades.com/inmuebles/casa-en-venta-avenida-morganita-290-san-fernando-chiapas-30657101#pagina=17&tipos=casas-venta&area=chiapas&pos=44
Chiapas,17,"$2,450,000
MXN","Venta de casa en Privada Alborada #216, Comitán de Domínguez, Chiapas, México, C.P. 30070, ID: 30639651",3 Recámaras | 2 Baños | 125 m 2,https://propiedades.com/inmuebles/casa-en-venta-privada-alborada-216-fraccionamiento-alboradas-30639651#pagina=17&tipos=casas-venta&area=chiapas&pos=45
Chiapas,17,"$1,100,000
MXN","Venta casa en Josefina Garcia #2, Col. Pashton Acapulco, Comitán de Domínguez, Chiapas, México, C.P. 30063, ID: 30648976",3 Recámaras | 2 Baños | 98 m 2,https://propiedades.com/inmuebles/casa-en-venta-josefina-garcia-2-pashton-acapulco-chiapas-30648976#pagina=17&tipos=casas-venta&area=chiapas&pos=46
Chiapas,17,"$1,300,000
MXN","CTO BUGAMBILIAS #8411, Col. Jardines del Grijalva, Chiapa de Corzo, Chiapas, México, C.P. 29165, ID: 30700016",2 Recámaras | 1 Baño | 90 m 2,https://propiedades.com/inmuebles/casa-en-venta-cto-bugambilias-8411-jardines-del-grijalva-chiapas-30700016#pagina=17&tipos=casas-venta&area=chiapas&pos=47
Chiapas,18,"$1,250,000
MXN","Casa en venta, parachico #127, Col. Real de Chiapa, Chiapa de Corzo, Chiapas, México, C.P. 29160, ID: 30432018",3 Recámaras | 2 Baños | 92 m 2,https://propiedades.com/inmuebles/casa-en-venta-parachico-127-real-de-chiapa-chiapas-30432018#pagina=18&tipos=casas-venta&area=chiapas&pos=1
