Estado,Pagina_Extraida,Fecha_Consulta,Precio,Ubicacion,Caracteristicas,URL_Propiedad
Yucatan,446,2026-04-06 05:37,"$2,220,000 MXN","Se vende casa , Col. Conkal, Conkal, Yucatán, México, C.P. 97345, ID: 21132844",2 Recámaras | 1 Baño | 131 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-conkal-yucatan-21132844
Yucatan,446,2026-04-06 05:37,"$3,850,000 MXN","Se vende casa en conkal, Col. Conkal, Conkal, Yucatán, México, C.P. 97345, ID: 27583898",3 Recámaras | 4 Baños | 206 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-conkal-conkal-yucatan-27583898
Yucatan,446,2026-04-06 05:37,"$3,990,000 MXN","Se vende casa en , Col. Villas Cholul, Mérida, Yucatán, México, C.P. 97305, ID: 26507357",3 Recámaras | 4 Baños | 352 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-villas-cholul-yucatan-26507357
Yucatan,446,2026-04-06 05:37,"$4,380,000 MXN","Se vende casa , Col. Conkal, Conkal, Yucatán, México, C.P. 97345, ID: 27365869",3 Recámaras | 4 Baños | 258 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-conkal-yucatan-27365869
Yucatan,446,2026-04-06 05:37,"$4,250,000 MXN",", Col. Temozon Norte, Mérida, Yucatán, México, C.P. 97302, ID: 26657174",3 Recámaras | 4 Baños | 210 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-temozon-norte-yucatan-26657174
Yucatan,446,2026-04-06 05:37,"$4,600,000 MXN","Se vende casa en , Col. Conkal, Conkal, Yucatán, México, C.P. 97345, ID: 30425223",3 Recámaras | 3 Baños | 226 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-conkal-yucatan-30425223
Yucatan,446,2026-04-06 05:37,"$3,150,000 MXN","Se vende casa en Conkal, Col. Conkal, Conkal, Yucatán, México, C.P. 97345, ID: 30809456",3 Recámaras | 2 Baños | 152 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-conkal-conkal-yucatan-30809456
Yucatan,446,2026-04-06 05:37,"$3,680,000 MXN","Casa en venta, , Col. Real Montejo, Mérida, Yucatán, México, C.P. 97302, ID: 29617517",3 Recámaras | 3 Baños | 165 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-real-montejo-yucatan-29617517
Yucatan,446,2026-04-06 05:37,"$3,350,000 MXN","Se vende casa 0, Col. Merida Centro, Mérida, Yucatán, México, C.P. 97000, ID: 30084726",3 Recámaras | 3 Baños | 179 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-merida-centro-yucatan-30084726
Yucatan,446,2026-04-06 05:37,"$2,985,000 MXN","Casa disponible en venta en 10, Col. Conkal, Conkal, Yucatán, México, C.P. 97345, ID: 30098133",3 Recámaras | 3 Baños | 166 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-10-conkal-yucatan-30098133
Yucatan,446,2026-04-06 05:37,"$4,200,000 MXN","Venta de casa 26, Col. Bugambilias, Mérida, Yucatán, México, C.P. 97205, ID: 30617738",3 Recámaras | 2 Baños | 256 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-26-bugambilias-yucatan-30617738
Yucatan,446,2026-04-06 05:37,"$5,000,000 MXN","Venta de casa en San Diego Cutz, Col. San Diego Cutz, Conkal, Yucatán, México, C.P. 97347, ID: 30217548",3 Recámaras | 2 Baños | 210 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-san-diego-cutz-san-diego-cutz-yucatan-30217548
Yucatan,446,2026-04-06 05:37,"$14,500,000 MXN","Casa en venta disponible en ., Col. Santa María Yaxché, Mérida, Yucatán, México, C.P. 97308, ID: 30586756",4 Recámaras | 6 Baños | 406 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-santa-maria-yaxche-yucatan-30586756
Yucatan,446,2026-04-06 05:37,"$6,650,000 MXN","Venta casa en 22, Col. Dzitya, Mérida, Yucatán, México, C.P. 97302, ID: 28227570",4 Recámaras | 4 Baños | 380 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-22-dzitya-yucatan-28227570
Yucatan,447,2026-04-06 05:38,"$6,900,000 MXN","Casa en venta, 18, Col. San Diego, Dzemul, Yucatán, México, C.P. 97406, ID: 30261977",4 Recámaras | 5 Baños | 263 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-18-san-diego-yucatan-30261977
Yucatan,447,2026-04-06 05:38,"$4,950,000 MXN","Casa en venta, , Col. Temozon Norte, Mérida, Yucatán, México, C.P. 97302, ID: 30807223",2 Recámaras | 2 Baños | 195 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-temozon-norte-yucatan-30807223
Yucatan,447,2026-04-06 05:38,"$5,900,000 MXN","Casa en venta, 1, Col. Itzimna, Mérida, Yucatán, México, C.P. 97100, ID: 30810593",2 Recámaras | 2 Baños | 110 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-1-itzimna-yucatan-30810593
Yucatan,447,2026-04-06 05:38,"$17,300,000 MXN","Casa disponible en venta en Sin nombre de calle, Col. Telchac Puerto, Telchac Puerto, Yucatán, México, C.P. 97407, ID: 30721403",6 Recámaras | 6 Baños | 576 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-sin-nombre-de-calle-telchac-puerto-yucatan-30721403
Yucatan,447,2026-04-06 05:38,"$7,330,000 MXN","Casa en venta, Rocio Country Living, Col. Tamanché, Mérida, Yucatán, México, C.P. 97304, ID: 30294209",4 Recámaras | 5 Baños | 301 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-rocio-country-living-tamanche-yucatan-30294209
Yucatan,447,2026-04-06 05:38,"$7,200,000 MXN","Se vende casa en Col. Merida Centro, Mérida, Yucatán, México, C.P. 97000, ID: 30548165",2 Recámaras | 2 Baños | 184 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-merida-centro-yucatan-30548165
Yucatan,447,2026-04-06 05:38,"$3,710,000 MXN",", Col. Conkal, Conkal, Yucatán, México, C.P. 97345, ID: 27934295",2 Recámaras | 3 Baños | 240 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-conkal-yucatan-27934295
Yucatan,447,2026-04-06 05:38,"$3,750,000 MXN","Venta de casa , Col. San Diego Cutz, Conkal, Yucatán, México, C.P. 97347, ID: 27073199",3 Recámaras | 3 Baños | 260 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-san-diego-cutz-yucatan-27073199
Yucatan,447,2026-04-06 05:38,"$4,100,000 MXN","Casa disponible en venta en Privada Conkal, Col. Magnolia Residencial, Conkal, Yucatán, México, C.P. 97345, ID: 30697910",3 Recámaras | 3 Baños | 223 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-privada-conkal-magnolia-residencial-yucatan-30697910
Yucatan,447,2026-04-06 05:38,"$7,650,000 MXN","Se vende casa P Arietta, Col. Cabo Norte, Mérida, Yucatán, México, C.P. 97305, ID: 30677046",3 Recámaras | 4 Baños | 261 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-p-arietta-cabo-norte-yucatan-30677046
Yucatan,447,2026-04-06 05:38,"$5,190,000 MXN","Venta de casa Privada Tres Lunas, Col. Cholul, Mérida, Yucatán, México, C.P. 97305, ID: 30293556",3 Recámaras | 3 Baños | 200 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-privada-tres-lunas-cholul-yucatan-30293556
Yucatan,447,2026-04-06 05:38,"$3,100,000 MXN","Casa en venta disponible en Calle 24a, Col. Santa Rita Cholul, Mérida, Yucatán, México, C.P. 97130, ID: 30775784",2 Recámaras | 2 Baños | 137 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-calle-24a-santa-rita-cholul-yucatan-30775784
Yucatan,447,2026-04-06 05:38,"$3,550,000 MXN","Venta casa en , Col. Real Montejo, Mérida, Yucatán, México, C.P. 97302, ID: 30767415",3 Recámaras | 3 Baños | 164 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-real-montejo-yucatan-30767415
Yucatan,447,2026-04-06 05:38,"$13,000,000 MXN","Casa en venta disponible en 1, Col. Chicxulub Puerto, Progreso, Yucatán, México, C.P. 97330, ID: 30275583",5 Recámaras | 5 Baños | 450 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-1-chicxulub-puerto-yucatan-30275583
Yucatan,447,2026-04-06 05:38,"$6,975,000 MXN","Casa en venta, ., Col. Mérida, Mérida, Yucatán, México, C.P. 97203, ID: 28777671",3 Recámaras | 5 Baños | 294 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-merida-yucatan-28777671
Yucatan,447,2026-04-06 05:38,"$2,895,000 MXN","Venta de casa , Col. Dzitya, Mérida, Yucatán, México, C.P. 97302, ID: 26818250",2 Recámaras | 2 Baños | 180 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-dzitya-yucatan-26818250
Yucatan,447,2026-04-06 05:38,"$3,050,000 MXN","Casa disponible en venta en , Col. Cholul, Mérida, Yucatán, México, C.P. 97305, ID: 30777131",2 Recámaras | 2 Baños | 136 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-cholul-yucatan-30777131
Yucatan,447,2026-04-06 05:38,"$2,750,000 MXN","Venta de casa en -, Col. Conkal, Conkal, Yucatán, México, C.P. 97345, ID: 30803119",4 Recámaras | 4 Baños | 199 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-conkal-yucatan-30803119
Yucatan,447,2026-04-06 05:38,"$1,700,000 MXN","Casa en venta disponible en , Col. Caucel, Mérida, Yucatán, México, C.P. 97314, ID: 30993213",2 Recámaras | 2 Baños | 95 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-caucel-yucatan-30993213
Yucatan,447,2026-04-06 05:38,"$3,990,000 MXN","Venta de casa ., Col. Cholul, Mérida, Yucatán, México, C.P. 97305, ID: 28282210",3 Recámaras | 3 Baños | 173 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-cholul-yucatan-28282210
Yucatan,447,2026-04-06 05:38,"$15,690,000 MXN","Casa disponible en venta en , Col. Yucatán Country Club, Mérida, Yucatán, México, C.P. 97308, ID: 30348189",4 Recámaras | 5 Baños | 410 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-yucatan-country-club-yucatan-30348189
Yucatan,447,2026-04-06 05:38,"$17,260,890 MXN","Casa en venta, Kutz, Col. Yucatán Country Club, Mérida, Yucatán, México, C.P. 97308, ID: 30630233",3 Recámaras | 4 Baños | 438 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-kutz-yucatan-country-club-yucatan-30630233
Yucatan,447,2026-04-06 05:38,"$5,500,000 MXN","15, Col. Residencial Colonia México, Mérida, Yucatán, México, C.P. 97128, ID: 30923053",3 Recámaras | 3 Baños | 300 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-15-residencial-colonia-mexico-yucatan-30923053
Yucatan,447,2026-04-06 05:38,"$2,800,000 MXN","21, Col. Conkal, Conkal, Yucatán, México, C.P. 97345, ID: 29988205",2 Recámaras | 1 Baño | 188 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-21-conkal-yucatan-29988205
Yucatan,447,2026-04-06 05:38,"$5,780,000 MXN","70 DIAG, Col. Dzitya, Mérida, Yucatán, México, C.P. 97302, ID: 30112577",4 Recámaras | 5 Baños | 321 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-70-diag-dzitya-yucatan-30112577
Yucatan,447,2026-04-06 05:38,"$3,295,000 MXN","Venta de casa 21, Col. Conkal, Conkal, Yucatán, México, C.P. 97345, ID: 27002557",3 Recámaras | 3 Baños | 212 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-21-conkal-yucatan-27002557
Yucatan,447,2026-04-06 05:38,"$4,400,000 MXN","Venta de casa en , Col. Conkal, Conkal, Yucatán, México, C.P. 97345, ID: 29095972",3 Recámaras | 3 Baños | 253 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-conkal-yucatan-29095972
Yucatan,447,2026-04-06 05:38,"$13,900,000 MXN","Venta de casa en Compostela, Col. Mérida, Mérida, Yucatán, México, C.P. 97203, ID: 30533563",4 Recámaras | 6 Baños | 406 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-compostela-merida-yucatan-30533563
Yucatan,447,2026-04-06 05:38,"$3,500,000 MXN","Casa en venta, , Col. Komchen, Mérida, Yucatán, México, C.P. 97302, ID: 30655681",2 Recámaras | 2 Baños | 185 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-komchen-yucatan-30655681
Yucatan,447,2026-04-06 05:38,"$5,500,000 MXN","Venta de casa , Col. Cholul, Mérida, Yucatán, México, C.P. 97305, ID: 30275052",3 Recámaras | 3 Baños | 264 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-cholul-yucatan-30275052
Yucatan,447,2026-04-06 05:38,"$6,950,000 MXN","Casa disponible en venta en , Col. Merida Centro, Mérida, Yucatán, México, C.P. 97000, ID: 30706387",3 Recámaras | 2 Baños | 243 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-merida-centro-yucatan-30706387
Yucatan,447,2026-04-06 05:38,"$5,450,000 MXN","Casa en venta, S/N, Col. Temozon Norte, Mérida, Yucatán, México, C.P. 97302, ID: 30684005",3 Recámaras | 4 Baños | 225 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-sn-temozon-norte-yucatan-30684005
Yucatan,447,2026-04-06 05:38,"$5,300,000 MXN","Se vende casa en , Col. Conkal, Conkal, Yucatán, México, C.P. 97345, ID: 29811876",3 Recámaras | 3 Baños | 250 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-conkal-yucatan-29811876
Yucatan,447,2026-04-06 05:38,"$2,780,000 MXN","Venta casa en Corredor privadas, Col. Conkal, Conkal, Yucatán, México, C.P. 97345, ID: 25110816",2 Recámaras | 1 Baño | 100 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-corredor-privadas-conkal-yucatan-25110816
Yucatan,447,2026-04-06 05:38,"$3,590,000 MXN","Cholul, Col. Cholul, Mérida, Yucatán, México, C.P. 97305, ID: 27332576",2 Recámaras | 2 Baños | 179 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-cholul-cholul-yucatan-27332576
Yucatan,447,2026-04-06 05:38,"$6,900,000 MXN","Se vende casa en Itzimná, Col. Itzimna, Mérida, Yucatán, México, C.P. 97100, ID: 30600323",3 Recámaras | 3 Baños | 192 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-itzimna-itzimna-yucatan-30600323
Yucatan,447,2026-04-06 05:38,"$6,200,000 MXN",", Col. Cholul, Mérida, Yucatán, México, C.P. 97305, ID: 27837050",3 Recámaras | 4 Baños | 242 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-cholul-yucatan-27837050
Yucatan,447,2026-04-06 05:38,"$1,800,000 MXN","Venta de casa en Merida, Col. Pacabtun, Mérida, Yucatán, México, C.P. 97160, ID: 30876373",2 Recámaras | 2 Baños | 134 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-merida-pacabtun-yucatan-30876373
Yucatan,447,2026-04-06 05:38,"$5,600,000 MXN",", Col. Magnolia Residencial, Conkal, Yucatán, México, C.P. 97345, ID: 30275518",4 Recámaras | 4 Baños | 254 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-magnolia-residencial-yucatan-30275518
Yucatan,447,2026-04-06 05:38,"$5,400,000 MXN","Casa disponible en venta en Cinco de venus, Col. Benito Juárez Ote, Mérida, Yucatán, México, C.P. 97178, ID: 30787050",3 Recámaras | 3 Baños | 182 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-cinco-de-venus-benito-juarez-ote-yucatan-30787050
Yucatan,447,2026-04-06 05:38,"$4,600,000 MXN",", Col. Conkal, Conkal, Yucatán, México, C.P. 97345, ID: 26870603",3 Recámaras | 3 Baños | 290 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-conkal-yucatan-26870603
Yucatan,447,2026-04-06 05:38,"$2,650,000 MXN","Venta de casa en , Col. Dzitya, Mérida, Yucatán, México, C.P. 97302, ID: 30332470",2 Recámaras | 2 Baños | 103 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-dzitya-yucatan-30332470
Yucatan,447,2026-04-06 05:38,"$4,200,000 MXN","Venta de casa 4, Col. Conkal, Conkal, Yucatán, México, C.P. 97345, ID: 29741909",4 Recámaras | 5 Baños | 240 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-4-conkal-yucatan-29741909
Yucatan,447,2026-04-06 05:38,"$4,500,000 MXN","Casa en venta, , Col. Conkal, Conkal, Yucatán, México, C.P. 97345, ID: 30391995",2 Recámaras | 2 Baños | 182 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-conkal-yucatan-30391995
Yucatan,447,2026-04-06 05:38,"$5,100,000 MXN","Casa disponible en venta en , Col. Merida Centro, Mérida, Yucatán, México, C.P. 97000, ID: 28773552",4 Recámaras | 1 Baño | 222 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-merida-centro-yucatan-28773552
Yucatan,449,2026-04-06 05:38,"$3,700,000 MXN","Se vende casa en C, Col. Telchac Puerto, Telchac Puerto, Yucatán, México, C.P. 97407, ID: 30792776",3 Recámaras | 3 Baños | 160 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-c-telchac-puerto-yucatan-30792776
Yucatan,449,2026-04-06 05:38,"$7,650,000 MXN","Casa en venta, Cabo Norte, Col. Cabo Norte, Mérida, Yucatán, México, C.P. 97305, ID: 30890586",3 Recámaras | 4 Baños | 261 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-cabo-norte-cabo-norte-yucatan-30890586
Yucatan,449,2026-04-06 05:38,"$10,980,000 MXN","Casa en venta disponible en 20, Col. Montebello, Mérida, Yucatán, México, C.P. 97113, ID: 30812890",3 Recámaras | 3 Baños | 437 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-20-montebello-yucatan-30812890
Yucatan,449,2026-04-06 05:38,"$3,800,000 MXN","Venta de casa en Cholul, Col. Cholul, Mérida, Yucatán, México, C.P. 97305, ID: 28448081",3 Recámaras | 4 Baños | 225 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-cholul-cholul-yucatan-28448081
Yucatan,449,2026-04-06 05:38,"$5,750,000 MXN","Se vende casa en cholul, Col. Cholul, Mérida, Yucatán, México, C.P. 97305, ID: 29744516",3 Recámaras | 4 Baños | 281 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-cholul-cholul-yucatan-29744516
Yucatan,449,2026-04-06 05:38,"$3,590,000 MXN",", Col. Conkal, Conkal, Yucatán, México, C.P. 97345, ID: 29002599",3 Recámaras | 3 Baños | 185 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-conkal-yucatan-29002599
Yucatan,449,2026-04-06 05:38,"$4,000,000 MXN","Se vende casa 13, Col. Temozon Norte, Mérida, Yucatán, México, C.P. 97302, ID: 25873822",2 Recámaras | 3 Baños | 189 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-13-temozon-norte-yucatan-25873822
Yucatan,449,2026-04-06 05:38,"$4,600,000 MXN","Casa disponible en venta en s/n, Col. Conkal, Conkal, Yucatán, México, C.P. 97345, ID: 29444155",3 Recámaras | 4 Baños | 226 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-sn-conkal-yucatan-29444155
Yucatan,449,2026-04-06 05:38,"$5,375,000 MXN","6, Col. Temozon Norte, Mérida, Yucatán, México, C.P. 97302, ID: 27227458",3 Recámaras | 3 Baños | 274 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-6-temozon-norte-yucatan-27227458
Yucatan,449,2026-04-06 05:38,"$16,004,808 MXN","Casa disponible en venta en Calle s/n, Col. Yucatán Country Club, Mérida, Yucatán, México, C.P. 97308, ID: 26829920",2 Recámaras | 2 Baños | 304 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-calle-sn-yucatan-country-club-yucatan-26829920
Yucatan,449,2026-04-06 05:38,"$16,650,000 MXN","Venta casa en Oasis, Col. Yucatán Country Club, Mérida, Yucatán, México, C.P. 97308, ID: 30819511",4 Recámaras | 4 Baños | 429 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-oasis-yucatan-country-club-yucatan-30819511
Yucatan,449,2026-04-06 05:38,"$6,650,000 MXN","Casa en venta disponible en ., Col. Dzitya, Mérida, Yucatán, México, C.P. 97302, ID: 30085881",3 Recámaras | 5 Baños | 320 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-dzitya-yucatan-30085881
Yucatan,449,2026-04-06 05:38,"$3,850,000 MXN","Casa en venta disponible en 21, Col. Conkal, Conkal, Yucatán, México, C.P. 97345, ID: 28601340",3 Recámaras | 3 Baños | 209 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-21-conkal-yucatan-28601340
