Estado,Pagina_Extraida,Precio,Ubicacion,Caracteristicas,URL_Propiedad
Colima,1,"$3,350,000
MXN","Asturias, Col. Residencial Esmeralda Norte, Colima, Colima, México, C.P. 28017, ID: 30743558",3 Recámaras | 2 Baños | 161 m 2,https://propiedades.com/inmuebles/casa-en-venta-asturias-residencial-esmeralda-norte-colima-30743558#tipos=casas-venta&area=colima&pos=40
Colima,1,"$2,650,000
MXN","Se vende casa en , Col. Puerta Paraíso, Colima, Colima, México, C.P. 28018, ID: 26545610",2 Recámaras | 2 Baños | 100 m 2,https://propiedades.com/inmuebles/casa-en-venta-puerta-paraiso-colima-26545610#tipos=casas-venta&area=colima&pos=41
Colima,1,"$35,000,000
MXN","Venta de casa en , Col. San Rafael, Cuauhtémoc, Colima, México, C.P. 28504, ID: 30711371",3 Recámaras | 4 Baños | 727 m 2,https://propiedades.com/inmuebles/casa-en-venta-san-rafael-colima-30711371#tipos=casas-venta&area=colima&pos=42
Colima,1,"$2,790,000
MXN","Se vende casa , Col. Residencial Valle Verde, Colima, Colima, México, C.P. 28017, ID: 25187463",2 Recámaras | 2 Baños | 123 m 2,https://propiedades.com/inmuebles/casa-en-venta-residencial-valle-verde-colima-25187463#tipos=casas-venta&area=colima&pos=43
Colima,1,"$4,000,000
MXN","Venta casa en Fraccionamiento Campestre Rancho Alto, Comala. Colinda al Norte con la Calle Paseo de la Encinera y , Col. La Nogalera, Comala, Colima, México, C.P. 28460, ID: 30569127",1 Recámara | 1 Baño | 70 m 2,https://propiedades.com/inmuebles/casa-en-venta-fraccionamiento-campestre-rancho-alto-comalacolinda-al-norte-con-la-calle-paseo-de-la-encinera-y--la-nogalera-colima-30569127#tipos=casas-venta&area=colima&pos=44
Colima,1,"$4,900,000
MXN","Venta de casa Juan Álvarez 96-17, Col. El Pedregal, Colima, Colima, México, C.P. 28048, ID: 29848635",3 Recámaras | 2 Baños | 180 m 2,https://propiedades.com/inmuebles/casa-en-venta-juan-alvarez-9617-el-pedregal-colima-29848635#tipos=casas-venta&area=colima&pos=45
Colima,1,"$4,600,000
MXN","Atena, Col. Colinas de Santa Fe, Colima, Colima, México, C.P. 28017, ID: 29912327",2 Recámaras | 3 Baños | 239 m 2,https://propiedades.com/inmuebles/casa-en-venta-atena-colinas-de-santa-fe-colima-29912327#tipos=casas-venta&area=colima&pos=46
Colima,1,"$943,665
MXN","Casa disponible en venta en Av. J. Merced Cabrera, La Comarca, Villa de Álvarez, Col. Villas del Cañaveral, Villa de Álvarez, Colima, México, C.P. 28979, ID: 30230284",408 m 2,https://propiedades.com/inmuebles/casa-en-venta-av-j-merced-cabrera-la-comarca-villa-de-alvarez-villas-del-canaveral-colima-30230284#tipos=casas-venta&area=colima&pos=47
Colima,2,"$1,675,000
MXN",", Col. Lindavista 2a Sección, Villa de Álvarez, Colima, México, C.P. 28979, ID: 27365292",3 Recámaras | 3 Baños | 110 m 2,https://propiedades.com/inmuebles/casa-en-venta-lindavista-2a-seccion-colima-27365292#pagina=2&tipos=casas-venta&area=colima&pos=1
Colima,2,"$2,100,000
MXN","Casa en venta, Sin Datos, Punto Rioja, Colima, Col. El Mirador de Colima, Colima, Colima, México, C.P. 28047, ID: 30662110",3 Recámaras | 2 Baños | 97 m 2,https://propiedades.com/inmuebles/casa-en-venta-sin-datos-punto-rioja-colima-el-mirador-de-colima-colima-30662110#pagina=2&tipos=casas-venta&area=colima&pos=2
Colima,2,"$2,490,000
MXN","Casa disponible en venta en Calle Mina del Edén #807, Mina de Peña, Villa de Álvarez, Colima, Col. Villa de Alba, Villa de Álvarez, Colima, México, C.P. 28989, ID: 30138742",3 Recámaras | 3 Baños | 143 m 2,https://propiedades.com/inmuebles/casa-en-venta-calle-mina-del-eden-807-mina-de-pena-villa-de-alvarez-colima-villa-de-alba-colima-30138742#pagina=2&tipos=casas-venta&area=colima&pos=3
Colima,2,"$4,100,000
MXN","Casa en venta disponible en vinimal, Col. Real de Caná, Villa de Álvarez, Colima, México, C.P. 28978, ID: 28134216",3 Recámaras | 2 Baños | 233 m 2,https://propiedades.com/inmuebles/casa-en-venta-vinimal-real-de-cana-colima-28134216#pagina=2&tipos=casas-venta&area=colima&pos=4
Colima,2,"$2,990,000
MXN",", Col. Santa Fe, Villa de Álvarez, Colima, México, C.P. 28982, ID: 26451264",3 Recámaras | 2 Baños | 160 m 2,https://propiedades.com/inmuebles/casa-en-venta-santa-fe-colima-26451264#pagina=2&tipos=casas-venta&area=colima&pos=5
Colima,2,"$4,100,000
MXN","Se vende casa en SAN ANGEL, Col. Residencial Valle Verde, Colima, Colima, México, C.P. 28017, ID: 29049647",3 Recámaras | 2 Baños | 210 m 2,https://propiedades.com/inmuebles/casa-en-venta-san-angel-residencial-valle-verde-colima-29049647#pagina=2&tipos=casas-venta&area=colima&pos=6
Colima,2,"$5,550,000
MXN","Se vende casa en toscana, Col. Puerta Paraíso, Colima, Colima, México, C.P. 28018, ID: 29238806",3 Recámaras | 3 Baños | 191 m 2,https://propiedades.com/inmuebles/casa-en-venta-toscana-puerta-paraiso-colima-29238806#pagina=2&tipos=casas-venta&area=colima&pos=7
Colima,2,"$7,999,000
MXN","Venta de casa en Jesus López Cruz, Col. La Cantera, Colima, Colima, México, C.P. 28018, ID: 29745767",4 Recámaras | 4 Baños | 427 m 2,https://propiedades.com/inmuebles/casa-en-venta-jesus-lopez-cruz-la-cantera-colima-29745767#pagina=2&tipos=casas-venta&area=colima&pos=8
Colima,2,"$2,395,000
MXN","Casa disponible en venta en Mina de Oro, Col. Jardines del Llano, Villa de Álvarez, Colima, México, C.P. 28983, ID: 29325929",3 Recámaras | 2 Baños | 120 m 2,https://propiedades.com/inmuebles/casa-en-venta-mina-de-oro-jardines-del-llano-colima-29325929#pagina=2&tipos=casas-venta&area=colima&pos=9
