Estado,Pagina_Extraida,Fecha_Consulta,Precio,Ubicacion,Caracteristicas,URL_Propiedad
Morelos,2,2026-04-05 23:40,"$3,500,000 MXN","Se vende casa en Fraccionamiento Burgos, Col. Emiliano Zapata, Emiliano Zapata, Morelos, México, C.P. 62765, ID: 29906445",3 Recámaras | 2 Baños | 239 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-fraccionamiento-burgos-emiliano-zapata-morelos-29906445
Morelos,2,2026-04-05 23:40,"$9,920,000 MXN","Casa en venta disponible en Fracc Lomas de Cocoyoc, Col. Lomas de Cocoyoc, Atlatlahucan, Morelos, México, C.P. 62847, ID: 28801563",5 Recámaras | 5 Baños | 326 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-fracc-lomas-de-cocoyoc-lomas-de-cocoyoc-morelos-28801563
Morelos,2,2026-04-05 23:40,"$18,500,000 MXN","Vista Hermosa, Cuernavaca, Mor., Col. Vista Hermosa, Cuernavaca, Morelos, México, C.P. 62290, ID: 30553551",4 Recámaras | 4 Baños | 570 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-vista-hermosa-cuernavaca-mor-vista-hermosa-morelos-30553551
Morelos,2,2026-04-05 23:40,"$6,350,000 MXN","Se vende casa PASEO DEL POZO, Col. Las Fincas, Jiutepec, Morelos, México, C.P. 62565, ID: 26296659",4 Recámaras | 5 Baños | 250 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-paseo-del-pozo-las-fincas-morelos-26296659
Morelos,2,2026-04-05 23:40,"$7,450,000 MXN","Casa disponible en venta en Paseo de los Burgos 185, Col. Burgos Bugambilias, Temixco, Morelos, México, C.P. 62584, ID: 29786375",4 Recámaras | 3 Baños | 362 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-paseo-de-los-burgos-185-burgos-bugambilias-morelos-29786375
Morelos,2,2026-04-05 23:40,"$12,400,000 MXN","Venta de casa - #0, Col. Paraíso Country Club, Emiliano Zapata, Morelos, México, C.P. 62766, ID: 21733410",4 Recámaras | 4 Baños | 353 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-paraiso-country-club-morelos-21733410
Morelos,2,2026-04-05 23:40,"$2,800,000 MXN","Casa en venta disponible en Altos de Oaxtepec, 62738 Oaxtepec, Mor., Col. Amates de Oaxtepec, Yautepec, Morelos, México, C.P. 62738, ID: 30255824",2 Recámaras | 1 Baño | 180 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-altos-de-oaxtepec-62738-oaxtepec-mor-amates-de-oaxtepec-morelos-30255824
Morelos,2,2026-04-05 23:40,"$2,750,000 MXN","Venta de casa en Closter Gardenia 2, Col. Centro, Yautepec, Morelos, México, C.P. 62730, ID: 30219987",4 Recámaras | 3 Baños | 119 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-closter-gardenia-2-centro-morelos-30219987
Morelos,2,2026-04-05 23:40,"$18,000,000 MXN","Venta de casa en Gobernador de Jalisco 17, Lomas del Mirador, 62350 Cuernavaca, Mor. #17, Col. Los Volcanes, Cuernavaca, Morelos, México, C.P. 62350, ID: 30615652",4 Recámaras | 4 Baños | 571 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-gobernador-de-jalisco-17-lomas-del-mirador-62350-cuernavaca-mor-17-los-volcanes-morelos-30615652
Morelos,2,2026-04-05 23:40,"$2,700,000 MXN","Venta casa en cuautla #s/n, Col. Centro, Cuautla, Morelos, México, C.P. 62740, ID: 30044117",3 Recámaras | 3 Baños | 155 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-cuautla-sn-centro-morelos-30044117
Morelos,3,2026-04-05 23:40,"$1,650,000 MXN","Casa en venta, 62715 U.H. Mariano Matamoros, Mor. #s/n, Col. Citlalin, Ayala, Morelos, México, C.P. 62715, ID: 30765712",2 Recámaras | 2 Baños | 77 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-62715-uh-mariano-matamoros-mor-sn-citlalin-morelos-30765712
Morelos,3,2026-04-05 23:40,"$3,600,000 MXN","Venta de casa en SAN ISIDRO #s/n, Col. Cuernavaca Centro, Cuernavaca, Morelos, México, C.P. 62000, ID: 30087404",3 Recámaras | 3 Baños | 124 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-san-isidro-sn-cuernavaca-centro-morelos-30087404
Morelos,3,2026-04-05 23:40,"$22,500,000 MXN","Venta de casa en Lomas de Cocoyoc, Fraccionamiento Lomas de Cocoyoc, Mor., Col. Lomas de Cocoyoc, Atlatlahucan, Morelos, México, C.P. 62847, ID: 30411431",4 Recámaras | 6 Baños | 600 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-lomas-de-cocoyoc-fraccionamiento-lomas-de-cocoyoc-mor-lomas-de-cocoyoc-morelos-30411431
Morelos,3,2026-04-05 23:40,"$1,378,000 MXN","Emiliano Zapata, Col. Emiliano Zapata Centro, Emiliano Zapata, Morelos, México, C.P. 62760, ID: 30157957",3 Recámaras | 1 Baño | 75 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-emiliano-zapata-emiliano-zapata-centro-morelos-30157957
