ano,estado,municipio,pcu,tipo_vivienda,viviendas,clave_municipio,clave_estado
2017,Veracruz de Ignacio de la Llave,Mariano Escobedo,U3,Horizontal,151,101,30
2016,Guanajuato,Cortazar,U3,Vertical,48,011,11
2016,Tamaulipas,Ciudad Madero,U2,Vertical,12,009,28
2016,Jalisco,Tala,U2,Horizontal,70,083,14
2016,Tabasco,Teapa,U3,Horizontal,3,016,27
2016,Veracruz de Ignacio de la Llave,Xalapa,U1,Horizontal,74,087,30
2016,Jalisco,Tepatitlán de Morelos,FC,Horizontal,44,093,14
2016,Puebla,Coronango,U3,Horizontal,89,034,21
2016,Guanajuato,Irapuato,FC,Horizontal,226,017,11
2016,Hidalgo,Tizayuca,FC,Horizontal,253,069,13
2016,Michoacán de Ocampo,Morelia,U1,Vertical,5,053,16
2016,Hidalgo,Huichapan,FC,Horizontal,4,029,13
2017,Oaxaca,Heroica Ciudad de Huajuapan de León,FC,Horizontal,3,039,20
2017,Oaxaca,Heroica Ciudad de Huajuapan de León,U2,Horizontal,11,039,20
2017,Puebla,San Andrés Cholula,U3,Vertical,72,119,21
2015,Jalisco,Amatitán,FC,Horizontal,11,005,14
2016,Chiapas,Villaflores,U2,Horizontal,4,108,07
2015,Jalisco,Ocotlán,U3,Horizontal,175,063,14
2015,Chiapas,Chiapa de Corzo,FC,Horizontal,645,027,07
2016,Baja California Sur,Los Cabos,U1,Vertical,72,008,03
2015,Sinaloa,Culiacán,U3,Vertical,48,006,25
2017,Baja California Sur,Loreto,U3,Horizontal,2,009,03
2017,Nuevo León,San Nicolás de los Garza,U1,Vertical,47,046,19
2016,Puebla,Cuautlancingo,U2,Horizontal,57,041,21
2016,Durango,Gómez Palacio,U1,Horizontal,117,007,10
2017,Tlaxcala,Santa Cruz Tlaxcala,U1,Horizontal,50,026,29
2017,Sinaloa,Guasave,U3,Horizontal,81,011,25
2015,Colima,Colima,U2,Vertical,32,002,06
2017,Guanajuato,Silao de la Victoria,U2,Horizontal,202,037,11
2017,Guerrero,Acapulco de Juárez,U1,Vertical,62,001,12
2016,Guanajuato,Moroleón,U3,Horizontal,52,021,11
2017,Coahuila de Zaragoza,Torreón,FC,Horizontal,30,035,05
2017,Puebla,Atempan,U1,Horizontal,1,017,21
2017,Sonora,Hermosillo,U3,Horizontal,1316,030,26
2015,Veracruz de Ignacio de la Llave,Xico,FC,Horizontal,8,092,30
2017,Hidalgo,Tepeji del Río de Ocampo,U3,Vertical,140,063,13
2017,Colima,Colima,U2,Horizontal,420,002,06
2017,Hidalgo,Tulancingo de Bravo,U2,Horizontal,17,077,13
2016,Veracruz de Ignacio de la Llave,Xalapa,U2,Horizontal,19,087,30
2017,Tamaulipas,Valle Hermoso,U2,Horizontal,79,040,28
2015,Baja California Sur,La Paz,U2,Vertical,72,003,03
2015,Tamaulipas,Reynosa,U1,Horizontal,327,032,28
2015,Aguascalientes,Pabellón de Arteaga,U3,Horizontal,14,006,01
2015,Tamaulipas,Tampico,U1,Horizontal,122,038,28
2017,Chihuahua,Cuauhtémoc,U2,Horizontal,74,017,08
2017,Jalisco,Lagos de Moreno,U2,Horizontal,1152,053,14
2015,México,Tecámac,U2,Vertical,682,081,15
2015,Aguascalientes,Cosío,FC,Horizontal,25,004,01
2016,Michoacán de Ocampo,Tarímbaro,U2,Vertical,64,088,16
2015,Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo,U2,Vertical,114,131,30
2016,Tlaxcala,Contla de Juan Cuamatzi,U1,Horizontal,2,018,29
2016,Chiapas,Tuxtla Gutiérrez,U2,Horizontal,103,101,07
2017,Puebla,Teziutlán,U2,Horizontal,98,174,21
2017,Coahuila de Zaragoza,San Juan de Sabinas,U2,Horizontal,2,032,05
2017,Puebla,Atlixco,U3,Horizontal,76,019,21
2016,Guanajuato,Guanajuato,U3,Horizontal,249,015,11
2015,Michoacán de Ocampo,Zamora,U3,Horizontal,123,108,16
2016,Tabasco,Paraíso,U2,Horizontal,2,014,27
2017,Morelos,Cuautla,U1,Horizontal,6,006,17
2016,Jalisco,El Salto,U3,Vertical,352,070,14
2016,Chihuahua,Juárez,U1,Horizontal,417,037,08
2017,Jalisco,Guadalajara,U1,Vertical,33,039,14
2015,Coahuila de Zaragoza,Ramos Arizpe,U3,Horizontal,7,027,05
2016,Chiapas,Tuxtla Gutiérrez,U2,Vertical,1204,101,07
2015,Jalisco,Zapopan,FC,Vertical,486,120,14
2017,Coahuila de Zaragoza,Frontera,U1,Horizontal,63,010,05
2017,Guerrero,Chilpancingo de los Bravo,U3,Horizontal,131,029,12
2017,Nayarit,Bahía de Banderas,U2,Vertical,330,020,18
2015,Michoacán de Ocampo,Erongarícuaro,FC,Horizontal,5,032,16
2015,Michoacán de Ocampo,Sahuayo,U1,Horizontal,3,076,16
2015,Guanajuato,Dolores Hidalgo Cuna de la Independencia Nacional,U3,Vertical,51,014,11
2015,Sonora,Nogales,U2,Horizontal,1752,043,26
2016,Nuevo León,Guadalupe,U1,Horizontal,107,026,19
2017,Veracruz de Ignacio de la Llave,Fortín,U2,Horizontal,6,068,30
2016,Colima,Manzanillo,U1,Horizontal,31,007,06
2015,Veracruz de Ignacio de la Llave,Oluta,FC,Horizontal,1,116,30
2015,Veracruz de Ignacio de la Llave,Mariano Escobedo,U2,Horizontal,59,101,30
2016,Sonora,Nogales,U2,Horizontal,512,043,26
2015,Hidalgo,Santiago Tulantepec de Lugo Guerrero,U2,Horizontal,99,056,13
2016,Ciudad de México,Tláhuac,U2,Vertical,142,011,09
2017,Nuevo León,El Carmen,U3,Horizontal,1957,010,19
2015,Coahuila de Zaragoza,Cuatro Ciénegas,FC,Horizontal,13,007,05
2017,Morelos,Cuernavaca,U1,Vertical,138,007,17
2017,Oaxaca,Guadalupe Etla,FC,Horizontal,2,033,20
2017,Tamaulipas,Tampico,U1,Horizontal,118,038,28
2017,Querétaro,Querétaro,U1,Vertical,161,014,22
2016,Guanajuato,San Miguel de Allende,FC,Horizontal,160,003,11
2015,Tabasco,Nacajuca,U3,Horizontal,4,013,27
2016,Querétaro,Tequisquiapan,FC,Horizontal,1,017,22
2017,Jalisco,Encarnación de Díaz,U2,Horizontal,101,035,14
2016,Nuevo León,Pesquería,FC,Horizontal,525,041,19
2015,Tamaulipas,Ciudad Madero,U1,Vertical,3,009,28
2016,Guanajuato,Guanajuato,U2,Vertical,36,015,11
2016,Jalisco,Casimiro Castillo,FC,Horizontal,10,021,14
2017,Chihuahua,Meoqui,FC,Horizontal,4,045,08
2015,Michoacán de Ocampo,Hidalgo,U2,Horizontal,34,034,16
2015,Baja California,Tijuana,U3,Horizontal,204,004,02
2015,Chiapas,Tuxtla Gutiérrez,U2,Vertical,650,101,07
2016,Tlaxcala,La Magdalena Tlaltelulco,U2,Horizontal,1,048,29
2017,Yucatán,Mérida,U1,Horizontal,168,050,31
2016,Yucatán,Umán,U2,Vertical,160,101,31
2016,Yucatán,Umán,U1,Horizontal,61,101,31
2017,Michoacán de Ocampo,Jacona,U2,Horizontal,26,043,16
2015,Guanajuato,Dolores Hidalgo Cuna de la Independencia Nacional,U2,Vertical,12,014,11
2015,Tlaxcala,Yauhquemehcan,U2,Horizontal,31,043,29
2017,Zacatecas,Loreto,U2,Horizontal,2,024,32
2015,Guanajuato,Apaseo el Grande,FC,Horizontal,466,005,11
2015,San Luis Potosí,Soledad de Graciano Sánchez,U3,Horizontal,122,035,24
2016,Veracruz de Ignacio de la Llave,Cosoleacaque,U3,Horizontal,101,048,30
2015,Guerrero,Acapulco de Juárez,U3,Vertical,112,001,12
2016,Guerrero,Chilpancingo de los Bravo,U2,Vertical,276,029,12
2016,Quintana Roo,Cozumel,U3,Horizontal,15,001,23
2016,Tamaulipas,Victoria,U2,Horizontal,1152,041,28
2017,Puebla,Huejotzingo,U3,Horizontal,376,074,21
2015,Guerrero,Chilpancingo de los Bravo,U3,Vertical,16,029,12
2016,Tamaulipas,Nuevo Laredo,U2,Horizontal,52,027,28
2017,Quintana Roo,Solidaridad,U3,Horizontal,3538,008,23
2015,Chihuahua,Juárez,U2,Horizontal,3783,037,08
2016,Hidalgo,Mineral de la Reforma,U3,Horizontal,1122,051,13
2017,Querétaro,El Marqués,U2,Horizontal,518,011,22
2016,Puebla,Huauchinango,U2,Horizontal,37,071,21
2017,Yucatán,Umán,U3,Vertical,272,101,31
2015,Michoacán de Ocampo,Tarímbaro,U3,Horizontal,16,088,16
2017,Jalisco,San Pedro Tlaquepaque,U3,Vertical,652,098,14
2017,Michoacán de Ocampo,Lázaro Cárdenas,U1,Horizontal,13,052,16
2017,Jalisco,Tonalá,U2,Horizontal,361,101,14
2016,Baja California,Tijuana,U3,Horizontal,1045,004,02
2016,Tabasco,Nacajuca,U3,Vertical,72,013,27
2017,Zacatecas,Río Grande,U3,Horizontal,17,039,32
2016,Ciudad de México,La Magdalena Contreras,U2,Vertical,6,008,09
2017,Guanajuato,Cortazar,U2,Horizontal,26,011,11
2015,Jalisco,Tequila,U2,Horizontal,5,094,14
2015,Jalisco,Tonalá,U2,Vertical,1482,101,14
2017,San Luis Potosí,Soledad de Graciano Sánchez,U3,Horizontal,660,035,24
2017,Sonora,Empalme,U2,Horizontal,26,025,26
2016,Chihuahua,Cuauhtémoc,U3,Horizontal,104,017,08
2015,Baja California Sur,La Paz,U1,Horizontal,27,003,03
2017,Guanajuato,Apaseo el Grande,U3,Vertical,600,005,11
2017,Hidalgo,San Agustín Tlaxiaca,U2,Horizontal,2,052,13
2017,México,Tianguistenco,U3,Horizontal,587,101,15
2015,Puebla,Huauchinango,U1,Horizontal,5,071,21
2016,Veracruz de Ignacio de la Llave,Coatzacoalcos,U2,Horizontal,138,039,30
2017,Hidalgo,Mineral de la Reforma,FC,Vertical,160,051,13
2017,Nuevo León,Pesquería,U3,Horizontal,835,041,19
2015,Chiapas,Chiapa de Corzo,U3,Horizontal,52,027,07
2015,Tlaxcala,Huamantla,U1,Horizontal,9,013,29
2017,Nayarit,Xalisco,U2,Horizontal,91,008,18
2017,Coahuila de Zaragoza,Sacramento,FC,Horizontal,11,029,05
2015,San Luis Potosí,Ciudad Valles,U1,Horizontal,16,013,24
2017,México,Metepec,U3,Horizontal,1,054,15
2015,San Luis Potosí,Villa de Reyes,FC,Horizontal,32,050,24
2016,Tabasco,Centro,FC,Vertical,1158,004,27
2017,San Luis Potosí,San Luis Potosí,FC,Horizontal,225,028,24
2015,Ciudad de México,Coyoacán,U2,Vertical,203,003,09
2017,Oaxaca,Salina Cruz,U3,Horizontal,33,079,20
2015,Tlaxcala,Zacatelco,U2,Vertical,40,044,29
2017,Zacatecas,Calera,U1,Horizontal,6,005,32
2016,México,Tecámac,U3,Vertical,306,081,15
2016,Coahuila de Zaragoza,Monclova,U2,Horizontal,48,018,05
2015,Jalisco,Lagos de Moreno,U3,Horizontal,231,053,14
2017,Tamaulipas,Matamoros,U3,Horizontal,555,022,28
2015,Querétaro,Querétaro,U2,Vertical,1569,014,22
2016,Baja California Sur,Los Cabos,FC,Horizontal,10,008,03
2015,Veracruz de Ignacio de la Llave,Martínez de la Torre,U3,Horizontal,3,102,30
2015,Jalisco,San Juan de los Lagos,U2,Horizontal,94,073,14
2016,Nayarit,Xalisco,U1,Horizontal,8,008,18
2017,Tamaulipas,El Mante,U3,Horizontal,76,021,28
2017,Guanajuato,Irapuato,U2,Horizontal,791,017,11
2015,Chihuahua,Cuauhtémoc,U1,Horizontal,1,017,08
2016,Ciudad de México,Cuauhtémoc,U1,Vertical,1275,015,09
2017,Chiapas,Tonalá,U2,Horizontal,22,097,07
2016,Puebla,Zacatlán,U1,Horizontal,1,208,21
2015,Jalisco,Zapopan,U1,Horizontal,116,120,14
2016,Sinaloa,Mazatlán,U3,Horizontal,995,012,25
2015,Tamaulipas,Matamoros,U3,Horizontal,826,022,28
2016,San Luis Potosí,Soledad de Graciano Sánchez,U2,Horizontal,1698,035,24
2017,Zacatecas,Jalpa,FC,Horizontal,1,019,32
2016,Jalisco,Juanacatlán,FC,Horizontal,1865,051,14
2017,Sonora,Cajeme,FC,Horizontal,98,018,26
2017,Querétaro,Corregidora,U2,Horizontal,195,006,22
2016,Coahuila de Zaragoza,Torreón,U3,Horizontal,211,035,05
2016,Sonora,Cumpas,FC,Horizontal,16,023,26
2017,Querétaro,Corregidora,U3,Vertical,264,006,22
2016,Coahuila de Zaragoza,Acuña,U1,Horizontal,235,002,05
2015,Nuevo León,Sabinas Hidalgo,U3,Horizontal,159,044,19
2015,Hidalgo,Santiago Tulantepec de Lugo Guerrero,FC,Horizontal,5,056,13
2017,Veracruz de Ignacio de la Llave,Coatzacoalcos,U3,Horizontal,178,039,30
2015,Hidalgo,Tulancingo de Bravo,FC,Horizontal,7,077,13
2016,Guanajuato,Irapuato,U2,Horizontal,546,017,11
2017,México,Lerma,U2,Horizontal,133,051,15
2015,Hidalgo,Pachuca de Soto,U1,Horizontal,151,048,13
2015,Hidalgo,Tizayuca,U3,Horizontal,738,069,13
2015,Veracruz de Ignacio de la Llave,Medellín de Bravo,U2,Horizontal,770,105,30
2016,Nuevo León,San Nicolás de los Garza,U2,Horizontal,6,046,19
2015,Aguascalientes,Jesús María,FC,Horizontal,7,005,01
2017,Guanajuato,Purísima del Rincón,U3,Horizontal,1,025,11
2015,México,Texcoco,U1,Horizontal,70,099,15
2017,Jalisco,San Julián,FC,Horizontal,1,074,14
2015,Colima,Colima,FC,Horizontal,15,002,06
2017,Querétaro,Querétaro,FC,Vertical,14,014,22
2017,Guerrero,Tlapehuala,FC,Horizontal,32,067,12
2017,Guanajuato,Salvatierra,U2,Horizontal,25,028,11
2017,Hidalgo,Ixmiquilpan,U1,Horizontal,3,030,13
2017,Baja California Sur,Los Cabos,U1,Horizontal,3,008,03
2015,Baja California,Tecate,U3,Horizontal,52,003,02
2016,Coahuila de Zaragoza,Matamoros,U3,Horizontal,789,017,05
2017,Veracruz de Ignacio de la Llave,Coatzacoalcos,U3,Vertical,288,039,30
2015,Morelos,Ayala,FC,Horizontal,71,004,17
2017,Ciudad de México,Tlalpan,U1,Vertical,2,012,09
2016,Veracruz de Ignacio de la Llave,Coatzacoalcos,U2,Vertical,16,039,30
2017,Guanajuato,Villagrán,FC,Horizontal,182,044,11
2015,Tlaxcala,Apizaco,U2,Horizontal,33,005,29
2017,Puebla,Amozoc,U1,Horizontal,44,015,21
2016,Veracruz de Ignacio de la Llave,Cosoleacaque,U1,Vertical,144,048,30
2015,Hidalgo,Tolcayuca,FC,Horizontal,158,075,13
2016,Michoacán de Ocampo,Lázaro Cárdenas,FC,Horizontal,10,052,16
2016,Nayarit,Tepic,U2,Vertical,322,017,18
2015,Jalisco,Tonalá,FC,Horizontal,424,101,14
2017,Puebla,San Pedro Cholula,U1,Vertical,1,140,21
2016,Tamaulipas,Altamira,U3,Vertical,860,003,28
2015,Michoacán de Ocampo,Zamora,U1,Horizontal,78,108,16
2015,Michoacán de Ocampo,La Piedad,U2,Horizontal,153,069,16
2017,Jalisco,Tala,U3,Horizontal,61,083,14
2016,Guanajuato,Silao de la Victoria,U2,Horizontal,116,037,11
2015,Michoacán de Ocampo,Morelia,U3,Horizontal,272,053,16
2016,Yucatán,Oxkutzcab,U2,Horizontal,11,056,31
2017,Aguascalientes,Aguascalientes,U1,Horizontal,481,001,01
2017,Puebla,Cuautlancingo,U2,Horizontal,62,041,21
2016,Oaxaca,Santa María Atzompa,U3,Horizontal,116,399,20
2016,Michoacán de Ocampo,Tarímbaro,U3,Horizontal,12,088,16
2017,San Luis Potosí,Tamuín,U1,Horizontal,1,040,24
2016,Morelos,Emiliano Zapata,U2,Horizontal,1,008,17
2015,Durango,Durango,U3,Horizontal,367,005,10
2016,Michoacán de Ocampo,Coahuayana,FC,Horizontal,2,014,16
2017,Guanajuato,Dolores Hidalgo Cuna de la Independencia Nacional,FC,Vertical,32,014,11
2017,Chiapas,Tonalá,U2,Vertical,47,097,07
2016,Tamaulipas,Nuevo Laredo,U3,Horizontal,146,027,28
2015,Ciudad de México,Gustavo A. Madero,U1,Vertical,67,005,09
2015,Sonora,Navojoa,U3,Horizontal,25,042,26
2016,Oaxaca,Santa María Huatulco,U1,Vertical,12,413,20
2016,Guanajuato,San Francisco del Rincón,U2,Horizontal,37,031,11
2016,Tabasco,Cárdenas,U3,Horizontal,4,002,27
2015,Michoacán de Ocampo,Apatzingán,U2,Horizontal,18,006,16
2015,Durango,Vicente Guerrero,U2,Horizontal,3,038,10
2016,Tamaulipas,Valle Hermoso,U2,Horizontal,15,040,28
2015,Sonora,General Plutarco Elías Calles,U1,Horizontal,1,070,26
2016,Zacatecas,Villa de Cos,FC,Horizontal,3,051,32
2015,Jalisco,Puerto Vallarta,U3,Horizontal,30,067,14
2017,Aguascalientes,Jesús María,U3,Horizontal,234,005,01
2015,Veracruz de Ignacio de la Llave,Córdoba,U1,Vertical,336,044,30
2016,Quintana Roo,Othón P. Blanco,U3,Horizontal,257,004,23
2016,Baja California Sur,Mulegé,FC,Horizontal,8,002,03
2015,Guanajuato,Villagrán,FC,Horizontal,381,044,11
2015,Tamaulipas,Matamoros,U2,Horizontal,1508,022,28
2015,Guanajuato,Celaya,FC,Horizontal,24,007,11
2017,Colima,Manzanillo,U3,Vertical,78,007,06
2015,Michoacán de Ocampo,Jacona,U2,Vertical,24,043,16
2016,Guanajuato,Cortazar,U3,Horizontal,196,011,11
2015,Chiapas,Tapachula,FC,Vertical,156,089,07
2015,Veracruz de Ignacio de la Llave,Pánuco,U1,Horizontal,2,123,30
2016,Tamaulipas,Victoria,FC,Horizontal,107,041,28
2015,México,Tonanitla,U2,Horizontal,57,125,15
2017,Tabasco,Huimanguillo,U3,Vertical,12,008,27
2016,Chihuahua,Hidalgo del Parral,U2,Horizontal,110,032,08
2016,Campeche,Campeche,U2,Vertical,320,002,04
2016,México,Capulhuac,U3,Horizontal,2,019,15
2016,Hidalgo,Pachuca de Soto,U2,Horizontal,6,048,13
2015,Yucatán,Samahil,FC,Horizontal,3,063,31
2017,Querétaro,Corregidora,U3,Horizontal,87,006,22
2015,Jalisco,Ocotlán,U2,Vertical,480,063,14
2015,Sonora,Empalme,FC,Horizontal,4,025,26
2016,Tabasco,Jalpa de Méndez,U1,Horizontal,3,010,27
2015,Veracruz de Ignacio de la Llave,Huatusco,U2,Horizontal,4,071,30
2016,Morelos,Jiutepec,U1,Horizontal,176,011,17
2017,Morelos,Jojutla,FC,Horizontal,435,012,17
2016,Guanajuato,Salamanca,U1,Horizontal,11,027,11
2015,Guanajuato,Villagrán,U2,Horizontal,84,044,11
2015,México,Tlalnepantla de Baz,U1,Vertical,216,104,15
2015,Veracruz de Ignacio de la Llave,San Andrés Tuxtla,U1,Horizontal,3,141,30
2016,Tamaulipas,Tampico,U2,Horizontal,91,038,28
2015,Morelos,Cuautla,U3,Horizontal,52,006,17
2017,Jalisco,Tlajomulco de Zúñiga,U3,Horizontal,1225,097,14
2017,Guanajuato,San Luis de la Paz,U3,Horizontal,47,033,11
2015,Querétaro,San Juan del Río,U2,Vertical,72,016,22
2016,Michoacán de Ocampo,Uruapan,U1,Horizontal,17,102,16
2016,Veracruz de Ignacio de la Llave,Veracruz,U3,Vertical,66,193,30
2016,Colima,Colima,FC,Horizontal,25,002,06
2016,Quintana Roo,Cozumel,U2,Horizontal,1,001,23
2015,Guanajuato,San José Iturbide,U3,Horizontal,398,032,11
2016,Coahuila de Zaragoza,Castaños,U2,Horizontal,11,006,05
2016,Tabasco,Centla,U2,Horizontal,4,003,27
2016,Puebla,Puebla,U1,Vertical,476,114,21
2016,Michoacán de Ocampo,Pátzcuaro,U1,Horizontal,1,066,16
2016,Guanajuato,Irapuato,U1,Vertical,6,017,11
2016,Ciudad de México,Azcapotzalco,U2,Vertical,461,002,09
2017,Chiapas,Cintalapa de Figueroa,U1,Horizontal,2,017,07
2016,Nayarit,Compostela,U2,Horizontal,7,004,18
2015,Jalisco,Tepatitlán de Morelos,FC,Horizontal,22,093,14
2017,Sonora,Hermosillo,U1,Vertical,8,030,26
2015,Guanajuato,San Miguel de Allende,U1,Horizontal,3,003,11
2017,San Luis Potosí,San Luis Potosí,U3,Horizontal,614,028,24
2015,Guerrero,Iguala de la Independencia,U2,Horizontal,22,035,12
2015,Sinaloa,Mazatlán,FC,Horizontal,28,012,25
2015,Aguascalientes,San Francisco de los Romo,U2,Horizontal,402,011,01
2015,Sinaloa,Culiacán,U1,Vertical,6,006,25
2015,Veracruz de Ignacio de la Llave,Cosoleacaque,U3,Horizontal,258,048,30
2017,Oaxaca,Cuilápam de Guerrero,FC,Horizontal,9,023,20
2017,Puebla,Teteles de Ávila Castillo,U2,Horizontal,1,173,21
2017,Chihuahua,Guachochi,FC,Horizontal,104,027,08
2016,Zacatecas,Calera,U3,Horizontal,16,005,32
2017,Hidalgo,Tizayuca,U1,Horizontal,700,069,13
2017,Tlaxcala,Tlaxcala,U2,Horizontal,22,033,29
2017,Veracruz de Ignacio de la Llave,Córdoba,FC,Horizontal,27,044,30
2016,Yucatán,Izamal,U3,Horizontal,5,040,31
2017,Oaxaca,Cuilápam de Guerrero,FC,Vertical,60,023,20
2015,Guerrero,Iguala de la Independencia,U1,Horizontal,246,035,12
2016,Guanajuato,Apaseo el Grande,FC,Horizontal,24,005,11
2017,Morelos,Cuautla,U2,Horizontal,1,006,17
2015,Puebla,Coronango,U1,Vertical,18,034,21
2016,Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo,FC,Horizontal,1,131,30
2017,México,Chicoloapan,U2,Horizontal,90,029,15
2015,Chihuahua,Chihuahua,FC,Horizontal,245,019,08
2015,México,Acolman,U3,Vertical,180,002,15
2015,Puebla,Puebla,U1,Vertical,725,114,21
2017,Michoacán de Ocampo,Lázaro Cárdenas,U1,Vertical,32,052,16
2017,Coahuila de Zaragoza,Arteaga,U1,Horizontal,1,004,05
2015,Nayarit,Compostela,U2,Horizontal,11,004,18
2017,Puebla,Amozoc,U2,Vertical,26,015,21
2015,México,Tlalnepantla de Baz,U1,Horizontal,6,104,15
2016,Coahuila de Zaragoza,Torreón,U2,Horizontal,1325,035,05
2017,Puebla,Coronango,U2,Vertical,674,034,21
2017,Coahuila de Zaragoza,Cuatro Ciénegas,FC,Horizontal,7,007,05
2015,Jalisco,Jocotepec,U2,Vertical,30,050,14
2016,Jalisco,San Pedro Tlaquepaque,U1,Horizontal,6,098,14
2016,Oaxaca,Salina Cruz,U2,Horizontal,4,079,20
2015,Ciudad de México,Azcapotzalco,U2,Horizontal,3,002,09
2015,Jalisco,Tepatitlán de Morelos,U3,Horizontal,52,093,14
2017,Morelos,Emiliano Zapata,U1,Horizontal,266,008,17
2017,Veracruz de Ignacio de la Llave,Emiliano Zapata,FC,Horizontal,2,065,30
2016,Oaxaca,Santa Cruz Xoxocotlán,U3,Vertical,80,385,20
2016,Oaxaca,Heroica Ciudad de Huajuapan de León,U2,Horizontal,23,039,20
2017,San Luis Potosí,Matehuala,U2,Horizontal,102,020,24
2017,Puebla,San Andrés Cholula,U3,Horizontal,4,119,21
2017,Hidalgo,Atotonilco de Tula,U2,Horizontal,28,013,13
2016,Veracruz de Ignacio de la Llave,Alvarado,U3,Horizontal,9,011,30
2016,Guanajuato,Purísima del Rincón,U2,Horizontal,99,025,11
2015,Sonora,Cananea,FC,Horizontal,30,019,26
2016,Puebla,Amozoc,FC,Horizontal,1,015,21
2016,Puebla,Cuautlancingo,U1,Horizontal,233,041,21
2017,Jalisco,Ocotlán,U3,Horizontal,479,063,14
2016,Jalisco,Ocotlán,U1,Horizontal,4,063,14
2017,Morelos,Yecapixtla,U3,Vertical,120,030,17
2015,Aguascalientes,Pabellón de Arteaga,U2,Horizontal,90,006,01
2015,Tamaulipas,Nuevo Laredo,U3,Horizontal,149,027,28
2015,México,Cuautitlán,U2,Horizontal,162,024,15
2015,Michoacán de Ocampo,Morelia,FC,Horizontal,238,053,16
2017,San Luis Potosí,San Luis Potosí,U1,Horizontal,477,028,24
2016,Durango,Durango,U2,Vertical,40,005,10
2016,Colima,Colima,U1,Vertical,54,002,06
2017,Tabasco,Nacajuca,U2,Horizontal,38,013,27
2017,Hidalgo,Atotonilco de Tula,U2,Vertical,145,013,13
2017,Veracruz de Ignacio de la Llave,Coatepec,U3,Horizontal,5,038,30
2015,Jalisco,Puerto Vallarta,U2,Horizontal,291,067,14
2016,México,Atizapán de Zaragoza,U2,Horizontal,1,013,15
2015,Baja California,Tecate,FC,Horizontal,9,003,02
2017,Veracruz de Ignacio de la Llave,Tuxpan,U2,Vertical,40,189,30
2015,Oaxaca,Guadalupe Etla,FC,Horizontal,2,033,20
2015,Michoacán de Ocampo,Morelia,U2,Vertical,2314,053,16
2015,México,Huixquilucan,U1,Vertical,38,037,15
2016,Tabasco,Nacajuca,FC,Horizontal,14,013,27
2017,Puebla,Puebla,U3,Vertical,640,114,21
2017,Coahuila de Zaragoza,Torreón,U3,Horizontal,156,035,05
2015,Quintana Roo,Felipe Carrillo Puerto,U3,Horizontal,18,002,23
2016,Puebla,Izúcar de Matamoros,U2,Horizontal,55,085,21
2015,Coahuila de Zaragoza,Sabinas,U2,Horizontal,236,028,05
2017,Guerrero,Chilpancingo de los Bravo,U2,Vertical,3,029,12
2017,Aguascalientes,Calvillo,FC,Horizontal,1,003,01
2015,Nayarit,Tepic,U1,Vertical,10,017,18
2015,Coahuila de Zaragoza,San Juan de Sabinas,U2,Horizontal,3,032,05
2015,México,Toluca,U1,Horizontal,166,106,15
2016,Tamaulipas,Río Bravo,U1,Horizontal,1,033,28
2016,México,Nextlalpan,U2,Horizontal,16,059,15
2016,Sonora,San Luis Río Colorado,U1,Horizontal,41,055,26
2016,Veracruz de Ignacio de la Llave,Córdoba,U2,Horizontal,20,044,30
2015,Quintana Roo,Solidaridad,U3,Horizontal,657,008,23
2016,Aguascalientes,Aguascalientes,U2,Horizontal,4322,001,01
2016,Sinaloa,Ahome,U3,Horizontal,569,001,25
2015,México,Huehuetoca,U2,Horizontal,578,035,15
2015,Oaxaca,Santa María Atzompa,U2,Horizontal,6,399,20
2017,Michoacán de Ocampo,Los Reyes,U1,Horizontal,3,075,16
2015,México,Tlalnepantla de Baz,U2,Vertical,1,104,15
2015,Puebla,Izúcar de Matamoros,U1,Horizontal,5,085,21
2016,México,Tepotzotlán,U1,Horizontal,40,095,15
2017,Jalisco,Zapopan,FC,Vertical,942,120,14
2017,Quintana Roo,Solidaridad,U1,Vertical,200,008,23
2016,Zacatecas,Loreto,U2,Horizontal,3,024,32
2016,Nuevo León,Apodaca,U1,Horizontal,995,006,19
2017,Nuevo León,Apodaca,U1,Vertical,3,006,19
2017,México,Nezahualcóyotl,U2,Vertical,15,058,15
2017,Michoacán de Ocampo,Tarímbaro,FC,Horizontal,3,088,16
2015,México,Otzolotepec,FC,Vertical,241,067,15
2016,San Luis Potosí,Cerritos,U2,Horizontal,26,008,24
2017,Nuevo León,Ciénega de Flores,U2,Horizontal,1023,012,19
2016,Sonora,Hermosillo,U2,Vertical,15,030,26
2017,Jalisco,Tlajomulco de Zúñiga,U2,Vertical,898,097,14
2016,Yucatán,Tizimín,U3,Horizontal,9,096,31
2017,Ciudad de México,Miguel Hidalgo,U1,Vertical,301,016,09
2017,Zacatecas,Guadalupe,FC,Horizontal,63,017,32
2015,Morelos,Jojutla,FC,Vertical,52,012,17
2015,Guanajuato,León,U2,Horizontal,3722,020,11
2015,Nuevo León,Apodaca,U3,Horizontal,1034,006,19
2016,Durango,Lerdo,U1,Horizontal,229,012,10
2015,Baja California,Mexicali,FC,Horizontal,109,002,02
2017,Zacatecas,Calera,U3,Horizontal,11,005,32
2015,Morelos,Yautepec,FC,Vertical,1,029,17
2015,Oaxaca,San Pedro Ixtlahuaca,FC,Horizontal,2,310,20
