ano,estado,municipio,pcu,tipo_vivienda,viviendas,clave_municipio,clave_estado
2018,México,Nextlalpan,U3,Vertical,316,059,15
2020,Tamaulipas,El Mante,U2,Horizontal,19,021,28
2020,San Luis Potosí,San Luis Potosí,FC,Horizontal,144,028,24
2020,Yucatán,Hunucmá,U3,Horizontal,16,038,31
2018,Guanajuato,León,U2,Vertical,432,020,11
2020,Tabasco,Huimanguillo,U2,Horizontal,2,008,27
2020,Puebla,Amozoc,U3,Vertical,64,015,21
2018,Michoacán de Ocampo,Jacona,U3,Horizontal,8,043,16
2020,Puebla,San Andrés Cholula,U3,Horizontal,2,119,21
2018,Tlaxcala,Yauhquemehcan,U1,Horizontal,1,043,29
2018,Jalisco,La Barca,U3,Horizontal,17,018,14
2020,Nuevo León,General Escobedo,FC,Horizontal,296,021,19
2020,Nuevo León,Juárez,U1,Horizontal,134,031,19
2020,Veracruz de Ignacio de la Llave,Perote,U1,Horizontal,14,128,30
2018,Chihuahua,Chihuahua,U3,Horizontal,1745,019,08
2019,Tlaxcala,Yauhquemehcan,U2,Horizontal,10,043,29
2019,Tlaxcala,Amaxac de Guerrero,FC,Horizontal,2,001,29
2020,Yucatán,Umán,U2,Horizontal,73,101,31
2019,Querétaro,Corregidora,U2,Horizontal,210,006,22
2020,Coahuila de Zaragoza,Torreón,U2,Horizontal,614,035,05
2020,Guanajuato,León,U2,Horizontal,244,020,11
2019,Veracruz de Ignacio de la Llave,Veracruz,U1,Vertical,136,193,30
2019,Chiapas,Comitán de Domínguez,U2,Horizontal,99,019,07
2020,Colima,Colima,U2,Horizontal,119,002,06
2020,Colima,Manzanillo,U3,Horizontal,270,007,06
2020,Quintana Roo,Cozumel,U3,Horizontal,55,001,23
2020,Baja California,Ensenada,U3,Vertical,12,001,02
2020,Nuevo León,García,U1,Horizontal,46,018,19
2020,Puebla,Cuautlancingo,U1,Vertical,1,041,21
2019,Michoacán de Ocampo,Apatzingán,U3,Horizontal,27,006,16
2019,San Luis Potosí,Soledad de Graciano Sánchez,U1,Vertical,8,035,24
2019,Yucatán,Umán,U3,Vertical,32,101,31
2019,Sonora,Cajeme,U3,Horizontal,322,018,26
2020,Guanajuato,Cortazar,FC,Horizontal,12,011,11
2019,San Luis Potosí,San Luis Potosí,U3,Horizontal,498,028,24
2019,Puebla,Chignahuapan,U3,Horizontal,4,053,21
2020,Hidalgo,Tulancingo de Bravo,U1,Horizontal,27,077,13
2018,Chihuahua,Juárez,U1,Horizontal,122,037,08
2018,Nayarit,Bahía de Banderas,U3,Horizontal,83,020,18
2018,México,Coacalco de Berriozábal,U1,Horizontal,1,020,15
2020,Aguascalientes,San Francisco de los Romo,FC,Horizontal,87,011,01
2018,Durango,Lerdo,U3,Horizontal,91,012,10
2019,Jalisco,Zapopan,U3,Horizontal,888,120,14
2020,México,Tecámac,U3,Horizontal,1147,081,15
2020,Guanajuato,Romita,U2,Horizontal,3,026,11
2019,Nayarit,Xalisco,U3,Horizontal,11,008,18
2020,Sinaloa,Culiacán,U2,Horizontal,343,006,25
2018,Guanajuato,Dolores Hidalgo Cuna de la Independencia Nacional,FC,Horizontal,35,014,11
2018,Chiapas,Tuxtla Gutiérrez,U1,Horizontal,7,101,07
2018,Chihuahua,Jiménez,U1,Horizontal,1,036,08
2020,Veracruz de Ignacio de la Llave,Medellín de Bravo,U3,Vertical,469,105,30
2020,Puebla,Tehuacán,U2,Vertical,90,156,21
2020,Nuevo León,Juárez,U2,Horizontal,1197,031,19
2020,Veracruz de Ignacio de la Llave,Tuxpan,U2,Horizontal,103,189,30
2020,Nuevo León,Ciénega de Flores,U2,Horizontal,422,012,19
2018,Puebla,Cuautlancingo,U3,Horizontal,129,041,21
2018,Aguascalientes,Aguascalientes,U1,Horizontal,401,001,01
2018,San Luis Potosí,Soledad de Graciano Sánchez,U2,Horizontal,375,035,24
2020,Hidalgo,Epazoyucan,U3,Horizontal,4,022,13
2019,Michoacán de Ocampo,Múgica,U3,Horizontal,1,055,16
2019,Campeche,Campeche,U2,Horizontal,162,002,04
2018,Querétaro,Querétaro,U1,Vertical,141,014,22
2018,Sonora,Caborca,U1,Horizontal,2,017,26
2020,Veracruz de Ignacio de la Llave,Xalapa,U2,Horizontal,13,087,30
2018,Veracruz de Ignacio de la Llave,Orizaba,U2,Horizontal,14,118,30
2020,Jalisco,Tonalá,U2,Horizontal,203,101,14
2018,Michoacán de Ocampo,Morelia,U2,Horizontal,577,053,16
2019,Nuevo León,San Nicolás de los Garza,U1,Vertical,3,046,19
2018,Nuevo León,Ciénega de Flores,U3,Horizontal,676,012,19
2020,Guanajuato,Apaseo el Grande,U2,Horizontal,51,005,11
2020,Michoacán de Ocampo,Morelia,U3,Vertical,751,053,16
2018,Jalisco,Zapotlán el Grande,U3,Horizontal,253,023,14
2019,Colima,Manzanillo,U2,Vertical,21,007,06
2019,Nayarit,Compostela,U1,Horizontal,6,004,18
2020,Michoacán de Ocampo,Tarímbaro,FC,Horizontal,3,088,16
2020,Colima,Tecomán,U1,Horizontal,46,009,06
2018,Chihuahua,Delicias,U1,Horizontal,94,021,08
2018,Chihuahua,Santa Bárbara,FC,Horizontal,1,060,08
2020,Guanajuato,Moroleón,U3,Horizontal,6,021,11
2018,México,Toluca,FC,Horizontal,49,106,15
2019,Tlaxcala,Zacatelco,U2,Horizontal,6,044,29
2018,Sonora,Navojoa,U2,Horizontal,131,042,26
2018,Baja California,Tijuana,FC,Vertical,944,004,02
2020,Sonora,Puerto Peñasco,FC,Horizontal,8,048,26
2018,Guanajuato,Irapuato,U3,Vertical,416,017,11
2019,Ciudad de México,Venustiano Carranza,U1,Vertical,338,017,09
2020,Oaxaca,San Agustín de las Juntas,U1,Horizontal,1,083,20
2018,Hidalgo,Atotonilco de Tula,U1,Horizontal,340,013,13
2019,Coahuila de Zaragoza,San Pedro,U2,Horizontal,43,033,05
2019,Jalisco,Zapopan,U2,Vertical,60,120,14
2020,Jalisco,Guadalajara,U1,Vertical,5,039,14
2018,Baja California Sur,Comondú,U2,Horizontal,21,001,03
2020,Sinaloa,Mazatlán,FC,Horizontal,57,012,25
2019,Jalisco,Juanacatlán,FC,Horizontal,111,051,14
2019,Jalisco,Autlán de Navarro,U2,Horizontal,39,015,14
2019,Nuevo León,Salinas Victoria,U3,Horizontal,341,045,19
2018,Chihuahua,Meoqui,U2,Horizontal,60,045,08
2020,Durango,Poanas,FC,Horizontal,7,022,10
2018,Morelos,Ayala,FC,Horizontal,112,004,17
2018,Michoacán de Ocampo,Sahuayo,U2,Horizontal,28,076,16
2020,Guanajuato,Apaseo el Grande,U1,Horizontal,8,005,11
2020,Hidalgo,Tepeji del Río de Ocampo,U3,Vertical,60,063,13
2020,Veracruz de Ignacio de la Llave,Naranjos Amatlán,U1,Horizontal,1,013,30
2019,Puebla,Puebla,U2,Vertical,392,114,21
2018,Guanajuato,Cortazar,U2,Horizontal,4,011,11
2018,Aguascalientes,Jesús María,FC,Horizontal,39,005,01
2018,Puebla,Coronango,U1,Vertical,224,034,21
2020,Jalisco,El Salto,U2,Horizontal,17,070,14
2018,Michoacán de Ocampo,Apatzingán,U2,Horizontal,45,006,16
2018,Tabasco,Jalpa de Méndez,U1,Horizontal,8,010,27
2019,México,Zumpango,U2,Horizontal,38,120,15
2019,Hidalgo,Mineral de la Reforma,U2,Horizontal,287,051,13
2020,Sonora,Nogales,U3,Vertical,105,043,26
2020,Veracruz de Ignacio de la Llave,Pánuco,U2,Horizontal,2,123,30
2019,Sinaloa,Ahome,U2,Horizontal,517,001,25
2019,Oaxaca,Tlacolula de Matamoros,U3,Vertical,72,551,20
2018,Veracruz de Ignacio de la Llave,San Andrés Tuxtla,U3,Horizontal,70,141,30
2020,Guanajuato,León,FC,Horizontal,132,020,11
2018,Chiapas,Arriaga,U1,Horizontal,6,009,07
2018,Ciudad de México,Venustiano Carranza,U2,Vertical,9,017,09
2020,Hidalgo,Atotonilco de Tula,U1,Horizontal,330,013,13
2020,Colima,Armería,U2,Horizontal,1,001,06
2018,México,Soyaniquilpan de Juárez,FC,Horizontal,6,079,15
2019,Baja California Sur,Los Cabos,U2,Vertical,60,008,03
2020,Puebla,Tlatlauquitepec,FC,Horizontal,2,186,21
2018,Guanajuato,Acámbaro,FC,Horizontal,1,002,11
2019,Nayarit,Tuxpan,U3,Horizontal,1,018,18
2019,Jalisco,El Grullo,U3,Horizontal,12,037,14
2019,Aguascalientes,Jesús María,FC,Horizontal,51,005,01
2020,San Luis Potosí,Matehuala,U2,Horizontal,6,020,24
2019,Durango,Lerdo,U2,Horizontal,126,012,10
2020,Coahuila de Zaragoza,Monclova,U2,Horizontal,72,018,05
2019,Sonora,Hermosillo,U3,Horizontal,1162,030,26
2019,Hidalgo,Tizayuca,U2,Horizontal,466,069,13
2018,Querétaro,Corregidora,U3,Horizontal,93,006,22
2020,Nayarit,Bahía de Banderas,U3,Horizontal,173,020,18
2019,Tamaulipas,Tampico,U1,Vertical,2,038,28
2018,Coahuila de Zaragoza,Saltillo,U1,Horizontal,117,030,05
2020,Chiapas,Pichucalco,U3,Horizontal,1,068,07
2020,Yucatán,Umán,U1,Horizontal,434,101,31
2020,Tlaxcala,Tzompantepec,FC,Horizontal,3,038,29
2020,Jalisco,San Pedro Tlaquepaque,U3,Vertical,144,098,14
2019,Querétaro,Corregidora,FC,Horizontal,281,006,22
2019,Tamaulipas,Altamira,U3,Vertical,624,003,28
2018,México,Texcoco,U2,Vertical,149,099,15
2018,Tlaxcala,Yauhquemehcan,U2,Vertical,95,043,29
2018,Tlaxcala,Totolac,U1,Horizontal,2,036,29
2019,Guerrero,Acapulco de Juárez,U2,Vertical,87,001,12
2020,Sonora,Cananea,FC,Horizontal,35,019,26
2019,Hidalgo,Tizayuca,FC,Horizontal,1030,069,13
2018,México,Otzolotepec,FC,Horizontal,226,067,15
2020,Puebla,Puebla,U1,Vertical,120,114,21
2019,Michoacán de Ocampo,Maravatío,U2,Horizontal,6,050,16
2018,Zacatecas,Sombrerete,U2,Horizontal,4,042,32
2019,Coahuila de Zaragoza,Arteaga,U3,Horizontal,489,004,05
2020,Tamaulipas,Reynosa,U3,Vertical,6,032,28
2018,Michoacán de Ocampo,Zitácuaro,U1,Horizontal,2,112,16
2019,Guanajuato,Apaseo el Grande,U3,Vertical,560,005,11
2019,México,Chalco,U2,Horizontal,105,025,15
2020,Puebla,Cuautlancingo,U3,Horizontal,168,041,21
2019,Veracruz de Ignacio de la Llave,Orizaba,U1,Horizontal,30,118,30
2020,Jalisco,Zacoalco de Torres,U2,Horizontal,2,119,14
2018,Chihuahua,Cuauhtémoc,U1,Horizontal,6,017,08
2020,Jalisco,Lagos de Moreno,U2,Horizontal,329,053,14
2019,Veracruz de Ignacio de la Llave,Veracruz,U3,Horizontal,848,193,30
2020,Jalisco,Cocula,FC,Horizontal,8,024,14
2018,Nuevo León,Pesquería,FC,Vertical,66,041,19
2020,México,Tianguistenco,U3,Horizontal,413,101,15
2020,Morelos,Jiutepec,U2,Vertical,20,011,17
2018,Morelos,Temixco,U3,Horizontal,92,018,17
2019,Sonora,Agua Prieta,U1,Horizontal,98,002,26
2019,Coahuila de Zaragoza,Piedras Negras,U1,Horizontal,33,025,05
2018,Morelos,Tlaltizapán de Zapata,FC,Horizontal,96,024,17
2020,Hidalgo,Tizayuca,U2,Vertical,53,069,13
2018,Veracruz de Ignacio de la Llave,Jalacingo,U1,Horizontal,4,086,30
2018,Puebla,Puebla,FC,Horizontal,23,114,21
2018,Querétaro,Corregidora,U2,Horizontal,82,006,22
2019,Colima,Armería,U1,Horizontal,1,001,06
2018,Puebla,Huejotzingo,U2,Horizontal,213,074,21
2018,Guanajuato,León,FC,Horizontal,303,020,11
2020,Baja California Sur,Los Cabos,U3,Vertical,348,008,03
2018,Nuevo León,El Carmen,FC,Horizontal,5,010,19
2019,Jalisco,Cocula,FC,Horizontal,39,024,14
2018,Nuevo León,General Escobedo,U2,Horizontal,598,021,19
2018,Jalisco,Cocula,FC,Horizontal,4,024,14
2019,Guanajuato,Apaseo el Grande,U3,Horizontal,483,005,11
2020,Jalisco,San Juan de los Lagos,U2,Horizontal,1,073,14
2019,Jalisco,Tala,U3,Horizontal,81,083,14
2018,Nayarit,Xalisco,U1,Horizontal,5,008,18
2019,Yucatán,Mérida,U3,Horizontal,3436,050,31
2019,Tlaxcala,Tzompantepec,U2,Horizontal,8,038,29
2020,Yucatán,Motul,U2,Horizontal,4,052,31
2020,Tamaulipas,Nuevo Laredo,U2,Horizontal,193,027,28
2019,Morelos,Jojutla,FC,Vertical,9,012,17
2020,Guerrero,Chilpancingo de los Bravo,U3,Vertical,122,029,12
2019,Aguascalientes,Aguascalientes,U3,Vertical,24,001,01
2019,Durango,Durango,U1,Horizontal,179,005,10
2019,Oaxaca,Santa Cruz Xoxocotlán,U1,Vertical,14,385,20
2018,Baja California,Ensenada,U3,Horizontal,173,001,02
2019,Durango,Durango,FC,Vertical,80,005,10
2020,Tlaxcala,Calpulalpan,U1,Horizontal,33,006,29
2018,Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo,U3,Horizontal,49,131,30
2020,San Luis Potosí,San Luis Potosí,U1,Vertical,23,028,24
2020,Chihuahua,Cuauhtémoc,U3,Horizontal,395,017,08
2019,Sonora,Navojoa,U3,Horizontal,82,042,26
2020,Tabasco,Centro,FC,Vertical,176,004,27
2019,San Luis Potosí,Tamuín,U1,Horizontal,1,040,24
2018,Sinaloa,Culiacán,U1,Horizontal,499,006,25
2019,Veracruz de Ignacio de la Llave,Tuxpan,U3,Horizontal,43,189,30
2019,Guanajuato,Purísima del Rincón,U2,Horizontal,54,025,11
2020,Yucatán,Motul,U1,Horizontal,4,052,31
2018,Puebla,Chalchicomula de Sesma,FC,Horizontal,13,045,21
2020,Chihuahua,Juárez,U1,Horizontal,121,037,08
2018,Nayarit,Bahía de Banderas,U2,Horizontal,71,020,18
2020,Chiapas,Chiapa de Corzo,FC,Horizontal,10,027,07
2019,Zacatecas,Zacatecas,U2,Horizontal,35,056,32
2019,Chihuahua,Juárez,U2,Horizontal,411,037,08
2018,Quintana Roo,Benito Juárez,U1,Horizontal,149,005,23
2018,Coahuila de Zaragoza,Torreón,U2,Vertical,13,035,05
2020,Hidalgo,Cuautepec de Hinojosa,U3,Horizontal,24,016,13
2020,Baja California Sur,Los Cabos,U2,Horizontal,25,008,03
2020,Tabasco,Centro,U2,Vertical,32,004,27
2019,Coahuila de Zaragoza,Saltillo,U2,Vertical,150,030,05
2020,Nuevo León,Juárez,FC,Horizontal,152,031,19
2019,Coahuila de Zaragoza,Acuña,U1,Horizontal,13,002,05
2020,Nuevo León,Allende,U2,Horizontal,134,004,19
2018,Colima,Colima,U2,Horizontal,375,002,06
2019,San Luis Potosí,Cárdenas,U2,Horizontal,3,005,24
2018,Querétaro,El Marqués,U2,Vertical,60,011,22
2018,Coahuila de Zaragoza,San Pedro,U2,Horizontal,126,033,05
2019,Sinaloa,Mazatlán,FC,Horizontal,35,012,25
2019,Nuevo León,García,U2,Horizontal,986,018,19
2019,México,Soyaniquilpan de Juárez,FC,Horizontal,3,079,15
2018,Tamaulipas,Ciudad Madero,U1,Horizontal,7,009,28
2020,México,Chicoloapan,U2,Horizontal,19,029,15
2019,Baja California Sur,Loreto,FC,Horizontal,1,009,03
2019,México,Acolman,U3,Horizontal,2,002,15
2018,Jalisco,Arandas,FC,Horizontal,1,008,14
2020,Jalisco,Zapotiltic,U3,Horizontal,9,121,14
2018,Michoacán de Ocampo,La Piedad,U1,Horizontal,3,069,16
2019,Nuevo León,Santa Catarina,U2,Vertical,104,048,19
2020,México,Cuautitlán Izcalli,U2,Horizontal,48,121,15
2020,Guanajuato,Salamanca,FC,Vertical,279,027,11
2020,México,Melchor Ocampo,U3,Horizontal,320,053,15
2020,Veracruz de Ignacio de la Llave,Medellín de Bravo,FC,Vertical,81,105,30
2018,Veracruz de Ignacio de la Llave,Veracruz,FC,Vertical,33,193,30
2018,Jalisco,Autlán de Navarro,U1,Horizontal,2,015,14
2020,Zacatecas,Zacatecas,U2,Horizontal,18,056,32
2019,Tlaxcala,Tzompantepec,FC,Horizontal,7,038,29
2019,Tabasco,Teapa,U3,Horizontal,1,016,27
2018,Guerrero,Iguala de la Independencia,U1,Vertical,160,035,12
2018,Sinaloa,Culiacán,U1,Vertical,72,006,25
2020,Puebla,Huauchinango,U2,Horizontal,1,071,21
2018,Puebla,Amozoc,U3,Vertical,64,015,21
2019,Michoacán de Ocampo,Uruapan,U2,Horizontal,8,102,16
2019,Nuevo León,El Carmen,U3,Horizontal,2263,010,19
2018,México,Tlalmanalco,U3,Vertical,35,103,15
2020,Tamaulipas,Tampico,U2,Vertical,20,038,28
2020,Morelos,Xochitepec,FC,Horizontal,178,028,17
2018,Hidalgo,Mineral de la Reforma,U2,Vertical,250,051,13
2019,Yucatán,Mérida,U2,Horizontal,614,050,31
2020,Guanajuato,Dolores Hidalgo Cuna de la Independencia Nacional,U3,Horizontal,533,014,11
2018,Yucatán,Kanasín,U1,Horizontal,3,041,31
2018,Quintana Roo,Benito Juárez,U2,Horizontal,1163,005,23
2020,Michoacán de Ocampo,Apatzingán,FC,Horizontal,1,006,16
2018,Veracruz de Ignacio de la Llave,Tuxpan,U2,Vertical,40,189,30
2018,Guanajuato,San José Iturbide,U3,Horizontal,118,032,11
2018,México,Zumpango,U2,Horizontal,436,120,15
2018,Sinaloa,Salvador Alvarado,U2,Horizontal,84,015,25
2018,Michoacán de Ocampo,Tarímbaro,FC,Vertical,87,088,16
2020,Coahuila de Zaragoza,Arteaga,U1,Horizontal,26,004,05
2020,Hidalgo,Pachuca de Soto,U2,Horizontal,36,048,13
2020,Michoacán de Ocampo,Tarímbaro,U2,Horizontal,1,088,16
2019,Tabasco,Tenosique,U2,Horizontal,2,017,27
2018,Michoacán de Ocampo,Tarímbaro,U2,Vertical,42,088,16
2018,Veracruz de Ignacio de la Llave,Medellín de Bravo,U2,Horizontal,273,105,30
2018,Jalisco,Guadalajara,U1,Vertical,28,039,14
2018,Michoacán de Ocampo,Zamora,U3,Horizontal,122,108,16
2020,Michoacán de Ocampo,Morelia,U2,Horizontal,167,053,16
2020,Michoacán de Ocampo,Maravatío,U2,Horizontal,7,050,16
2018,Puebla,Amozoc,U1,Horizontal,44,015,21
2019,Quintana Roo,Cozumel,U2,Horizontal,32,001,23
2019,Guanajuato,Celaya,U1,Horizontal,15,007,11
2019,México,Huixquilucan,U2,Vertical,74,037,15
2018,Aguascalientes,Aguascalientes,U2,Horizontal,2338,001,01
2020,Morelos,Emiliano Zapata,U3,Horizontal,106,008,17
2020,Jalisco,Puerto Vallarta,U3,Vertical,18,067,14
2018,Coahuila de Zaragoza,San Buenaventura,U2,Horizontal,2,031,05
2018,Jalisco,Zapopan,FC,Vertical,476,120,14
2018,México,Tianguistenco,U3,Horizontal,539,101,15
2020,Puebla,Coronango,U2,Vertical,262,034,21
2020,Chiapas,Tuxtla Gutiérrez,FC,Vertical,64,101,07
2019,Morelos,Emiliano Zapata,U2,Horizontal,29,008,17
2018,México,Almoloya de Juárez,U2,Horizontal,10,005,15
2018,Tabasco,Centro,U3,Horizontal,2,004,27
2020,Guanajuato,Celaya,U1,Horizontal,4,007,11
2018,Veracruz de Ignacio de la Llave,Fortín,FC,Horizontal,2,068,30
2018,Durango,Santiago Papasquiaro,U2,Horizontal,9,032,10
2019,Veracruz de Ignacio de la Llave,Xalapa,U2,Vertical,3,087,30
2018,Coahuila de Zaragoza,Sacramento,FC,Horizontal,11,029,05
2020,Chihuahua,Aquiles Serdán,U3,Horizontal,156,004,08
2020,Puebla,Puebla,U2,Vertical,204,114,21
2020,Veracruz de Ignacio de la Llave,Emiliano Zapata,U3,Horizontal,123,065,30
2019,Coahuila de Zaragoza,Arteaga,U2,Horizontal,26,004,05
2018,Jalisco,El Salto,U2,Horizontal,1576,070,14
2019,Puebla,Amozoc,U3,Vertical,32,015,21
2019,Oaxaca,Santo Domingo Tehuantepec,U2,Horizontal,4,515,20
2018,Veracruz de Ignacio de la Llave,Pánuco,U2,Horizontal,1,123,30
2018,Jalisco,San Pedro Tlaquepaque,U3,Horizontal,306,098,14
2019,Chihuahua,Hidalgo del Parral,U1,Horizontal,182,032,08
2019,Nayarit,Bahía de Banderas,U3,Horizontal,401,020,18
2020,San Luis Potosí,Cárdenas,U3,Horizontal,2,005,24
2018,Michoacán de Ocampo,Morelia,U1,Vertical,17,053,16
2019,Baja California,Tijuana,U2,Horizontal,233,004,02
2019,Tabasco,Cárdenas,U3,Horizontal,1,002,27
2019,Zacatecas,Jerez,U1,Horizontal,2,020,32
2018,Coahuila de Zaragoza,Ramos Arizpe,U2,Horizontal,652,027,05
2020,Jalisco,El Salto,U3,Horizontal,1547,070,14
2019,Durango,Lerdo,U1,Horizontal,45,012,10
2019,Guanajuato,Valle de Santiago,U2,Horizontal,8,042,11
2020,Puebla,San Pedro Cholula,U1,Horizontal,1,140,21
2020,Jalisco,Zapotlán el Grande,U3,Vertical,417,023,14
2018,Michoacán de Ocampo,Lázaro Cárdenas,U1,Horizontal,4,052,16
2019,Baja California,Tijuana,U2,Vertical,9,004,02
2020,Coahuila de Zaragoza,San Buenaventura,U1,Horizontal,3,031,05
2018,Sonora,Hermosillo,FC,Horizontal,13,030,26
2019,Chiapas,Tuxtla Gutiérrez,U2,Vertical,67,101,07
2019,Michoacán de Ocampo,Pátzcuaro,U1,Horizontal,5,066,16
2019,Nuevo León,Juárez,U1,Horizontal,161,031,19
2020,Puebla,Ocoyucan,FC,Horizontal,2,106,21
2020,Coahuila de Zaragoza,Morelos,FC,Horizontal,3,019,05
2019,Nuevo León,Guadalupe,U2,Horizontal,70,026,19
2020,Tamaulipas,Nuevo Laredo,U3,Horizontal,443,027,28
2018,Quintana Roo,Benito Juárez,U3,Horizontal,1274,005,23
2020,Veracruz de Ignacio de la Llave,Río Blanco,U2,Horizontal,34,138,30
2019,Coahuila de Zaragoza,Nava,U2,Horizontal,93,022,05
2018,Hidalgo,Zempoala,U3,Horizontal,1203,083,13
2020,México,Otzolotepec,FC,Vertical,119,067,15
2020,Baja California,Mexicali,U3,Horizontal,1108,002,02
2019,Oaxaca,Santa María Atzompa,U3,Horizontal,18,399,20
2020,Zacatecas,Ojocaliente,U3,Horizontal,4,036,32
2019,Puebla,Atlixco,U3,Horizontal,8,019,21
2018,Puebla,Coronango,U1,Horizontal,231,034,21
2019,Yucatán,Maxcanú,FC,Horizontal,9,048,31
2020,Veracruz de Ignacio de la Llave,Medellín de Bravo,U3,Horizontal,115,105,30
2018,Chihuahua,Aldama,U2,Horizontal,57,002,08
2019,Guanajuato,Irapuato,FC,Horizontal,135,017,11
2020,Guanajuato,Guanajuato,U2,Horizontal,4,015,11
2018,Tamaulipas,Reynosa,U2,Horizontal,1523,032,28
2018,Michoacán de Ocampo,Zitácuaro,U2,Horizontal,5,112,16
2018,Hidalgo,Tizayuca,U1,Horizontal,566,069,13
2019,San Luis Potosí,Soledad de Graciano Sánchez,U2,Horizontal,261,035,24
2019,Guanajuato,Guanajuato,U3,Horizontal,239,015,11
2018,Baja California Sur,La Paz,U3,Vertical,81,003,03
2019,Guerrero,Zihuatanejo de Azueta,FC,Horizontal,6,038,12
2019,San Luis Potosí,Soledad de Graciano Sánchez,U3,Vertical,61,035,24
2020,Nuevo León,García,FC,Horizontal,27,018,19
2019,Chiapas,Tuxtla Gutiérrez,U1,Vertical,25,101,07
2019,Querétaro,San Juan del Río,U3,Horizontal,401,016,22
2020,Hidalgo,Tepeji del Río de Ocampo,U3,Horizontal,7,063,13
2018,Jalisco,Tonalá,U3,Vertical,146,101,14
2020,México,Zumpango,U3,Horizontal,1706,120,15
2020,México,Soyaniquilpan de Juárez,FC,Horizontal,4,079,15
2019,Aguascalientes,Jesús María,U3,Horizontal,101,005,01
2019,Tamaulipas,Tampico,U2,Horizontal,19,038,28
2018,Morelos,Jiutepec,U2,Vertical,20,011,17
2020,Ciudad de México,Iztacalco,U1,Vertical,558,006,09
2018,Yucatán,Progreso,FC,Horizontal,1,059,31
2020,Sinaloa,Guasave,U2,Horizontal,38,011,25
2018,Tabasco,Nacajuca,U3,Horizontal,44,013,27
2018,México,Zumpango,U2,Vertical,780,120,15
2018,Chihuahua,Nuevo Casas Grandes,U2,Horizontal,212,050,08
2020,Veracruz de Ignacio de la Llave,Tuxpan,U3,Horizontal,65,189,30
2019,Nuevo León,Allende,FC,Horizontal,1,004,19
2019,Zacatecas,Ojocaliente,U3,Horizontal,4,036,32
2019,Sonora,Caborca,U3,Horizontal,5,017,26
2018,Veracruz de Ignacio de la Llave,Ixtaczoquitlán,U3,Horizontal,116,085,30
2019,Sonora,Agua Prieta,U3,Horizontal,193,002,26
2020,Sonora,Agua Prieta,U2,Horizontal,4,002,26
2020,Ciudad de México,Venustiano Carranza,U1,Vertical,376,017,09
2020,Veracruz de Ignacio de la Llave,Medellín de Bravo,U2,Vertical,18,105,30
2019,Guanajuato,Celaya,U3,Horizontal,300,007,11
2018,Puebla,Cuautlancingo,U1,Vertical,198,041,21
2020,Jalisco,Autlán de Navarro,U2,Horizontal,123,015,14
2019,Puebla,Coronango,U2,Horizontal,126,034,21
2019,Hidalgo,Huichapan,FC,Horizontal,9,029,13
2018,Sinaloa,Mazatlán,U1,Vertical,26,012,25
2020,Ciudad de México,Iztacalco,U2,Vertical,39,006,09
2019,México,Toluca,FC,Horizontal,40,106,15
2020,Quintana Roo,Othón P. Blanco,U2,Horizontal,24,004,23
2020,Nayarit,Bahía de Banderas,U2,Horizontal,92,020,18
2018,Chiapas,Tuxtla Gutiérrez,U3,Horizontal,73,101,07
2018,Baja California Sur,Mulegé,FC,Horizontal,19,002,03
2018,Morelos,Yecapixtla,U3,Horizontal,55,030,17
2020,Jalisco,Tepatitlán de Morelos,U2,Horizontal,9,093,14
2019,México,Zumpango,U3,Horizontal,1435,120,15
2020,Michoacán de Ocampo,Uruapan,U2,Horizontal,8,102,16
2020,San Luis Potosí,San Luis Potosí,U2,Horizontal,311,028,24
2019,Michoacán de Ocampo,Zamora,FC,Horizontal,61,108,16
2020,Querétaro,Corregidora,U1,Horizontal,1,006,22
2018,Baja California Sur,La Paz,U3,Horizontal,548,003,03
2019,Guanajuato,Celaya,U2,Vertical,51,007,11
2020,Jalisco,Tonalá,U2,Vertical,153,101,14
2019,Jalisco,Zapotlanejo,U3,Vertical,48,124,14
2020,Ciudad de México,Venustiano Carranza,U2,Vertical,79,017,09
2020,Oaxaca,San Jacinto Amilpas,U1,Horizontal,6,157,20
2020,Coahuila de Zaragoza,Saltillo,U3,Horizontal,925,030,05
2020,México,Tianguistenco,FC,Horizontal,64,101,15
2020,Michoacán de Ocampo,Tarímbaro,U3,Horizontal,64,088,16
2020,Guanajuato,Apaseo el Grande,U3,Horizontal,731,005,11
2020,Oaxaca,Heroica Ciudad de Huajuapan de León,U2,Horizontal,14,039,20
2020,Durango,Gómez Palacio,U1,Horizontal,65,007,10
2019,Puebla,Puebla,U1,Horizontal,1,114,21
2018,Sonora,Santa Ana,FC,Horizontal,1,058,26
2018,México,Calimaya,FC,Horizontal,1,018,15
2019,México,Zumpango,FC,Vertical,13,120,15
2018,Querétaro,San Juan del Río,FC,Vertical,16,016,22
2018,Chiapas,Tonalá,U2,Vertical,8,097,07
