ano,estado,municipio,pcu,tipo_vivienda,viviendas,clave_municipio,clave_estado
2024,Coahuila de Zaragoza,Arteaga,U3,Horizontal,17,004,05
2025,Veracruz de Ignacio de la Llave,Río Blanco,U1,Vertical,48,138,30
2025,Michoacán de Ocampo,Morelia,U2,Vertical,26,053,16
2025,Sonora,Hermosillo,U1,Vertical,6,030,26
2025,Oaxaca,Salina Cruz,FC,Vertical,160,079,20
2024,Michoacán de Ocampo,Morelia,U2,Horizontal,104,053,16
2024,Puebla,Teteles de Ávila Castillo,U2,Horizontal,2,173,21
2024,Sonora,Puerto Peñasco,U2,Horizontal,48,048,26
2025,Zacatecas,Ojocaliente,U3,Horizontal,12,036,32
2024,Nuevo León,General Escobedo,U2,Horizontal,49,021,19
2025,Baja California,Mexicali,FC,Horizontal,660,002,02
2024,Jalisco,Ameca,U3,Horizontal,6,006,14
2025,Puebla,Huauchinango,U2,Horizontal,1,071,21
2025,Yucatán,Kanasín,FC,Vertical,408,041,31
2024,Jalisco,El Salto,FC,Horizontal,354,070,14
2025,San Luis Potosí,Ciudad Valles,U3,Horizontal,76,013,24
2024,Guerrero,Iguala de la Independencia,U1,Vertical,27,035,12
2025,Guanajuato,Salamanca,U3,Vertical,84,027,11
2025,Sonora,Navojoa,U2,Horizontal,133,042,26
2024,Sinaloa,Mazatlán,U3,Vertical,425,012,25
2025,Chihuahua,Cuauhtémoc,U1,Horizontal,1,017,08
2025,Chiapas,Tapachula,U3,Horizontal,22,089,07
2025,Querétaro,San Juan del Río,U3,Horizontal,255,016,22
2025,Colima,Villa de Álvarez,U2,Horizontal,133,010,06
2025,San Luis Potosí,Ciudad Valles,U1,Horizontal,1,013,24
2024,Chihuahua,Hidalgo del Parral,U2,Horizontal,33,032,08
2024,Tabasco,Centro,U2,Horizontal,8,004,27
2024,Coahuila de Zaragoza,Sabinas,U2,Horizontal,171,028,05
2025,Yucatán,Tixkokob,FC,Horizontal,28,093,31
2024,Morelos,Xochitepec,U3,Horizontal,22,028,17
2025,Puebla,Amozoc,U3,Horizontal,126,015,21
2025,Puebla,Cuautlancingo,U3,Horizontal,192,041,21
2025,Jalisco,Tepatitlán de Morelos,FC,Horizontal,52,093,14
2024,Guanajuato,Uriangato,U3,Horizontal,251,041,11
2024,Sinaloa,Salvador Alvarado,U2,Horizontal,12,015,25
2025,Chihuahua,Chihuahua,U2,Horizontal,368,019,08
2025,Yucatán,Mérida,U2,Horizontal,107,050,31
2025,Jalisco,Guadalajara,U1,Vertical,54,039,14
2024,Querétaro,San Juan del Río,U2,Horizontal,33,016,22
2025,Sinaloa,Navolato,FC,Vertical,1,018,25
2025,Zacatecas,Río Grande,U2,Horizontal,3,039,32
2024,Michoacán de Ocampo,Morelia,U2,Vertical,46,053,16
2025,Chiapas,Arriaga,U1,Horizontal,9,009,07
2024,Sinaloa,Ahome,U2,Horizontal,155,001,25
2025,Tamaulipas,Tampico,U2,Horizontal,27,038,28
2024,Morelos,Temixco,U3,Horizontal,123,018,17
2025,Nuevo León,General Zuazua,U3,Horizontal,44,025,19
2025,Veracruz de Ignacio de la Llave,Medellín de Bravo,U2,Horizontal,90,105,30
2024,Puebla,Tehuacán,U2,Horizontal,227,156,21
2025,Guanajuato,San Luis de la Paz,FC,Horizontal,24,033,11
2024,Veracruz de Ignacio de la Llave,Medellín de Bravo,U3,Horizontal,257,105,30
2025,Ciudad de México,Venustiano Carranza,U2,Horizontal,1,017,09
2025,Nayarit,Tepic,U3,Horizontal,2,017,18
2025,Michoacán de Ocampo,Uruapan,U2,Horizontal,2,102,16
2024,Sinaloa,Culiacán,U3,Horizontal,736,006,25
2024,Hidalgo,Tizayuca,U3,Horizontal,1235,069,13
2025,México,Acolman,U3,Horizontal,105,002,15
2024,San Luis Potosí,Cerro de San Pedro,FC,Horizontal,139,009,24
2024,Nuevo León,Montemorelos,U1,Horizontal,11,038,19
2025,Colima,Villa de Álvarez,FC,Vertical,191,010,06
2025,Veracruz de Ignacio de la Llave,Medellín de Bravo,U3,Vertical,936,105,30
2024,Coahuila de Zaragoza,Saltillo,U1,Vertical,198,030,05
2024,Jalisco,Tonalá,U2,Vertical,1036,101,14
2024,Sinaloa,Guasave,U2,Horizontal,13,011,25
2025,Tabasco,Comalcalco,FC,Horizontal,1,005,27
2025,Veracruz de Ignacio de la Llave,San Andrés Tuxtla,FC,Horizontal,1,141,30
2025,Aguascalientes,Pabellón de Arteaga,U2,Horizontal,6,006,01
2025,Coahuila de Zaragoza,Parras,U2,Horizontal,159,024,05
2025,Quintana Roo,Othón P. Blanco,U3,Vertical,224,004,23
2024,Guerrero,Iguala de la Independencia,U2,Vertical,4,035,12
2024,Puebla,San Martín Texmelucan,U2,Horizontal,17,132,21
2024,Baja California Sur,La Paz,FC,Horizontal,29,003,03
2024,Guanajuato,Irapuato,FC,Vertical,212,017,11
2025,Puebla,Izúcar de Matamoros,U2,Horizontal,30,085,21
2024,Coahuila de Zaragoza,Acuña,U1,Horizontal,120,002,05
2025,México,Tecámac,U1,Horizontal,27,081,15
2024,Oaxaca,Heroica Ciudad de Huajuapan de León,U2,Horizontal,1,039,20
2024,Morelos,Tlayacapan,FC,Horizontal,166,026,17
2024,Guanajuato,Moroleón,FC,Horizontal,6,021,11
2025,Nuevo León,El Carmen,U2,Horizontal,4,010,19
2025,San Luis Potosí,Soledad de Graciano Sánchez,U3,Vertical,109,035,24
2025,Veracruz de Ignacio de la Llave,Veracruz,U2,Vertical,1,193,30
2024,Puebla,Coronango,U2,Horizontal,2,034,21
2025,Colima,Coquimatlán,FC,Horizontal,116,004,06
2025,Sinaloa,Guasave,U3,Vertical,1172,011,25
2025,San Luis Potosí,Ciudad Valles,FC,Vertical,1216,013,24
2025,Coahuila de Zaragoza,Torreón,U1,Horizontal,44,035,05
2024,Chihuahua,Chihuahua,FC,Horizontal,96,019,08
2024,Tlaxcala,Santa Cruz Tlaxcala,U1,Horizontal,227,026,29
2025,México,Toluca,FC,Horizontal,83,106,15
2024,Ciudad de México,Venustiano Carranza,U1,Vertical,323,017,09
2024,Nayarit,Tepic,U1,Vertical,3,017,18
2025,Zacatecas,Morelos,FC,Horizontal,2,032,32
2024,México,Chalco,U3,Vertical,826,025,15
2025,Yucatán,Umán,U1,Horizontal,99,101,31
2025,Jalisco,San Pedro Tlaquepaque,U2,Vertical,516,098,14
2024,Durango,Gómez Palacio,U2,Horizontal,471,007,10
2025,Guanajuato,Celaya,FC,Horizontal,385,007,11
2024,Jalisco,Zapotlán el Grande,U3,Horizontal,132,023,14
2025,México,Huehuetoca,U3,Horizontal,406,035,15
2025,Morelos,Yecapixtla,U3,Horizontal,2,030,17
2024,Veracruz de Ignacio de la Llave,Córdoba,FC,Horizontal,32,044,30
2024,Guanajuato,Villagrán,U3,Horizontal,482,044,11
2025,Sonora,Hermosillo,U3,Horizontal,3216,030,26
2024,Sinaloa,Guasave,FC,Horizontal,79,011,25
2024,Puebla,Coronango,U3,Horizontal,234,034,21
2025,Querétaro,El Marqués,FC,Horizontal,472,011,22
2025,Quintana Roo,Solidaridad,FC,Horizontal,84,008,23
2024,Sonora,Hermosillo,U3,Horizontal,2034,030,26
2025,Yucatán,Mérida,U1,Horizontal,132,050,31
2025,Sonora,Puerto Peñasco,U3,Horizontal,59,048,26
2025,Guanajuato,Silao de la Victoria,U3,Horizontal,166,037,11
2025,Yucatán,Valladolid,FC,Horizontal,16,102,31
2025,Zacatecas,Loreto,FC,Horizontal,1,024,32
2024,México,Nextlalpan,U3,Vertical,174,059,15
2024,Jalisco,Lagos de Moreno,U2,Horizontal,95,053,14
2024,Guanajuato,Silao de la Victoria,U2,Horizontal,10,037,11
2025,Nuevo León,Cadereyta Jiménez,U2,Horizontal,416,009,19
2025,Nuevo León,Salinas Victoria,U2,Horizontal,132,045,19
2025,Baja California Sur,Los Cabos,U3,Vertical,88,008,03
2024,Veracruz de Ignacio de la Llave,Río Blanco,U1,Horizontal,48,138,30
2024,Hidalgo,Apan,U2,Horizontal,2,008,13
2024,Jalisco,Tonalá,FC,Horizontal,817,101,14
2024,Querétaro,El Marqués,FC,Vertical,1525,011,22
2024,Chihuahua,Delicias,U3,Horizontal,104,021,08
2024,México,Jilotepec,FC,Horizontal,28,045,15
2024,Yucatán,Ucú,U3,Horizontal,70,100,31
2025,Zacatecas,Fresnillo,U3,Horizontal,74,010,32
2024,Guanajuato,Cortazar,FC,Horizontal,56,011,11
2025,Jalisco,San Pedro Tlaquepaque,U3,Vertical,150,098,14
2024,Veracruz de Ignacio de la Llave,Tlalnelhuayocan,U3,Horizontal,11,182,30
2024,Coahuila de Zaragoza,Monclova,U3,Horizontal,148,018,05
2025,Tabasco,Centro,U1,Horizontal,2,004,27
2024,Veracruz de Ignacio de la Llave,Ixtaczoquitlán,U3,Vertical,80,085,30
2025,Hidalgo,Mineral de la Reforma,U3,Vertical,96,051,13
2024,Puebla,Cuautlancingo,U1,Horizontal,148,041,21
2025,Tabasco,Centro,U2,Vertical,384,004,27
2024,Guanajuato,Abasolo,U3,Horizontal,1,001,11
2025,Guanajuato,Villagrán,FC,Horizontal,72,044,11
2024,Veracruz de Ignacio de la Llave,Xalapa,U2,Vertical,7,087,30
2025,Yucatán,Mérida,FC,Horizontal,660,050,31
2024,Coahuila de Zaragoza,San Pedro,U1,Horizontal,98,033,05
2025,Yucatán,Motul,U2,Horizontal,25,052,31
2024,México,Tecámac,U3,Vertical,419,081,15
2024,México,Toluca,FC,Horizontal,131,106,15
2025,Tabasco,Teapa,U2,Horizontal,1,016,27
2024,Hidalgo,Pachuca de Soto,U3,Horizontal,180,048,13
2025,Tabasco,Huimanguillo,U2,Horizontal,1,008,27
2024,Guanajuato,Acámbaro,FC,Horizontal,1,002,11
2024,Morelos,Tlayacapan,FC,Vertical,448,026,17
2025,Michoacán de Ocampo,Sahuayo,FC,Horizontal,23,076,16
2024,Baja California,Mexicali,U2,Vertical,42,002,02
2024,Guanajuato,Salamanca,U3,Vertical,54,027,11
2025,Tamaulipas,Ciudad Madero,U2,Horizontal,1,009,28
2025,Colima,Villa de Álvarez,U3,Horizontal,922,010,06
2024,Ciudad de México,Cuauhtémoc,U1,Vertical,269,015,09
2024,Puebla,Teziutlán,U2,Vertical,6,174,21
2024,Quintana Roo,Benito Juárez,U2,Horizontal,293,005,23
2024,Quintana Roo,Benito Juárez,U3,Vertical,3215,005,23
2024,Coahuila de Zaragoza,Torreón,FC,Horizontal,260,035,05
2024,Coahuila de Zaragoza,Saltillo,U2,Vertical,108,030,05
2024,Yucatán,Conkal,U3,Horizontal,2,013,31
2025,Baja California Sur,La Paz,FC,Horizontal,32,003,03
2025,Puebla,Huejotzingo,U2,Horizontal,60,074,21
2024,Baja California Sur,Mulegé,FC,Horizontal,15,002,03
2025,San Luis Potosí,Charcas,FC,Vertical,144,015,24
2024,Puebla,Tianguismanalco,FC,Horizontal,63,175,21
2025,Hidalgo,Cuautepec de Hinojosa,U3,Horizontal,16,016,13
2025,Quintana Roo,Benito Juárez,U3,Horizontal,1877,005,23
2024,Yucatán,Mérida,U2,Horizontal,110,050,31
2024,Nuevo León,Ciénega de Flores,FC,Horizontal,133,012,19
2025,Coahuila de Zaragoza,Acuña,U1,Horizontal,135,002,05
2025,Guanajuato,Dolores Hidalgo Cuna de la Independencia Nacional,U3,Horizontal,14,014,11
2025,México,Zinacantepec,U3,Vertical,63,118,15
2024,Jalisco,Acatlán de Juárez,FC,Horizontal,64,002,14
2025,Quintana Roo,Solidaridad,U2,Vertical,24,008,23
2024,Colima,Tecomán,U3,Horizontal,48,009,06
2025,Sonora,Nogales,U3,Horizontal,473,043,26
2025,Morelos,Emiliano Zapata,U3,Vertical,88,008,17
2025,Nuevo León,Apodaca,U2,Horizontal,50,006,19
2024,Hidalgo,Apan,U3,Horizontal,2,008,13
2025,Guerrero,Chilpancingo de los Bravo,U3,Vertical,34,029,12
2025,Zacatecas,Villanueva,FC,Horizontal,4,055,32
2025,Coahuila de Zaragoza,Saltillo,U1,Vertical,48,030,05
2025,Guerrero,Arcelia,U1,Horizontal,1,007,12
2025,Chihuahua,Chihuahua,U3,Vertical,1,019,08
2025,Oaxaca,Heroica Ciudad de Huajuapan de León,FC,Horizontal,4,039,20
2025,Puebla,Ocoyucan,FC,Vertical,40,106,21
2024,Baja California,Playas de Rosarito,FC,Vertical,366,005,02
2024,Nuevo León,El Carmen,FC,Horizontal,403,010,19
2024,San Luis Potosí,Soledad de Graciano Sánchez,FC,Horizontal,85,035,24
2025,Sonora,Empalme,U1,Horizontal,1,025,26
2025,Jalisco,Zapotlanejo,U2,Horizontal,2,124,14
2025,Querétaro,San Juan del Río,U2,Vertical,32,016,22
2025,Michoacán de Ocampo,Apatzingán,U3,Horizontal,3,006,16
2025,San Luis Potosí,San Luis Potosí,U1,Horizontal,10,028,24
2024,Zacatecas,Zacatecas,U2,Horizontal,16,056,32
2024,Puebla,Amozoc,U3,Horizontal,50,015,21
2025,Colima,Villa de Álvarez,U3,Vertical,610,010,06
2025,Morelos,Yautepec,U2,Horizontal,81,029,17
2024,Guanajuato,León,U1,Horizontal,26,020,11
2025,Yucatán,Valladolid,U3,Horizontal,17,102,31
2024,México,Tecámac,U2,Vertical,506,081,15
2025,Nayarit,Compostela,U3,Horizontal,1,004,18
2025,Zacatecas,Fresnillo,FC,Horizontal,1,010,32
2025,Michoacán de Ocampo,Tarímbaro,U3,Vertical,265,088,16
2024,Coahuila de Zaragoza,Matamoros,U2,Horizontal,118,017,05
2024,Sinaloa,Mazatlán,U1,Vertical,128,012,25
2025,Quintana Roo,Benito Juárez,U2,Horizontal,172,005,23
2025,Chihuahua,Chihuahua,U1,Vertical,17,019,08
2024,Colima,Cuauhtémoc,FC,Horizontal,69,005,06
2024,Sonora,San Luis Río Colorado,U3,Horizontal,130,055,26
2025,Veracruz de Ignacio de la Llave,Emiliano Zapata,FC,Vertical,160,065,30
2025,Zacatecas,Apozol,FC,Horizontal,1,001,32
2024,Puebla,San Martín Texmelucan,U2,Vertical,244,132,21
2024,Durango,Gómez Palacio,U3,Horizontal,64,007,10
2024,Aguascalientes,Rincón de Romos,U2,Horizontal,1,007,01
2024,Chihuahua,Jiménez,U1,Horizontal,10,036,08
2025,Coahuila de Zaragoza,San Pedro,FC,Horizontal,2490,033,05
2024,Coahuila de Zaragoza,Castaños,U2,Horizontal,46,006,05
2025,Quintana Roo,Benito Juárez,FC,Horizontal,662,005,23
2024,Quintana Roo,Cozumel,U3,Horizontal,47,001,23
2025,Morelos,Temixco,U3,Horizontal,46,018,17
2025,Baja California Sur,La Paz,U3,Horizontal,501,003,03
2025,Michoacán de Ocampo,Morelia,U2,Horizontal,76,053,16
2024,Tabasco,Huimanguillo,U2,Horizontal,4,008,27
2025,Michoacán de Ocampo,Maravatío,U1,Horizontal,9,050,16
2024,Morelos,Cuernavaca,U1,Vertical,26,007,17
2024,Morelos,Yecapixtla,U3,Horizontal,4,030,17
2024,Michoacán de Ocampo,Puruándiro,U2,Horizontal,4,071,16
2025,Chiapas,Ocozocoautla de Espinosa,U2,Horizontal,9,061,07
2025,Jalisco,El Salto,U3,Vertical,384,070,14
2025,Guanajuato,Irapuato,FC,Vertical,416,017,11
2025,Chihuahua,Hidalgo del Parral,U1,Horizontal,39,032,08
2024,Hidalgo,Tizayuca,FC,Horizontal,1096,069,13
2025,Michoacán de Ocampo,La Piedad,U2,Horizontal,2,069,16
2024,Guerrero,Acapulco de Juárez,U3,Vertical,16,001,12
2025,Zacatecas,Jerez,U1,Horizontal,1,020,32
2025,Guanajuato,Valle de Santiago,U2,Horizontal,347,042,11
2025,Tabasco,Centro,FC,Vertical,2176,004,27
2024,Jalisco,Lagos de Moreno,U3,Horizontal,59,053,14
2025,Michoacán de Ocampo,Zamora,U3,Horizontal,111,108,16
2024,Quintana Roo,Cozumel,U2,Horizontal,165,001,23
2025,Hidalgo,Pachuca de Soto,FC,Horizontal,48,048,13
2024,Chihuahua,Hidalgo del Parral,U1,Horizontal,37,032,08
2024,Nuevo León,Guadalupe,U1,Horizontal,1,026,19
2024,Veracruz de Ignacio de la Llave,Fortín,U3,Vertical,150,068,30
2025,San Luis Potosí,Soledad de Graciano Sánchez,FC,Horizontal,54,035,24
2024,Jalisco,San Pedro Tlaquepaque,U3,Horizontal,192,098,14
2025,Puebla,Cuautlancingo,U1,Horizontal,20,041,21
2025,Tabasco,Nacajuca,U3,Horizontal,7,013,27
2025,México,Tecámac,FC,Horizontal,323,081,15
2024,Hidalgo,Zempoala,FC,Horizontal,757,083,13
2024,Michoacán de Ocampo,Sahuayo,FC,Horizontal,26,076,16
2024,Puebla,Huejotzingo,U2,Vertical,27,074,21
2024,Sinaloa,Culiacán,FC,Horizontal,121,006,25
2024,San Luis Potosí,Cerritos,U3,Horizontal,2,008,24
2024,Querétaro,Querétaro,U3,Horizontal,350,014,22
2024,Tlaxcala,Huamantla,U2,Vertical,78,013,29
2025,Puebla,Huejotzingo,U3,Vertical,336,074,21
2025,Nuevo León,Pesquería,FC,Vertical,876,041,19
2025,Sinaloa,Ahome,FC,Vertical,768,001,25
2024,Nayarit,Bahía de Banderas,U3,Vertical,517,020,18
2024,Jalisco,San Pedro Tlaquepaque,U1,Horizontal,122,098,14
2025,Michoacán de Ocampo,La Piedad,U1,Horizontal,7,069,16
2024,Veracruz de Ignacio de la Llave,San Andrés Tuxtla,FC,Horizontal,2,141,30
2025,Nuevo León,Santa Catarina,U2,Vertical,8,048,19
2024,Morelos,Cuautla,U1,Horizontal,3,006,17
2025,Puebla,Puebla,U2,Horizontal,52,114,21
2024,Puebla,Puebla,U2,Horizontal,100,114,21
2025,Aguascalientes,San Francisco de los Romo,FC,Horizontal,1051,011,01
2025,Coahuila de Zaragoza,San Juan de Sabinas,U3,Horizontal,96,032,05
2025,Chihuahua,Aldama,U2,Horizontal,36,002,08
2025,Tabasco,Comalcalco,U2,Vertical,192,005,27
2025,Coahuila de Zaragoza,Saltillo,U3,Vertical,304,030,05
2025,Baja California,Mexicali,U2,Horizontal,484,002,02
2025,Michoacán de Ocampo,Hidalgo,FC,Horizontal,8,034,16
2024,Nuevo León,Ciénega de Flores,U2,Horizontal,35,012,19
2025,Jalisco,Zapopan,U2,Horizontal,10,120,14
2025,Sinaloa,Ahome,U3,Horizontal,910,001,25
2024,Jalisco,Ixtlahuacán de los Membrillos,U3,Vertical,108,044,14
2024,Sonora,Nogales,U3,Horizontal,280,043,26
2024,Jalisco,Puerto Vallarta,U2,Vertical,24,067,14
2025,Coahuila de Zaragoza,Francisco I. Madero,U1,Horizontal,221,009,05
2025,Nayarit,Tepic,U2,Horizontal,21,017,18
2025,Chiapas,Tuxtla Gutiérrez,U1,Vertical,308,101,07
2024,Puebla,Chignahuapan,U3,Horizontal,4,053,21
2025,Aguascalientes,San Francisco de los Romo,U3,Horizontal,32,011,01
2025,México,La Paz,U2,Horizontal,18,070,15
2024,Baja California,Tijuana,U2,Vertical,200,004,02
2025,Jalisco,Tlajomulco de Zúñiga,U3,Horizontal,663,097,14
2025,México,Otzolotepec,FC,Vertical,62,067,15
2024,Coahuila de Zaragoza,Acuña,U3,Horizontal,689,002,05
2025,Nuevo León,Apodaca,U3,Horizontal,219,006,19
2024,Jalisco,Tonalá,U3,Horizontal,36,101,14
2025,Michoacán de Ocampo,Jiquilpan,U2,Horizontal,22,045,16
2025,Morelos,Xochitepec,FC,Horizontal,279,028,17
2024,Tlaxcala,Tlaxcala,U2,Horizontal,17,033,29
2025,Ciudad de México,Azcapotzalco,U2,Vertical,1,002,09
2025,Sonora,Cajeme,U1,Horizontal,102,018,26
2025,Tlaxcala,Zacatelco,U2,Vertical,10,044,29
2025,Guerrero,Tlapa de Comonfort,U3,Horizontal,4,066,12
2025,Yucatán,Kanasín,U3,Horizontal,552,041,31
2025,Coahuila de Zaragoza,Sacramento,FC,Horizontal,11,029,05
2025,Chiapas,Villaflores,U2,Horizontal,1,108,07
2025,Jalisco,San Pedro Tlaquepaque,U1,Horizontal,103,098,14
2024,Tabasco,Nacajuca,U3,Horizontal,29,013,27
2024,Hidalgo,Actopan,U1,Horizontal,3,003,13
2024,Tamaulipas,Ciudad Madero,U2,Horizontal,1,009,28
2024,Hidalgo,Tepeapulco,U2,Horizontal,3,061,13
2025,México,Toluca,U3,Horizontal,47,106,15
2025,Guanajuato,Irapuato,U1,Horizontal,144,017,11
2024,Nuevo León,General Zuazua,FC,Horizontal,569,025,19
2024,Guanajuato,Apaseo el Grande,U1,Horizontal,6,005,11
2024,Aguascalientes,San Francisco de los Romo,FC,Horizontal,74,011,01
2025,Chihuahua,Cuauhtémoc,U2,Horizontal,57,017,08
2024,Coahuila de Zaragoza,Múzquiz,U3,Horizontal,96,020,05
2024,Guanajuato,Pénjamo,U1,Horizontal,13,023,11
2024,Nuevo León,Ciénega de Flores,U3,Horizontal,1445,012,19
2024,Yucatán,Mérida,U1,Horizontal,39,050,31
2025,Guanajuato,Silao de la Victoria,U2,Horizontal,74,037,11
2024,Guanajuato,Irapuato,U1,Horizontal,217,017,11
2024,Baja California,Tijuana,FC,Horizontal,552,004,02
2025,Nayarit,Compostela,FC,Horizontal,4,004,18
2024,Hidalgo,Mineral de la Reforma,U2,Vertical,125,051,13
2025,Coahuila de Zaragoza,San Pedro,U2,Horizontal,90,033,05
2024,Jalisco,San Pedro Tlaquepaque,U2,Horizontal,162,098,14
2025,Sonora,Nogales,U2,Horizontal,18,043,26
2024,Nuevo León,Sabinas Hidalgo,U2,Horizontal,6,044,19
2024,Tlaxcala,Huamantla,U2,Horizontal,48,013,29
2025,Tamaulipas,Matamoros,U3,Vertical,780,022,28
2025,Michoacán de Ocampo,Morelia,U1,Horizontal,47,053,16
2024,Coahuila de Zaragoza,Allende,U2,Horizontal,98,003,05
2025,Puebla,Cuautlancingo,U3,Vertical,138,041,21
2025,Baja California Sur,La Paz,U2,Horizontal,21,003,03
2025,Yucatán,Kanasín,U2,Vertical,27,041,31
2024,Zacatecas,Fresnillo,U1,Horizontal,3,010,32
2025,Jalisco,Tonalá,FC,Horizontal,467,101,14
2024,Guanajuato,León,U3,Vertical,846,020,11
2024,Quintana Roo,Solidaridad,U3,Vertical,1341,008,23
2024,Morelos,Cuernavaca,U2,Horizontal,1,007,17
2025,México,Zumpango,FC,Vertical,1314,120,15
2024,Yucatán,Umán,U3,Horizontal,799,101,31
2025,San Luis Potosí,San Luis Potosí,U3,Vertical,105,028,24
2024,Nayarit,Xalisco,U2,Horizontal,18,008,18
2025,Hidalgo,Tolcayuca,FC,Horizontal,60,075,13
2025,Guanajuato,San Luis de la Paz,U3,Horizontal,490,033,11
2024,Colima,Villa de Álvarez,U2,Horizontal,159,010,06
2025,Morelos,Emiliano Zapata,U2,Horizontal,303,008,17
2024,Sinaloa,Ahome,U3,Horizontal,772,001,25
2025,México,Tecámac,U3,Horizontal,240,081,15
2024,México,Huehuetoca,U2,Horizontal,2,035,15
2024,Oaxaca,San Jacinto Amilpas,U1,Horizontal,6,157,20
2024,Sonora,Puerto Peñasco,U3,Horizontal,121,048,26
2024,Sinaloa,Navolato,FC,Vertical,1,018,25
2025,Sinaloa,Mazatlán,U2,Vertical,1524,012,25
2025,Guerrero,Chilpancingo de los Bravo,U3,Horizontal,15,029,12
2024,San Luis Potosí,Cárdenas,U2,Horizontal,3,005,24
2025,Morelos,Xochitepec,U3,Horizontal,2,028,17
2024,San Luis Potosí,Tamazunchale,U3,Horizontal,2,037,24
2024,Guanajuato,San Felipe,U3,Horizontal,46,030,11
2024,México,Acolman,U3,Horizontal,102,002,15
2024,Aguascalientes,Jesús María,U1,Horizontal,3,005,01
2024,Jalisco,Ocotlán,U3,Horizontal,15,063,14
2025,Guerrero,Chilpancingo de los Bravo,U1,Horizontal,7,029,12
2025,Jalisco,Zapopan,U3,Horizontal,280,120,14
2025,Nuevo León,El Carmen,FC,Horizontal,427,010,19
2025,Michoacán de Ocampo,Zacapu,U1,Horizontal,2,107,16
2025,Jalisco,Tlajomulco de Zúñiga,U3,Vertical,2695,097,14
2025,México,Zumpango,FC,Horizontal,508,120,15
2025,Zacatecas,Zacatecas,U2,Horizontal,9,056,32
2025,Yucatán,Ucú,U3,Horizontal,115,100,31
2024,Tamaulipas,Altamira,U2,Horizontal,83,003,28
2025,Zacatecas,Fresnillo,U2,Horizontal,50,010,32
2024,Nayarit,Tepic,U2,Vertical,31,017,18
2025,Nuevo León,Juárez,U2,Horizontal,717,031,19
2024,Nuevo León,Apodaca,U3,Horizontal,214,006,19
2024,Zacatecas,Ojocaliente,U2,Horizontal,1,036,32
2024,Oaxaca,San Pedro Mixtepec -Dto. 22 -,FC,Vertical,7,318,20
2024,Puebla,Huauchinango,U2,Horizontal,1,071,21
2024,Durango,Durango,U1,Horizontal,68,005,10
2024,Zacatecas,Jerez,U1,Horizontal,1,020,32
2024,Oaxaca,Santa María Atzompa,U1,Horizontal,1,399,20
2024,Sonora,San Luis Río Colorado,U1,Horizontal,7,055,26
2025,Baja California,Tijuana,U1,Horizontal,7,004,02
2024,Sonora,Cananea,U2,Horizontal,12,019,26
2024,Quintana Roo,Benito Juárez,FC,Vertical,24,005,23
2025,Nuevo León,Pesquería,U3,Horizontal,1508,041,19
2024,Sonora,Nogales,U1,Horizontal,5,043,26
2025,Oaxaca,Santa Cruz Xoxocotlán,U1,Vertical,32,385,20
2024,Veracruz de Ignacio de la Llave,Medellín de Bravo,U3,Vertical,760,105,30
2025,Sonora,Hermosillo,U1,Horizontal,70,030,26
2024,Zacatecas,Loreto,U1,Horizontal,3,024,32
2024,Tabasco,Huimanguillo,U3,Vertical,80,008,27
2024,Nuevo León,Pesquería,FC,Horizontal,707,041,19
2024,Hidalgo,Atotonilco de Tula,FC,Vertical,336,013,13
2025,Hidalgo,Tulancingo de Bravo,U2,Horizontal,1,077,13
2024,Hidalgo,Tizayuca,U3,Vertical,1304,069,13
2025,Chihuahua,Aquiles Serdán,FC,Horizontal,295,004,08
2024,Nayarit,Bahía de Banderas,U3,Horizontal,426,020,18
2025,Michoacán de Ocampo,Morelia,U3,Vertical,551,053,16
2025,Michoacán de Ocampo,Zitácuaro,U1,Horizontal,1,112,16
2025,Puebla,Coronango,U3,Horizontal,137,034,21
2025,Tabasco,Paraíso,U2,Horizontal,1,014,27
2025,Tlaxcala,Huamantla,U2,Horizontal,17,013,29
2024,Guanajuato,León,U1,Vertical,2,020,11
2024,Aguascalientes,Aguascalientes,U2,Horizontal,72,001,01
2024,Nuevo León,Juárez,U2,Horizontal,511,031,19
2024,Guerrero,Chilpancingo de los Bravo,U2,Vertical,2,029,12
2024,Sonora,Agua Prieta,U3,Horizontal,201,002,26
2024,Morelos,Temixco,U3,Vertical,11,018,17
2024,Jalisco,Puerto Vallarta,FC,Vertical,258,067,14
2024,Nuevo León,Juárez,FC,Horizontal,917,031,19
2024,México,Zumpango,U3,Vertical,1290,120,15
2024,Sonora,Guaymas,U3,Horizontal,86,029,26
2024,Tlaxcala,Tlaxco,U3,Vertical,12,034,29
2024,México,Toluca,U3,Horizontal,58,106,15
2025,Jalisco,Tala,U1,Horizontal,13,083,14
2024,Morelos,Jojutla,FC,Vertical,32,012,17
2025,Jalisco,Autlán de Navarro,U1,Horizontal,5,015,14
2024,Michoacán de Ocampo,La Piedad,U2,Horizontal,231,069,16
2024,Durango,Durango,U3,Horizontal,518,005,10
2025,Morelos,Cuernavaca,U1,Vertical,184,007,17
2024,Colima,Coquimatlán,U2,Horizontal,1,004,06
2025,Veracruz de Ignacio de la Llave,Xalapa,U1,Horizontal,1,087,30
2025,Tlaxcala,Xaloztoc,U2,Vertical,6,039,29
2024,Sinaloa,Culiacán,U1,Horizontal,150,006,25
2024,México,La Paz,U2,Horizontal,19,070,15
