ano,estado,municipio,organismo,modalidad,clave_municipio,clave_estado,acciones,monto
2021,Oaxaca,San José Ayuquila,SHF (FONDEO),Mejoramientos,165,20,3,0.0
2021,Oaxaca,San José Chiltepec,FOVISSSTE,Viviendas existentes,166,20,5,2683068.1
2021,Oaxaca,San José Chiltepec,INFONAVIT,Viviendas existentes,166,20,1,226768.569792
2021,Oaxaca,San José Chiltepec,INFONAVIT,Mejoramientos,166,20,3,0.0
2021,Oaxaca,San José Chiltepec,SHF (FONDEO),Mejoramientos,166,20,7,0.0
2021,Oaxaca,San José Chiltepec,BANCA (CNBV),Mejoramientos,166,20,3,106779.0
2021,Oaxaca,San José Independencia,SHF (FONDEO),Mejoramientos,169,20,1,0.0
2021,Oaxaca,San José Tenango,SHF (FONDEO),Mejoramientos,171,20,1,0.0
2021,Oaxaca,San Juan Achiutla,SHF (FONDEO),Mejoramientos,172,20,1,0.0
2021,Oaxaca,Ánimas Trujano,FOVISSSTE,Viviendas nuevas,174,20,1,136496.02
2021,Oaxaca,Ánimas Trujano,SHF (FONDEO),Mejoramientos,174,20,2,0.0
2021,Oaxaca,Ánimas Trujano,BANCA (CNBV),Viviendas nuevas,174,20,1,1850000.0
2021,Oaxaca,Ánimas Trujano,BANCA (CNBV),Mejoramientos,174,20,3,122464.0
2021,Oaxaca,San Juan Bautista Coixtlahuaca,SHF (FONDEO),Mejoramientos,176,20,2,0.0
2021,Oaxaca,San Juan Bautista Cuicatlán,FOVISSSTE,Viviendas nuevas,177,20,1,610433.12
2021,Oaxaca,San Juan Bautista Cuicatlán,FOVISSSTE,Viviendas existentes,177,20,2,1700424.04
2021,Oaxaca,San Juan Bautista Cuicatlán,INFONAVIT,Mejoramientos,177,20,1,0.0
2021,Oaxaca,San Juan Bautista Cuicatlán,SHF (FONDEO),Mejoramientos,177,20,2,0.0
2021,Oaxaca,San Juan Bautista Cuicatlán,BANCA (CNBV),Viviendas nuevas,177,20,1,1767500.0
2021,Oaxaca,San Juan Bautista Cuicatlán,BANCA (CNBV),Mejoramientos,177,20,1,44931.0
2021,Oaxaca,San Juan Bautista Guelache,FOVISSSTE,Viviendas existentes,178,20,17,11295670.63
2021,Oaxaca,San Juan Bautista Guelache,INFONAVIT,Viviendas existentes,178,20,11,4984979.7833056
2021,Oaxaca,San Juan Bautista Guelache,INFONAVIT,Mejoramientos,178,20,5,0.0
2021,Oaxaca,San Juan Bautista Guelache,SHF (FONDEO),Mejoramientos,178,20,2,0.0
2021,Oaxaca,San Juan Bautista Guelache,BANCA (CNBV),Mejoramientos,178,20,6,365020.0
2021,Oaxaca,San Juan Bautista Guelache,BANCA (CNBV),Otros programas,178,20,1,383400.0
2021,Oaxaca,San Juan Bautista Tlacoatzintepec,SHF (FONDEO),Mejoramientos,182,20,1,0.0
2021,Oaxaca,San Juan Bautista Tuxtepec,FOVISSSTE,Viviendas nuevas,184,20,36,22665209.66
2021,Oaxaca,San Juan Bautista Tuxtepec,FOVISSSTE,Viviendas existentes,184,20,140,102825070.34
2021,Oaxaca,San Juan Bautista Tuxtepec,FOVISSSTE,Mejoramientos,184,20,1,441831.95
2021,Oaxaca,San Juan Bautista Tuxtepec,INFONAVIT,Viviendas nuevas,184,20,15,10005750.1637664
2021,Oaxaca,San Juan Bautista Tuxtepec,INFONAVIT,Viviendas existentes,184,20,129,64078060.5929888
2021,Oaxaca,San Juan Bautista Tuxtepec,INFONAVIT,Mejoramientos,184,20,303,0.0
2021,Oaxaca,San Juan Bautista Tuxtepec,CONAVI,Mejoramientos,184,20,959,39395000.0
2021,Oaxaca,San Juan Bautista Tuxtepec,SHF (FONDEO),Mejoramientos,184,20,146,0.0
2021,Oaxaca,San Juan Bautista Tuxtepec,BANCA (CNBV),Viviendas nuevas,184,20,11,12865778.0
2021,Oaxaca,San Juan Bautista Tuxtepec,BANCA (CNBV),Viviendas existentes,184,20,6,7100327.0
2021,Oaxaca,San Juan Bautista Tuxtepec,BANCA (CNBV),Mejoramientos,184,20,275,9175427.0
2021,Oaxaca,San Juan Bautista Tuxtepec,BANCA (CNBV),Otros programas,184,20,2,1837050.0
2021,Oaxaca,San Juan Cacahuatepec,FOVISSSTE,Viviendas existentes,185,20,2,1948516.1
2021,Oaxaca,San Juan Cacahuatepec,SHF (FONDEO),Mejoramientos,185,20,3,0.0
2021,Oaxaca,San Juan Colorado,SHF (FONDEO),Mejoramientos,188,20,1,0.0
2021,Oaxaca,San Juan Cotzocón,FOVISSSTE,Viviendas existentes,190,20,2,2273337.4
2021,Oaxaca,San Juan Cotzocón,SHF (FONDEO),Mejoramientos,190,20,6,0.0
2021,Oaxaca,San Juan Chilateca,FOVISSSTE,Viviendas nuevas,192,20,1,530000.0
2021,Oaxaca,San Juan Chilateca,FOVISSSTE,Viviendas existentes,192,20,3,2605802.01
2021,Oaxaca,San Juan Chilateca,INFONAVIT,Mejoramientos,192,20,1,0.0
2021,Oaxaca,San Juan Chilateca,SHF (FONDEO),Mejoramientos,192,20,3,0.0
2021,Oaxaca,San Juan Chilateca,BANCA (CNBV),Mejoramientos,192,20,1,35417.0
2021,Oaxaca,San Juan Guelavía,INFONAVIT,Mejoramientos,197,20,1,0.0
2021,Oaxaca,San Juan Guelavía,SHF (FONDEO),Mejoramientos,197,20,1,0.0
2021,Oaxaca,San Juan Guelavía,BANCA (CNBV),Mejoramientos,197,20,1,100000.0
2021,Oaxaca,San Juan Guichicovi,FOVISSSTE,Viviendas existentes,198,20,1,519462.35
2021,Oaxaca,San Juan Guichicovi,INFONAVIT,Mejoramientos,198,20,5,0.0
2021,Oaxaca,San Juan Guichicovi,CONAVI,Mejoramientos,198,20,671,39490801.28
2021,Oaxaca,San Juan Guichicovi,SHF (FONDEO),Mejoramientos,198,20,11,0.0
2021,Oaxaca,San Juan Guichicovi,BANCA (CNBV),Mejoramientos,198,20,4,112492.0
2021,Oaxaca,San Juan Juquila Mixes,SHF (FONDEO),Mejoramientos,200,20,1,0.0
2021,Oaxaca,San Juan Lalana,SHF (FONDEO),Mejoramientos,205,20,3,0.0
2021,Oaxaca,San Juan de los Cués,SHF (FONDEO),Mejoramientos,206,20,3,0.0
2021,Oaxaca,San Juan Mixtepec,SHF (FONDEO),Mejoramientos,208,20,1,0.0
2021,Oaxaca,San Juan Ozolotepec,BANCA (CNBV),Viviendas nuevas,211,20,1,813195.0
2021,Oaxaca,San Juan Petlapa,SHF (FONDEO),Mejoramientos,212,20,1,0.0
2021,Oaxaca,San Lorenzo Cacaotepec,FOVISSSTE,Viviendas nuevas,227,20,10,7032197.48
2021,Oaxaca,San Lorenzo Cacaotepec,FOVISSSTE,Viviendas existentes,227,20,17,13800015.55
2021,Oaxaca,San Lorenzo Cacaotepec,FOVISSSTE,Otros programas,227,20,1,644691.98
2021,Oaxaca,San Lorenzo Cacaotepec,INFONAVIT,Viviendas nuevas,227,20,4,3986735.44432
2021,Oaxaca,San Lorenzo Cacaotepec,INFONAVIT,Viviendas existentes,227,20,6,2729279.9286208
2021,Oaxaca,San Lorenzo Cacaotepec,INFONAVIT,Mejoramientos,227,20,12,0.0
2021,Oaxaca,San Lorenzo Cacaotepec,SHF (FONDEO),Mejoramientos,227,20,9,0.0
2021,Oaxaca,San Lorenzo Cacaotepec,BANCA (CNBV),Viviendas nuevas,227,20,8,9260111.0
2021,Oaxaca,San Lorenzo Cacaotepec,BANCA (CNBV),Viviendas existentes,227,20,1,1238983.0
2021,Oaxaca,San Lorenzo Cacaotepec,BANCA (CNBV),Mejoramientos,227,20,13,427860.0
2021,Oaxaca,San Lorenzo Cacaotepec,BANCA (CNBV),Otros programas,227,20,1,1425000.0
2021,Oaxaca,San Lucas Ojitlán,FOVISSSTE,Viviendas existentes,232,20,6,4494387.07
2021,Oaxaca,San Lucas Ojitlán,INFONAVIT,Mejoramientos,232,20,2,0.0
2021,Oaxaca,San Lucas Ojitlán,SHF (FONDEO),Mejoramientos,232,20,4,0.0
2021,Oaxaca,San Lucas Ojitlán,BANCA (CNBV),Mejoramientos,232,20,1,9987.0
2021,Oaxaca,San Martín Toxpalan,SHF (FONDEO),Mejoramientos,244,20,1,0.0
2021,Oaxaca,San Martín Zacatepec,SHF (FONDEO),Mejoramientos,245,20,2,0.0
2021,Oaxaca,San Mateo del Mar,INFONAVIT,Mejoramientos,248,20,2,0.0
2021,Oaxaca,San Mateo del Mar,CONAVI,Mejoramientos,248,20,1,264000.0
2021,Oaxaca,San Mateo del Mar,SHF (FONDEO),Mejoramientos,248,20,1,0.0
2021,Oaxaca,San Mateo del Mar,BANCA (CNBV),Mejoramientos,248,20,2,68740.0
2021,Oaxaca,San Mateo Piñas,CONAVI,Mejoramientos,253,20,76,19382541.67
2021,Oaxaca,San Mateo Sindihui,BANCA (CNBV),Otros programas,255,20,1,1355200.0
2021,Oaxaca,San Miguel Amatitlán,SHF (FONDEO),Mejoramientos,261,20,4,0.0
2021,Oaxaca,San Miguel Chimalapa,FOVISSSTE,Viviendas existentes,265,20,1,717766.25
2021,Oaxaca,San Miguel Chimalapa,INFONAVIT,Mejoramientos,265,20,1,0.0
2021,Oaxaca,San Miguel Chimalapa,CONAVI,Mejoramientos,265,20,17,3221000.0
2021,Oaxaca,San Miguel Chimalapa,SHF (FONDEO),Mejoramientos,265,20,1,0.0
2021,Oaxaca,San Miguel el Grande,SHF (FONDEO),Mejoramientos,269,20,1,0.0
2021,Oaxaca,San Miguel Panixtlahuaca,SHF (FONDEO),Mejoramientos,272,20,1,0.0
2021,Oaxaca,Villa Sola de Vega,BANCA (CNBV),Viviendas nuevas,277,20,1,577989.0
2021,Oaxaca,Villa Sola de Vega,BANCA (CNBV),Mejoramientos,277,20,1,15243.0
2021,Oaxaca,San Miguel Soyaltepec,FOVISSSTE,Viviendas existentes,278,20,1,776559.3
2021,Oaxaca,San Miguel Soyaltepec,INFONAVIT,Mejoramientos,278,20,10,0.0
2021,Oaxaca,San Miguel Soyaltepec,SHF (FONDEO),Mejoramientos,278,20,20,0.0
2021,Oaxaca,San Miguel Soyaltepec,BANCA (CNBV),Mejoramientos,278,20,10,470769.0
2021,Oaxaca,San Miguel Suchixtepec,CONAVI,Mejoramientos,279,20,9,2438000.0
2021,Oaxaca,San Miguel Tenango,CONAVI,Mejoramientos,282,20,7,735000.0
2021,Oaxaca,San Miguel Tlacamama,SHF (FONDEO),Mejoramientos,285,20,1,0.0
2021,Oaxaca,San Miguel Tlacotepec,CONAVI,Mejoramientos,286,20,3,792000.0
2021,Oaxaca,San Miguel Tlacotepec,SHF (FONDEO),Mejoramientos,286,20,2,0.0
2021,Oaxaca,San Nicolás,SHF (FONDEO),Mejoramientos,289,20,2,0.0
2021,Oaxaca,San Pablo Etla,FOVISSSTE,Viviendas nuevas,293,20,4,3624508.84
2021,Oaxaca,San Pablo Etla,FOVISSSTE,Viviendas existentes,293,20,46,28908706.65
2021,Oaxaca,San Pablo Etla,INFONAVIT,Viviendas nuevas,293,20,1,549414.4735552
2021,Oaxaca,San Pablo Etla,INFONAVIT,Viviendas existentes,293,20,35,19398056.0980768
2021,Oaxaca,San Pablo Etla,INFONAVIT,Mejoramientos,293,20,12,0.0
2021,Oaxaca,San Pablo Etla,SHF (FONDEO),Mejoramientos,293,20,10,0.0
2021,Oaxaca,San Pablo Etla,BANCA (CNBV),Viviendas nuevas,293,20,6,3623509.0
2021,Oaxaca,San Pablo Etla,BANCA (CNBV),Viviendas existentes,293,20,2,877403.0
2021,Oaxaca,San Pablo Etla,BANCA (CNBV),Mejoramientos,293,20,9,408954.0
2021,Oaxaca,San Pablo Etla,BANCA (CNBV),Otros programas,293,20,4,9139257.0
2021,Oaxaca,San Pablo Huitzo,INFONAVIT,Viviendas existentes,294,20,1,0.0
2021,Oaxaca,San Pablo Huitzo,INFONAVIT,Mejoramientos,294,20,4,0.0
2021,Oaxaca,San Pablo Huitzo,SHF (FONDEO),Mejoramientos,294,20,1,0.0
2021,Oaxaca,San Pablo Huitzo,BANCA (CNBV),Viviendas existentes,294,20,1,283069.0
2021,Oaxaca,San Pablo Huitzo,BANCA (CNBV),Mejoramientos,294,20,5,144201.0
2021,Oaxaca,San Pablo Huixtepec,FOVISSSTE,Viviendas existentes,295,20,2,1164696.47
2021,Oaxaca,San Pablo Huixtepec,INFONAVIT,Mejoramientos,295,20,1,511653.3604608
2021,Oaxaca,San Pablo Huixtepec,SHF (FONDEO),Mejoramientos,295,20,5,0.0
2021,Oaxaca,San Pablo Huixtepec,BANJERCITO,Otros programas,295,20,0,1700000.0
2021,Oaxaca,San Pablo Villa de Mitla,FOVISSSTE,Viviendas nuevas,298,20,1,745676.0
2021,Oaxaca,San Pablo Villa de Mitla,INFONAVIT,Mejoramientos,298,20,2,0.0
2021,Oaxaca,San Pablo Villa de Mitla,BANCA (CNBV),Mejoramientos,298,20,2,78320.0
2021,Oaxaca,San Pedro Amuzgos,SHF (FONDEO),Mejoramientos,300,20,1,0.0
2021,Oaxaca,San Pedro Atoyac,SHF (FONDEO),Mejoramientos,302,20,1,0.0
2021,Oaxaca,San Pedro Comitancillo,FOVISSSTE,Viviendas nuevas,305,20,1,610581.42
2021,Oaxaca,San Pedro Comitancillo,FOVISSSTE,Viviendas existentes,305,20,4,3970146.16
2021,Oaxaca,San Pedro Comitancillo,INFONAVIT,Mejoramientos,305,20,4,0.0
2021,Oaxaca,San Pedro Comitancillo,CONAVI,Mejoramientos,305,20,287,14838000.0
2021,Oaxaca,San Pedro Comitancillo,SHF (FONDEO),Mejoramientos,305,20,1,0.0
2021,Oaxaca,San Pedro Comitancillo,BANCA (CNBV),Mejoramientos,305,20,3,148776.0
2021,Oaxaca,San Pedro Huamelula,INFONAVIT,Mejoramientos,307,20,9,0.0
2021,Oaxaca,San Pedro Huamelula,CONAVI,Mejoramientos,307,20,124,16263000.0
2021,Oaxaca,San Pedro Huamelula,SHF (FONDEO),Mejoramientos,307,20,4,0.0
2021,Oaxaca,San Pedro Huamelula,BANCA (CNBV),Mejoramientos,307,20,7,191058.0
2021,Oaxaca,San Pedro Huilotepec,INFONAVIT,Viviendas existentes,308,20,1,0.0
2021,Oaxaca,San Pedro Huilotepec,INFONAVIT,Mejoramientos,308,20,2,0.0
2021,Oaxaca,San Pedro Huilotepec,SHF (FONDEO),Mejoramientos,308,20,8,0.0
2021,Oaxaca,San Pedro Huilotepec,BANCA (CNBV),Mejoramientos,308,20,3,124174.0
2021,Oaxaca,San Pedro Ixcatlán,SHF (FONDEO),Mejoramientos,309,20,5,0.0
2021,Oaxaca,San Pedro Ixtlahuaca,INFONAVIT,Viviendas existentes,310,20,1,0.0
2021,Oaxaca,San Pedro Ixtlahuaca,INFONAVIT,Mejoramientos,310,20,2,0.0
2021,Oaxaca,San Pedro Ixtlahuaca,SHF (FONDEO),Mejoramientos,310,20,22,0.0
2021,Oaxaca,San Pedro Ixtlahuaca,BANCA (CNBV),Mejoramientos,310,20,2,888801.0
2021,Oaxaca,San Pedro Jicayán,FOVISSSTE,Viviendas existentes,312,20,1,704224.41
2021,Oaxaca,San Pedro Jicayán,SHF (FONDEO),Mejoramientos,312,20,3,0.0
2021,Oaxaca,San Pedro Mixtepec -Dto. 22 -,FOVISSSTE,Viviendas nuevas,318,20,5,5278573.21
2021,Oaxaca,San Pedro Mixtepec -Dto. 22 -,FOVISSSTE,Viviendas existentes,318,20,14,10573319.82
2021,Oaxaca,San Pedro Mixtepec -Dto. 22 -,INFONAVIT,Viviendas existentes,318,20,3,183953.1895552
2021,Oaxaca,San Pedro Mixtepec -Dto. 22 -,INFONAVIT,Mejoramientos,318,20,20,0.0
2021,Oaxaca,San Pedro Mixtepec -Dto. 22 -,SHF (FONDEO),Mejoramientos,318,20,12,0.0
2021,Oaxaca,San Pedro Mixtepec -Dto. 22 -,BANCA (CNBV),Viviendas nuevas,318,20,6,10848100.0
2021,Oaxaca,San Pedro Mixtepec -Dto. 22 -,BANCA (CNBV),Viviendas existentes,318,20,4,6060196.0
2021,Oaxaca,San Pedro Mixtepec -Dto. 22 -,BANCA (CNBV),Mejoramientos,318,20,19,820209.0
2021,Oaxaca,San Pedro Pochutla,FOVISSSTE,Viviendas existentes,324,20,1,86804.81
2021,Oaxaca,San Pedro Pochutla,INFONAVIT,Mejoramientos,324,20,21,0.0
2021,Oaxaca,San Pedro Pochutla,CONAVI,Mejoramientos,324,20,28,5300000.0
2021,Oaxaca,San Pedro Pochutla,SHF (FONDEO),Mejoramientos,324,20,12,0.0
2021,Oaxaca,San Pedro Pochutla,BANCA (CNBV),Mejoramientos,324,20,18,642652.0
2021,Oaxaca,San Pedro Tapanatepec,FOVISSSTE,Viviendas nuevas,327,20,1,1037421.51
2021,Oaxaca,San Pedro Tapanatepec,FOVISSSTE,Viviendas existentes,327,20,3,2317308.83
2021,Oaxaca,San Pedro Tapanatepec,INFONAVIT,Mejoramientos,327,20,5,0.0
2021,Oaxaca,San Pedro Tapanatepec,CONAVI,Mejoramientos,327,20,54,8794100.0
2021,Oaxaca,San Pedro Tapanatepec,SHF (FONDEO),Mejoramientos,327,20,120,0.0
2021,Oaxaca,San Pedro Tapanatepec,BANCA (CNBV),Mejoramientos,327,20,4,175056.0
2021,Oaxaca,San Pedro Teutila,INFONAVIT,Mejoramientos,330,20,1,0.0
2021,Oaxaca,San Pedro Teutila,BANCA (CNBV),Mejoramientos,330,20,1,20160.0
2021,Oaxaca,San Pedro Totolápam,INFONAVIT,Mejoramientos,333,20,1,0.0
2021,Oaxaca,San Pedro Totolápam,BANCA (CNBV),Mejoramientos,333,20,1,24809.0
2021,Oaxaca,Villa de Tututepec,FOVISSSTE,Viviendas existentes,334,20,5,3686428.91
2021,Oaxaca,Villa de Tututepec,SHF (FONDEO),Mejoramientos,334,20,3,0.0
2021,Oaxaca,Villa de Tututepec,BANCA (CNBV),Mejoramientos,334,20,1,196868.0
2021,Oaxaca,San Pedro y San Pablo Ayutla,INFONAVIT,Mejoramientos,337,20,1,0.0
2021,Oaxaca,Villa de Etla,FOVISSSTE,Viviendas existentes,338,20,7,5110248.46
2021,Oaxaca,Villa de Etla,INFONAVIT,Viviendas existentes,338,20,5,3012733.9715808
2021,Oaxaca,Villa de Etla,INFONAVIT,Mejoramientos,338,20,2,0.0
2021,Oaxaca,Villa de Etla,SHF (FONDEO),Mejoramientos,338,20,6,0.0
2021,Oaxaca,Villa de Etla,BANCA (CNBV),Viviendas nuevas,338,20,1,550000.0
2021,Oaxaca,Villa de Etla,BANCA (CNBV),Viviendas existentes,338,20,1,1846630.0
2021,Oaxaca,Villa de Etla,BANCA (CNBV),Mejoramientos,338,20,3,90407.0
2021,Oaxaca,San Pedro y San Pablo Teposcolula,FOVISSSTE,Viviendas nuevas,339,20,1,722966.0
2021,Oaxaca,San Pedro y San Pablo Teposcolula,FOVISSSTE,Mejoramientos,339,20,1,454358.03
2021,Oaxaca,San Pedro y San Pablo Teposcolula,SHF (FONDEO),Mejoramientos,339,20,3,0.0
2021,Oaxaca,San Raymundo Jalpan,FOVISSSTE,Viviendas nuevas,342,20,1,1326880.0
2021,Oaxaca,San Raymundo Jalpan,FOVISSSTE,Viviendas existentes,342,20,4,2304068.1
2021,Oaxaca,San Raymundo Jalpan,INFONAVIT,Viviendas nuevas,342,20,1,1499039.6668384
2021,Oaxaca,San Raymundo Jalpan,INFONAVIT,Viviendas existentes,342,20,6,2703111.2669024
2021,Oaxaca,San Raymundo Jalpan,INFONAVIT,Mejoramientos,342,20,1,0.0
2021,Oaxaca,San Raymundo Jalpan,BANCA (CNBV),Mejoramientos,342,20,2,1051096.0
2021,Oaxaca,San Raymundo Jalpan,BANCA (CNBV),Otros programas,342,20,1,347000.0
2021,Oaxaca,San Sebastián Abasolo,SHF (FONDEO),Mejoramientos,343,20,4,0.0
2021,Oaxaca,San Sebastián Río Hondo,CONAVI,Mejoramientos,347,20,9,2348000.0
2021,Oaxaca,San Sebastián Tecomaxtlahuaca,SHF (FONDEO),Mejoramientos,348,20,2,0.0
2021,Oaxaca,San Sebastián Tutla,FOVISSSTE,Viviendas nuevas,350,20,6,5722631.85
2021,Oaxaca,San Sebastián Tutla,FOVISSSTE,Viviendas existentes,350,20,21,15139352.38
2021,Oaxaca,San Sebastián Tutla,FOVISSSTE,Otros programas,350,20,1,700000.0
2021,Oaxaca,San Sebastián Tutla,INFONAVIT,Viviendas nuevas,350,20,5,5045324.4358144
2021,Oaxaca,San Sebastián Tutla,INFONAVIT,Viviendas existentes,350,20,22,13652046.99048
2021,Oaxaca,San Sebastián Tutla,INFONAVIT,Mejoramientos,350,20,6,0.0
2021,Oaxaca,San Sebastián Tutla,SHF (FONDEO),Mejoramientos,350,20,1,0.0
2021,Oaxaca,San Sebastián Tutla,BANCA (CNBV),Viviendas nuevas,350,20,17,26165048.0
2021,Oaxaca,San Sebastián Tutla,BANCA (CNBV),Viviendas existentes,350,20,3,2059600.0
2021,Oaxaca,San Sebastián Tutla,BANCA (CNBV),Mejoramientos,350,20,2,1456171.0
2021,Oaxaca,San Sebastián Tutla,BANCA (CNBV),Otros programas,350,20,1,499521.0
2021,Oaxaca,Santa Ana del Valle,INFONAVIT,Mejoramientos,356,20,1,0.0
2021,Oaxaca,Santa Ana del Valle,BANCA (CNBV),Mejoramientos,356,20,1,16891.0
2021,Oaxaca,Santa Ana Zegache,INFONAVIT,Mejoramientos,360,20,2,0.0
2021,Oaxaca,Santa Ana Zegache,SHF (FONDEO),Mejoramientos,360,20,2,0.0
2021,Oaxaca,Santa Ana Zegache,BANCA (CNBV),Mejoramientos,360,20,2,63251.0
2021,Oaxaca,Santa Catarina Mechoacán,FOVISSSTE,Viviendas nuevas,367,20,1,631173.0
2021,Oaxaca,Santa Catarina Mechoacán,FOVISSSTE,Viviendas existentes,367,20,2,1172000.0
2021,Oaxaca,Santa Catarina Mechoacán,SHF (FONDEO),Mejoramientos,367,20,1,0.0
2021,Oaxaca,Santa Catarina Quiané,SHF (FONDEO),Mejoramientos,369,20,1,0.0
2021,Oaxaca,Santa Cruz Amilpas,FOVISSSTE,Viviendas nuevas,375,20,2,1773192.09
2021,Oaxaca,Santa Cruz Amilpas,FOVISSSTE,Viviendas existentes,375,20,4,2504493.74
2021,Oaxaca,Santa Cruz Amilpas,INFONAVIT,Viviendas nuevas,375,20,1,0.0
2021,Oaxaca,Santa Cruz Amilpas,INFONAVIT,Viviendas existentes,375,20,1,340381.0258848
2021,Oaxaca,Santa Cruz Amilpas,INFONAVIT,Mejoramientos,375,20,8,0.0
2021,Oaxaca,Santa Cruz Amilpas,SHF (FONDEO),Mejoramientos,375,20,7,0.0
2021,Oaxaca,Santa Cruz Amilpas,BANCA (CNBV),Viviendas nuevas,375,20,1,800000.0
2021,Oaxaca,Santa Cruz Amilpas,BANCA (CNBV),Mejoramientos,375,20,8,862086.0
2021,Oaxaca,Santa Cruz Amilpas,BANCA (CNBV),Otros programas,375,20,2,1910839.0
2021,Oaxaca,Santa Cruz Tacahua,SHF (FONDEO),Mejoramientos,382,20,1,0.0
2021,Oaxaca,Santa Cruz Xoxocotlán,FOVISSSTE,Viviendas nuevas,385,20,42,27853540.44
2021,Oaxaca,Santa Cruz Xoxocotlán,FOVISSSTE,Viviendas existentes,385,20,108,83587223.87
2021,Oaxaca,Santa Cruz Xoxocotlán,FOVISSSTE,Mejoramientos,385,20,1,364718.36
2021,Oaxaca,Santa Cruz Xoxocotlán,INFONAVIT,Viviendas nuevas,385,20,19,17655438.2931328
2021,Oaxaca,Santa Cruz Xoxocotlán,INFONAVIT,Viviendas existentes,385,20,56,27491628.1256384
2021,Oaxaca,Santa Cruz Xoxocotlán,INFONAVIT,Mejoramientos,385,20,53,0.0
2021,Oaxaca,Santa Cruz Xoxocotlán,SHF (FONDEO),Mejoramientos,385,20,37,0.0
2021,Oaxaca,Santa Cruz Xoxocotlán,BANCA (CNBV),Viviendas nuevas,385,20,48,67869230.0
2021,Oaxaca,Santa Cruz Xoxocotlán,BANCA (CNBV),Viviendas existentes,385,20,11,11611333.0
2021,Oaxaca,Santa Cruz Xoxocotlán,BANCA (CNBV),Mejoramientos,385,20,44,1623941.0
2021,Oaxaca,Santa Cruz Xoxocotlán,BANCA (CNBV),Otros programas,385,20,24,15003813.0
2021,Oaxaca,Santa Cruz Zenzontepec,BANCA (CNBV),Mejoramientos,386,20,5,156371.0
2021,Oaxaca,Santa Lucía del Camino,FOVISSSTE,Viviendas nuevas,390,20,3,1487913.81
2021,Oaxaca,Santa Lucía del Camino,FOVISSSTE,Viviendas existentes,390,20,10,8771015.58
2021,Oaxaca,Santa Lucía del Camino,FOVISSSTE,Mejoramientos,390,20,2,1368517.3
2021,Oaxaca,Santa Lucía del Camino,INFONAVIT,Viviendas nuevas,390,20,6,5163757.0387616
2021,Oaxaca,Santa Lucía del Camino,INFONAVIT,Viviendas existentes,390,20,3,604103.6780832
2021,Oaxaca,Santa Lucía del Camino,INFONAVIT,Mejoramientos,390,20,18,421944.8725984
2021,Oaxaca,Santa Lucía del Camino,SHF (FONDEO),Mejoramientos,390,20,6,0.0
2021,Oaxaca,Santa Lucía del Camino,BANCA (CNBV),Viviendas nuevas,390,20,5,9985016.0
2021,Oaxaca,Santa Lucía del Camino,BANCA (CNBV),Viviendas existentes,390,20,1,467000.0
2021,Oaxaca,Santa Lucía del Camino,BANCA (CNBV),Mejoramientos,390,20,6,196858.0
2021,Oaxaca,Santa Lucía del Camino,BANCA (CNBV),Otros programas,390,20,1,2631600.0
2021,Oaxaca,Santa Lucía Ocotlán,SHF (FONDEO),Mejoramientos,393,20,4,0.0
2021,Oaxaca,Heroica Ciudad de Tlaxiaco,FOVISSSTE,Viviendas nuevas,397,20,3,1755300.0
2021,Oaxaca,Heroica Ciudad de Tlaxiaco,FOVISSSTE,Viviendas existentes,397,20,5,3517320.75
2021,Oaxaca,Heroica Ciudad de Tlaxiaco,SHF (FONDEO),Mejoramientos,397,20,24,0.0
2021,Oaxaca,Heroica Ciudad de Tlaxiaco,BANCA (CNBV),Otros programas,397,20,1,800000.0
2021,Oaxaca,Ayoquezco de Aldama,SHF (FONDEO),Mejoramientos,398,20,1,0.0
2021,Oaxaca,Ayoquezco de Aldama,BANCA (CNBV),Viviendas nuevas,398,20,1,812459.0
2021,Oaxaca,Ayoquezco de Aldama,BANCA (CNBV),Viviendas existentes,398,20,1,544813.0
2021,Oaxaca,Ayoquezco de Aldama,BANCA (CNBV),Mejoramientos,398,20,1,49000.0
2021,Oaxaca,Santa María Atzompa,FOVISSSTE,Viviendas nuevas,399,20,81,56475923.18
2021,Oaxaca,Santa María Atzompa,FOVISSSTE,Viviendas existentes,399,20,36,28686477.15
2021,Oaxaca,Santa María Atzompa,INFONAVIT,Viviendas nuevas,399,20,30,20910868.0398528
2021,Oaxaca,Santa María Atzompa,INFONAVIT,Viviendas existentes,399,20,17,7484428.5541728
2021,Oaxaca,Santa María Atzompa,INFONAVIT,Mejoramientos,399,20,18,0.0
2021,Oaxaca,Santa María Atzompa,SHF (FONDEO),Mejoramientos,399,20,21,0.0
2021,Oaxaca,Santa María Atzompa,BANCA (CNBV),Viviendas nuevas,399,20,18,19840964.0
2021,Oaxaca,Santa María Atzompa,BANCA (CNBV),Viviendas existentes,399,20,4,3578576.0
2021,Oaxaca,Santa María Atzompa,BANCA (CNBV),Mejoramientos,399,20,14,327042.0
2021,Oaxaca,Santa María Atzompa,BANCA (CNBV),Otros programas,399,20,6,6139470.0
2021,Oaxaca,Santa María Colotepec,FOVISSSTE,Viviendas existentes,401,20,1,609865.42
2021,Oaxaca,Santa María Colotepec,INFONAVIT,Mejoramientos,401,20,8,0.0
2021,Oaxaca,Santa María Colotepec,BANCA (CNBV),Viviendas nuevas,401,20,1,7270478.0
