clave_municipio,clave_estado,ano,estado,municipio,modalidad,esquema,acciones,monto
005,06,2015,Colima,Cuauhtémoc,Vivienda Existente,Respalda2M,6,0.0
006,06,2015,Colima,Ixtlahuacán,Vivienda Existente,Tradicional,1,549875.44
006,06,2015,Colima,Ixtlahuacán,Vivienda Existente,Respalda2M,5,0.0
007,06,2015,Colima,Manzanillo,Vivienda Nueva,Tradicional,87,55004469.14
007,06,2015,Colima,Manzanillo,Vivienda Nueva,Fovissste infonavit conyugal,3,2028937.34
007,06,2015,Colima,Manzanillo,Vivienda Nueva,Pensionados,1,284184.88
007,06,2015,Colima,Manzanillo,Vivienda Nueva,Subsidios,1,407771.13
007,06,2015,Colima,Manzanillo,Vivienda Nueva,Alia2+ Plus,4,1940414.31
007,06,2015,Colima,Manzanillo,Vivienda Nueva,Respalda2,1,130397.92
007,06,2015,Colima,Manzanillo,Vivienda Existente,Tradicional,12,7601139.75
007,06,2015,Colima,Manzanillo,Vivienda Existente,Respalda2,1,416367.56
007,06,2015,Colima,Manzanillo,Vivienda Existente,Respalda2M,41,0.0
009,06,2015,Colima,Tecomán,Vivienda Nueva,Tradicional,9,4708453.38
009,06,2015,Colima,Tecomán,Vivienda Nueva,Pensionados,3,1334149.32
009,06,2015,Colima,Tecomán,Vivienda Nueva,Subsidios,3,1257252.19
009,06,2015,Colima,Tecomán,Vivienda Existente,Tradicional,16,9795650.38
009,06,2015,Colima,Tecomán,Vivienda Existente,Respalda2M,22,0.0
010,06,2015,Colima,Villa de Álvarez,Vivienda Nueva,Tradicional,207,128439898.29
010,06,2015,Colima,Villa de Álvarez,Vivienda Nueva,Fovissste infonavit conyugal,3,1867004.56
010,06,2015,Colima,Villa de Álvarez,Vivienda Nueva,Pensionado con subsidio,1,214871.48
010,06,2015,Colima,Villa de Álvarez,Vivienda Nueva,Pensionados,12,5024681.79
010,06,2015,Colima,Villa de Álvarez,Vivienda Nueva,Subsidios,18,7713090.92
010,06,2015,Colima,Villa de Álvarez,Vivienda Nueva,Alia2+ Plus,17,6335679.22
010,06,2015,Colima,Villa de Álvarez,Vivienda Nueva,Respalda2,2,458972.69
010,06,2015,Colima,Villa de Álvarez,Vivienda Existente,Tradicional,65,41022135.49
010,06,2015,Colima,Villa de Álvarez,Vivienda Existente,Fovissste infonavit conyugal,1,508737.0
010,06,2015,Colima,Villa de Álvarez,Vivienda Existente,Fovissste pesos,1,17419.52
010,06,2015,Colima,Villa de Álvarez,Vivienda Existente,Subsidios,1,423458.53
010,06,2015,Colima,Villa de Álvarez,Vivienda Existente,Alia2+ Plus,6,1633809.51
010,06,2015,Colima,Villa de Álvarez,Vivienda Existente,Respalda2,1,296469.09
010,06,2015,Colima,Villa de Álvarez,Vivienda Existente,Respalda2M,76,0.0
001,07,2015,Chiapas,Acacoyagua,Vivienda Existente,Respalda2M,1,0.0
002,07,2015,Chiapas,Acala,Vivienda Existente,Tradicional,8,6311173.07
003,07,2015,Chiapas,Acapetahua,Vivienda Existente,Respalda2M,1,0.0
004,07,2015,Chiapas,Altamirano,Vivienda Existente,Tradicional,2,813597.5
005,07,2015,Chiapas,Amatán,Vivienda Existente,Tradicional,1,565877.44
005,07,2015,Chiapas,Amatán,Vivienda Existente,Respalda2M,1,0.0
008,07,2015,Chiapas,Ángel Albino Corzo,Vivienda Existente,Tradicional,1,847542.88
009,07,2015,Chiapas,Arriaga,Vivienda Existente,Tradicional,22,14986855.13
009,07,2015,Chiapas,Arriaga,Vivienda Existente,Respalda2M,1,0.0
012,07,2015,Chiapas,Berriozábal,Vivienda Nueva,Tradicional,1,294093.38
012,07,2015,Chiapas,Berriozábal,Vivienda Nueva,Pensionados,1,358963.34
012,07,2015,Chiapas,Berriozábal,Vivienda Existente,Tradicional,15,8327845.66
012,07,2015,Chiapas,Berriozábal,Vivienda Existente,Alia2+ Plus,1,147330.81
013,07,2015,Chiapas,Bochil,Vivienda Existente,Tradicional,18,12928824.8
013,07,2015,Chiapas,Bochil,Vivienda Existente,Pensionados,1,466532.38
013,07,2015,Chiapas,Bochil,Vivienda Existente,Respalda2M,1,0.0
014,07,2015,Chiapas,El Bosque,Vivienda Existente,Tradicional,3,1606313.69
015,07,2015,Chiapas,Cacahoatán,Vivienda Existente,Tradicional,8,6231756.26
015,07,2015,Chiapas,Cacahoatán,Vivienda Existente,Pensionados,2,792933.88
015,07,2015,Chiapas,Cacahoatán,Vivienda Existente,Alia2+ Plus,1,436039.13
015,07,2015,Chiapas,Cacahoatán,Vivienda Existente,Respalda2M,11,0.0
016,07,2015,Chiapas,Catazajá,Vivienda Existente,Tradicional,3,1403473.6
017,07,2015,Chiapas,Cintalapa de Figueroa,Vivienda Nueva,Tradicional,1,479243.34
017,07,2015,Chiapas,Cintalapa de Figueroa,Vivienda Existente,Tradicional,25,17592064.92
017,07,2015,Chiapas,Cintalapa de Figueroa,Vivienda Existente,Pensionados,2,933064.76
017,07,2015,Chiapas,Cintalapa de Figueroa,Vivienda Existente,Subsidios,1,553075.69
017,07,2015,Chiapas,Cintalapa de Figueroa,Vivienda Existente,Respalda2M,17,0.0
018,07,2015,Chiapas,Coapilla,Vivienda Existente,Tradicional,1,1022973.69
019,07,2015,Chiapas,Comitán de Domínguez,Vivienda Nueva,Tradicional,16,8348492.07
019,07,2015,Chiapas,Comitán de Domínguez,Vivienda Nueva,Pensionados,2,723658.37
019,07,2015,Chiapas,Comitán de Domínguez,Vivienda Nueva,Alia2+ Plus,5,1849436.72
019,07,2015,Chiapas,Comitán de Domínguez,Vivienda Nueva,Respalda2,2,529061.88
019,07,2015,Chiapas,Comitán de Domínguez,Vivienda Existente,Tradicional,61,41985405.34
019,07,2015,Chiapas,Comitán de Domínguez,Vivienda Existente,Pensionados,1,282318.75
019,07,2015,Chiapas,Comitán de Domínguez,Vivienda Existente,Respalda2M,8,0.0
020,07,2015,Chiapas,La Concordia,Vivienda Existente,Tradicional,2,1391436.88
020,07,2015,Chiapas,La Concordia,Vivienda Existente,Respalda2M,1,0.0
021,07,2015,Chiapas,Copainalá,Vivienda Existente,Respalda2M,1,0.0
023,07,2015,Chiapas,Chamula,Vivienda Existente,Respalda2M,1,0.0
027,07,2015,Chiapas,Chiapa de Corzo,Vivienda Nueva,Tradicional,10,5275086.72
027,07,2015,Chiapas,Chiapa de Corzo,Vivienda Nueva,Pensionados,1,466532.38
027,07,2015,Chiapas,Chiapa de Corzo,Vivienda Nueva,Alia2+ Plus,13,3171013.99
027,07,2015,Chiapas,Chiapa de Corzo,Vivienda Nueva,Respalda2,2,478134.52
027,07,2015,Chiapas,Chiapa de Corzo,Vivienda Existente,Tradicional,30,19195278.6
027,07,2015,Chiapas,Chiapa de Corzo,Vivienda Existente,Pensionados,5,1989068.43
027,07,2015,Chiapas,Chiapa de Corzo,Vivienda Existente,Subsidios,1,550236.69
027,07,2015,Chiapas,Chiapa de Corzo,Vivienda Existente,Respalda2M,1,0.0
031,07,2015,Chiapas,Chilón,Vivienda Existente,Respalda2M,1,0.0
032,07,2015,Chiapas,Escuintla,Vivienda Existente,Tradicional,1,589500.0
032,07,2015,Chiapas,Escuintla,Vivienda Existente,Pensionados,1,370426.72
032,07,2015,Chiapas,Escuintla,Vivienda Existente,Respalda2M,1,0.0
034,07,2015,Chiapas,Frontera Comalapa,Vivienda Existente,Respalda2M,1,0.0
035,07,2015,Chiapas,Frontera Hidalgo,Vivienda Existente,Tradicional,2,984707.34
035,07,2015,Chiapas,Frontera Hidalgo,Vivienda Existente,Respalda2M,2,0.0
037,07,2015,Chiapas,Huehuetán,Vivienda Existente,Tradicional,2,1289236.69
037,07,2015,Chiapas,Huehuetán,Vivienda Existente,Respalda2M,5,0.0
040,07,2015,Chiapas,Huixtla,Vivienda Nueva,Alia2+ Plus,2,843308.75
040,07,2015,Chiapas,Huixtla,Vivienda Existente,Tradicional,9,6660550.16
040,07,2015,Chiapas,Huixtla,Vivienda Existente,Alia2+ Plus,4,1078172.88
040,07,2015,Chiapas,Huixtla,Vivienda Existente,Respalda2M,13,0.0
042,07,2015,Chiapas,Ixhuatán,Vivienda Existente,Respalda2M,1,0.0
043,07,2015,Chiapas,Ixtacomitán,Vivienda Existente,Tradicional,3,1383459.13
044,07,2015,Chiapas,Ixtapa,Vivienda Existente,Tradicional,6,4764020.66
046,07,2015,Chiapas,Jiquipilas,Vivienda Existente,Tradicional,2,1094119.88
046,07,2015,Chiapas,Jiquipilas,Vivienda Existente,Pensionados,1,466532.38
047,07,2015,Chiapas,Jitotol,Vivienda Existente,Tradicional,2,1014240.94
048,07,2015,Chiapas,Juárez,Vivienda Existente,Tradicional,2,970850.63
048,07,2015,Chiapas,Juárez,Vivienda Existente,Respalda2M,2,0.0
050,07,2015,Chiapas,La Libertad,Vivienda Existente,Tradicional,1,531000.0
051,07,2015,Chiapas,Mapastepec,Vivienda Existente,Tradicional,1,848220.13
052,07,2015,Chiapas,Las Margaritas,Vivienda Existente,Tradicional,2,1952250.5
052,07,2015,Chiapas,Las Margaritas,Vivienda Existente,Pensionados,1,243130.02
052,07,2015,Chiapas,Las Margaritas,Vivienda Existente,Respalda2M,4,0.0
054,07,2015,Chiapas,Mazatán,Vivienda Existente,Tradicional,3,2181316.91
054,07,2015,Chiapas,Mazatán,Vivienda Existente,Respalda2M,1,0.0
055,07,2015,Chiapas,Metapa,Vivienda Existente,Tradicional,1,630507.5
057,07,2015,Chiapas,Motozintla,Vivienda Existente,Tradicional,5,2509473.32
057,07,2015,Chiapas,Motozintla,Vivienda Existente,Respalda2M,3,0.0
059,07,2015,Chiapas,Ocosingo,Vivienda Nueva,Tradicional,6,3592344.19
059,07,2015,Chiapas,Ocosingo,Vivienda Existente,Tradicional,27,17365084.53
059,07,2015,Chiapas,Ocosingo,Vivienda Existente,Respalda2M,6,0.0
060,07,2015,Chiapas,Ocotepec,Vivienda Existente,Respalda2M,1,0.0
061,07,2015,Chiapas,Ocozocoautla de Espinosa,Vivienda Nueva,Tradicional,1,407700.0
061,07,2015,Chiapas,Ocozocoautla de Espinosa,Vivienda Existente,Tradicional,21,13809988.25
061,07,2015,Chiapas,Ocozocoautla de Espinosa,Vivienda Existente,Alia2+ Plus,1,553121.13
061,07,2015,Chiapas,Ocozocoautla de Espinosa,Vivienda Existente,Respalda2M,2,0.0
065,07,2015,Chiapas,Palenque,Vivienda Nueva,Tradicional,2,1555000.0
065,07,2015,Chiapas,Palenque,Vivienda Nueva,Subsidios,1,676478.88
065,07,2015,Chiapas,Palenque,Vivienda Nueva,Alia2+ Plus,3,1059471.16
065,07,2015,Chiapas,Palenque,Vivienda Existente,Tradicional,16,11666716.85
065,07,2015,Chiapas,Palenque,Vivienda Existente,Pensionados,1,364695.03
065,07,2015,Chiapas,Palenque,Vivienda Existente,Subsidios,1,475435.03
068,07,2015,Chiapas,Pichucalco,Vivienda Existente,Tradicional,11,7182031.79
068,07,2015,Chiapas,Pichucalco,Vivienda Existente,Respalda2M,1,0.0
069,07,2015,Chiapas,Pijijiapan,Vivienda Existente,Tradicional,4,2938010.5
069,07,2015,Chiapas,Pijijiapan,Vivienda Existente,Pensionados,1,318841.56
071,07,2015,Chiapas,Villa Comaltitlán,Vivienda Existente,Tradicional,1,906805.0
071,07,2015,Chiapas,Villa Comaltitlán,Vivienda Existente,Respalda2M,1,0.0
072,07,2015,Chiapas,Pueblo Nuevo Solistahuacán,Vivienda Existente,Tradicional,5,3060713.07
073,07,2015,Chiapas,Rayón,Vivienda Existente,Respalda2M,1,0.0
074,07,2015,Chiapas,Reforma,Vivienda Existente,Tradicional,6,5150372.57
074,07,2015,Chiapas,Reforma,Vivienda Existente,Respalda2M,5,0.0
076,07,2015,Chiapas,Sabanilla,Vivienda Existente,Tradicional,1,998962.56
077,07,2015,Chiapas,Salto de Agua,Vivienda Existente,Tradicional,1,825803.31
077,07,2015,Chiapas,Salto de Agua,Vivienda Existente,Respalda2M,2,0.0
078,07,2015,Chiapas,San Cristóbal de las Casas,Vivienda Nueva,Tradicional,35,32902944.07
078,07,2015,Chiapas,San Cristóbal de las Casas,Vivienda Nueva,Alia2+ Plus,5,1801413.5
078,07,2015,Chiapas,San Cristóbal de las Casas,Vivienda Existente,Tradicional,117,89479714.03
078,07,2015,Chiapas,San Cristóbal de las Casas,Vivienda Existente,Fovissste infonavit conyugal,1,547716.56
078,07,2015,Chiapas,San Cristóbal de las Casas,Vivienda Existente,Pensionados,1,466532.38
078,07,2015,Chiapas,San Cristóbal de las Casas,Vivienda Existente,Subsidios,2,1094374.97
078,07,2015,Chiapas,San Cristóbal de las Casas,Vivienda Existente,Alia2+ Plus,1,275533.88
078,07,2015,Chiapas,San Cristóbal de las Casas,Vivienda Existente,Respalda2M,9,0.0
079,07,2015,Chiapas,San Fernando,Vivienda Nueva,Tradicional,1,667773.31
079,07,2015,Chiapas,San Fernando,Vivienda Existente,Tradicional,3,1787872.1
079,07,2015,Chiapas,San Fernando,Vivienda Existente,Pensionados,1,360000.0
081,07,2015,Chiapas,Simojovel,Vivienda Existente,Tradicional,1,464436.88
081,07,2015,Chiapas,Simojovel,Vivienda Existente,Respalda2M,1,0.0
083,07,2015,Chiapas,Socoltenango,Vivienda Nueva,Tradicional,1,503541.56
083,07,2015,Chiapas,Socoltenango,Vivienda Existente,Tradicional,1,459000.0
085,07,2015,Chiapas,Soyaló,Vivienda Existente,Tradicional,1,450389.81
085,07,2015,Chiapas,Soyaló,Vivienda Existente,Respalda2M,1,0.0
086,07,2015,Chiapas,Suchiapa,Vivienda Existente,Tradicional,6,3573712.7
086,07,2015,Chiapas,Suchiapa,Vivienda Existente,Respalda2M,5,0.0
087,07,2015,Chiapas,Suchiate,Vivienda Existente,Respalda2M,3,0.0
089,07,2015,Chiapas,Tapachula,Vivienda Nueva,Tradicional,66,39097958.33
089,07,2015,Chiapas,Tapachula,Vivienda Nueva,Pensionados,1,358963.34
089,07,2015,Chiapas,Tapachula,Vivienda Nueva,Alia2+ Plus,6,1647835.87
089,07,2015,Chiapas,Tapachula,Vivienda Existente,Tradicional,166,118057133.42
089,07,2015,Chiapas,Tapachula,Vivienda Existente,Fovissste infonavit conyugal,2,961511.22
089,07,2015,Chiapas,Tapachula,Vivienda Existente,Pensionados,7,2694424.5
089,07,2015,Chiapas,Tapachula,Vivienda Existente,Subsidios,2,988444.32
089,07,2015,Chiapas,Tapachula,Vivienda Existente,Alia2+ Plus,7,1965006.14
089,07,2015,Chiapas,Tapachula,Vivienda Existente,Respalda2,1,171775.16
089,07,2015,Chiapas,Tapachula,Vivienda Existente,Respalda2M,56,0.0
091,07,2015,Chiapas,Tapilula,Vivienda Existente,Tradicional,1,997000.0
091,07,2015,Chiapas,Tapilula,Vivienda Existente,Respalda2M,1,0.0
096,07,2015,Chiapas,Tila,Vivienda Existente,Respalda2M,2,0.0
097,07,2015,Chiapas,Tonalá,Vivienda Nueva,Tradicional,1,402054.91
097,07,2015,Chiapas,Tonalá,Vivienda Nueva,Pensionado con subsidio,1,260724.95
097,07,2015,Chiapas,Tonalá,Vivienda Existente,Tradicional,39,25665528.12
097,07,2015,Chiapas,Tonalá,Vivienda Existente,Subsidios,1,614475.69
097,07,2015,Chiapas,Tonalá,Vivienda Existente,Respalda2M,2,0.0
099,07,2015,Chiapas,La Trinitaria,Vivienda Existente,Tradicional,1,791477.94
101,07,2015,Chiapas,Tuxtla Gutiérrez,Vivienda Nueva,Tradicional,97,82958838.26
101,07,2015,Chiapas,Tuxtla Gutiérrez,Vivienda Nueva,Pensionados,1,466532.38
101,07,2015,Chiapas,Tuxtla Gutiérrez,Vivienda Nueva,Alia2+ Plus,19,6489373.38
101,07,2015,Chiapas,Tuxtla Gutiérrez,Vivienda Nueva,Respalda2,1,266395.66
101,07,2015,Chiapas,Tuxtla Gutiérrez,Vivienda Existente,Tradicional,622,446865701.39
101,07,2015,Chiapas,Tuxtla Gutiérrez,Vivienda Existente,Fovissste infonavit conyugal,5,3069477.31
101,07,2015,Chiapas,Tuxtla Gutiérrez,Vivienda Existente,Pensionados,23,9364769.85
101,07,2015,Chiapas,Tuxtla Gutiérrez,Vivienda Existente,Subsidios,9,4571383.45
101,07,2015,Chiapas,Tuxtla Gutiérrez,Vivienda Existente,Alia2+ Plus,14,4047740.19
101,07,2015,Chiapas,Tuxtla Gutiérrez,Vivienda Existente,Respalda2,2,345583.45
101,07,2015,Chiapas,Tuxtla Gutiérrez,Vivienda Existente,Respalda2M,29,0.0
102,07,2015,Chiapas,Tuxtla Chico,Vivienda Nueva,Alia2+ Plus,1,367349.69
102,07,2015,Chiapas,Tuxtla Chico,Vivienda Existente,Tradicional,3,1970709.31
102,07,2015,Chiapas,Tuxtla Chico,Vivienda Existente,Pensionados,1,404816.81
102,07,2015,Chiapas,Tuxtla Chico,Vivienda Existente,Alia2+ Plus,1,226645.61
102,07,2015,Chiapas,Tuxtla Chico,Vivienda Existente,Respalda2M,9,0.0
103,07,2015,Chiapas,Tuzantán,Vivienda Existente,Respalda2M,4,0.0
104,07,2015,Chiapas,Tzimol,Vivienda Existente,Tradicional,1,375296.41
106,07,2015,Chiapas,Venustiano Carranza,Vivienda Existente,Tradicional,3,2044151.69
107,07,2015,Chiapas,Villa Corzo,Vivienda Existente,Tradicional,4,3412610.38
107,07,2015,Chiapas,Villa Corzo,Vivienda Existente,Respalda2M,3,0.0
108,07,2015,Chiapas,Villaflores,Vivienda Nueva,Tradicional,5,1886500.0
108,07,2015,Chiapas,Villaflores,Vivienda Nueva,Pensionados,1,415000.0
108,07,2015,Chiapas,Villaflores,Vivienda Nueva,Alia2+ Plus,2,718700.29
108,07,2015,Chiapas,Villaflores,Vivienda Existente,Tradicional,27,17233862.47
108,07,2015,Chiapas,Villaflores,Vivienda Existente,Subsidios,2,942696.38
108,07,2015,Chiapas,Villaflores,Vivienda Existente,Alia2+ Plus,1,418208.53
109,07,2015,Chiapas,Yajalón,Vivienda Existente,Tradicional,3,1916940.47
109,07,2015,Chiapas,Yajalón,Vivienda Existente,Respalda2M,1,0.0
002,08,2015,Chihuahua,Aldama,Vivienda Nueva,Alia2+ Plus,2,918624.19
002,08,2015,Chihuahua,Aldama,Vivienda Existente,Tradicional,4,2344271.22
002,08,2015,Chihuahua,Aldama,Vivienda Existente,Respalda2M,3,0.0
003,08,2015,Chihuahua,Allende,Vivienda Existente,Tradicional,5,2549061.09
005,08,2015,Chihuahua,Ascensión,Vivienda Existente,Respalda2M,1,0.0
009,08,2015,Chihuahua,Bocoyna,Vivienda Existente,Tradicional,2,1061334.44
009,08,2015,Chihuahua,Bocoyna,Vivienda Existente,Respalda2M,1,0.0
011,08,2015,Chihuahua,Camargo,Vivienda Nueva,Subsidios,7,3064379.89
011,08,2015,Chihuahua,Camargo,Vivienda Existente,Tradicional,28,14085458.3
011,08,2015,Chihuahua,Camargo,Vivienda Existente,Fovissste infonavit conyugal,2,958624.25
011,08,2015,Chihuahua,Camargo,Vivienda Existente,Subsidios,1,474574.13
011,08,2015,Chihuahua,Camargo,Vivienda Existente,Alia2+ Plus,1,543796.75
011,08,2015,Chihuahua,Camargo,Vivienda Existente,Respalda2M,2,0.0
013,08,2015,Chihuahua,Casas Grandes,Vivienda Existente,Tradicional,1,953974.44
017,08,2015,Chihuahua,Cuauhtémoc,Vivienda Nueva,Tradicional,26,13513135.92
017,08,2015,Chihuahua,Cuauhtémoc,Vivienda Nueva,Subsidios,22,10262058.66
017,08,2015,Chihuahua,Cuauhtémoc,Vivienda Nueva,Respalda2,2,243591.08
017,08,2015,Chihuahua,Cuauhtémoc,Vivienda Existente,Tradicional,83,48619227.28
017,08,2015,Chihuahua,Cuauhtémoc,Vivienda Existente,Fovissste infonavit conyugal,7,4466785.85
017,08,2015,Chihuahua,Cuauhtémoc,Vivienda Existente,Pensionados,3,1326418.23
017,08,2015,Chihuahua,Cuauhtémoc,Vivienda Existente,Subsidios,5,2245750.91
017,08,2015,Chihuahua,Cuauhtémoc,Vivienda Existente,Alia2+ Plus,1,462311.25
017,08,2015,Chihuahua,Cuauhtémoc,Vivienda Existente,Respalda2M,2,0.0
019,08,2015,Chihuahua,Chihuahua,Vivienda Nueva,Tradicional,270,171237487.5
019,08,2015,Chihuahua,Chihuahua,Vivienda Nueva,Fovissste infonavit conyugal,34,17217890.89
019,08,2015,Chihuahua,Chihuahua,Vivienda Nueva,Pensionados,14,6284386.46
019,08,2015,Chihuahua,Chihuahua,Vivienda Nueva,Subsidios,54,26220066.31
019,08,2015,Chihuahua,Chihuahua,Vivienda Nueva,Alia2+ Plus,30,10129336.85
019,08,2015,Chihuahua,Chihuahua,Vivienda Nueva,Respalda2,1,376378.0
019,08,2015,Chihuahua,Chihuahua,Vivienda Existente,Tradicional,377,225772444.64
019,08,2015,Chihuahua,Chihuahua,Vivienda Existente,Fovissste infonavit conyugal,17,8648941.76
019,08,2015,Chihuahua,Chihuahua,Vivienda Existente,Fovissste pesos,4,415716.69
019,08,2015,Chihuahua,Chihuahua,Vivienda Existente,Pensionados,27,11883228.51
019,08,2015,Chihuahua,Chihuahua,Vivienda Existente,Subsidios,15,7594952.59
019,08,2015,Chihuahua,Chihuahua,Vivienda Existente,Alia2+ Plus,6,2314981.28
019,08,2015,Chihuahua,Chihuahua,Vivienda Existente,Respalda2,1,198136.48
019,08,2015,Chihuahua,Chihuahua,Vivienda Existente,Respalda2M,32,0.0
021,08,2015,Chihuahua,Delicias,Vivienda Nueva,Tradicional,14,8176111.96
021,08,2015,Chihuahua,Delicias,Vivienda Nueva,Subsidios,3,641004.82
021,08,2015,Chihuahua,Delicias,Vivienda Nueva,Alia2+ Plus,2,806682.94
021,08,2015,Chihuahua,Delicias,Vivienda Existente,Tradicional,61,35492667.21
021,08,2015,Chihuahua,Delicias,Vivienda Existente,Fovissste infonavit conyugal,6,3009583.72
021,08,2015,Chihuahua,Delicias,Vivienda Existente,Pensionados,3,1244532.38
021,08,2015,Chihuahua,Delicias,Vivienda Existente,Subsidios,7,2908919.53
021,08,2015,Chihuahua,Delicias,Vivienda Existente,Respalda2M,5,0.0
025,08,2015,Chihuahua,Gómez Farías,Vivienda Existente,Tradicional,3,1441416.22
027,08,2015,Chihuahua,Guachochi,Vivienda Existente,Tradicional,52,32390369.95
027,08,2015,Chihuahua,Guachochi,Vivienda Existente,Pensionados,4,990781.52
029,08,2015,Chihuahua,Guadalupe y Calvo,Vivienda Existente,Tradicional,1,1062005.75
031,08,2015,Chihuahua,Guerrero,Vivienda Existente,Tradicional,2,972103.97
032,08,2015,Chihuahua,Hidalgo del Parral,Vivienda Nueva,Tradicional,4,2179363.22
032,08,2015,Chihuahua,Hidalgo del Parral,Vivienda Nueva,Alia2+ Plus,1,274096.97
032,08,2015,Chihuahua,Hidalgo del Parral,Vivienda Nueva,Respalda2,1,86286.06
032,08,2015,Chihuahua,Hidalgo del Parral,Vivienda Existente,Tradicional,76,50896388.4
032,08,2015,Chihuahua,Hidalgo del Parral,Vivienda Existente,Fovissste infonavit conyugal,3,2099531.95
032,08,2015,Chihuahua,Hidalgo del Parral,Vivienda Existente,Pensionados,1,320174.53
032,08,2015,Chihuahua,Hidalgo del Parral,Vivienda Existente,Subsidios,3,1446669.29
032,08,2015,Chihuahua,Hidalgo del Parral,Vivienda Existente,Respalda2M,3,0.0
036,08,2015,Chihuahua,Jiménez,Vivienda Existente,Tradicional,17,9657887.91
036,08,2015,Chihuahua,Jiménez,Vivienda Existente,Fovissste infonavit conyugal,1,461418.94
036,08,2015,Chihuahua,Jiménez,Vivienda Existente,Subsidios,2,854101.82
036,08,2015,Chihuahua,Jiménez,Vivienda Existente,Respalda2M,1,0.0
037,08,2015,Chihuahua,Juárez,Vivienda Nueva,Tradicional,237,167914552.05
037,08,2015,Chihuahua,Juárez,Vivienda Nueva,Fovissste infonavit conyugal,39,24550256.89
037,08,2015,Chihuahua,Juárez,Vivienda Nueva,Pensionados,2,910671.22
037,08,2015,Chihuahua,Juárez,Vivienda Nueva,Subsidios,133,69123492.12
037,08,2015,Chihuahua,Juárez,Vivienda Nueva,Alia2+ Plus,17,4920470.33
